"Code","Cancer","Age_0","Age_5","Age_10","Age_15","Age_20","Age_25","Age_30","Age_35","Age_40","Age_45","Age_50","Age_55","Age_60","Age_65","Age_70","Age_75","Age_80","Age_85"
16,"유방암(여성)",0,0,0,0.199277420074809,1.7818677141409,8.15722881204149,28.3925663657055,60.2741024028047,127.610092381104,185.930679487911,181.790413150594,185.703038730522,200.294919751083,189.185639948128,169.057138610338,149.365197908887,139.273358063159,127.926823779502
17,"유방암(남성)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,"난소암",0,0.640873638944609,1.39215105236676,3.18843872119694,3.16776482513938,4.61060758941475,5.98545993655412,6.8433478710608,12.0440986067559,20.8304080754092,29.3593000031139,24.7944869330498,21.1795651357029,18.7407322291349,18.4671652300814,17.7511102439898,19.0180171700038,18.3494496896173
19,"난소암 외 여성생식기암",0,0,0,0.199277420074809,2.37582361885454,13.6544917071129,28.852986360825,33.4271222932585,47.7462480482108,55.0848569105265,65.6877267746437,65.8204163428899,60.2365051440153,48.9721323943816,51.197588158193,54.2128502046175,48.2173970673833,55.5676731166713
20,"남성생식기암",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,"방광암",0.223094770658576,0,0,0,0.395970603142423,0.177331061131337,0.460419995119548,0.658014218371231,1.00367488389632,2.00589114800236,4.74493737424062,10.0967240603656,11.6146002357081,19.2879068927592,32.5802833733956,41.4192572359762,52.8278254722327,65.9541540730585
22,"신장암, 나머지 비뇨기계암",1.33856862395145,0.21362454631487,0,0.199277420074809,0,0.53199318339401,0.613893326826064,1.97404265511369,2.86764252541807,3.85748297692762,8.00708181903105,14.0587297043066,16.2832140559437,19.9718752222897,27.625678067764,32.9435018942514,40.9175520930384,41.3728158096089
23,"안암",1.56166339461003,0,0.198878721766679,0,0,0,0,0.131602843674246,0.143382126270903,0.154299319077105,0,0.127806633675514,0,0.273587331812188,0,0.479759736324049,0,0.519324047819358
24,"뇌암, 신경계암",1.56166339461003,1.92262091683383,0.596636165300038,0.398554840149618,0.989926507856057,1.9506416724447,0.920839990239096,1.84243981143945,2.15073189406355,2.00589114800236,2.81730656595537,2.81174594086131,4.32700793095006,5.06136563852547,6.30586129807656,6.71663630853668,5.76303550606175,3.63526833473551
25,"갑상선암",0,0,0.397757443533359,1.99277420074809,7.52344145970603,10.6398636678802,14.7334398438255,18.9508094890914,24.9484899711372,30.3969658581897,38.256057579815,39.3644431720584,43.3839479392625,40.4909251082038,42.789773094091,35.0224607516556,24.9731538596009,15.2335054027012
26,"나머지 내분비선암",0.669284311975727,0,0,0.398554840149618,0.197985301571211,0,0,0.263205687348492,0,0.462897957231315,0.14827929294502,0.255613267351029,0,0.410380997718282,0.300279109432217,0.319839824216033,0.960505917676959,0.692432063759144
27,"나머지암, 불분명한 암",2.45404247724433,1.06812273157435,0.198878721766679,1.39494194052366,1.97985301571211,4.96526971167743,2.30209997559774,2.76365971715917,4.87499229321071,10.9552516544744,14.3830914156669,18.6597685166251,26.986865253557,39.8069567786733,52.3987045959219,86.0369127141128,132.357715455885,231.791633343374
28,"림프종, 다발성골수종",0.223094770658576,1.49537182420409,0.596636165300038,1.39494194052366,1.38589711099848,1.77331061131337,3.06946663413032,3.81648246655314,7.02572418727426,10.9552516544744,16.3107222239521,25.3057134677518,33.2496398904584,40.9013061059221,58.2541472298501,76.9214777239558,80.6824970848645,81.1876594757597
29,"백혈병(CLL 제외)",5.13117972514724,3.63161728735279,2.58542338296683,3.18843872119694,2.17783831728332,1.24131742791936,1.99515331218471,2.76365971715917,3.44117103050168,4.32038093415894,4.59665808129561,7.92401128788189,11.0452570868988,13.2689855928911,14.4133972527464,23.3483071677704,28.8151775303088,33.7560631082583
30,"급성림프구성백혈병",2.23094770658576,2.77711910209331,2.38654466120015,1.79349678067328,0.395970603142423,0.354662122262673,0.613893326826064,0.263205687348492,0.43014637881271,1.08009523353973,0.296558585890039,1.40587297043066,1.13868629761844,1.09434932724875,0.450418664148326,1.9190389452962,2.88151775303088,5.19324047819358
31,"급성골수성백혈병",2.45404247724433,0.854498185259479,0.596636165300038,1.39494194052366,1.97985301571211,0.354662122262673,0.76736665853258,1.7108369677652,1.72058551525084,2.16019046707947,1.77935151534023,3.32297247556337,3.75766478214084,6.29250863168032,7.35683818108932,10.234874374913,15.7522970499021,20.0805298490152
32,"만성골수성백혈병",0,0.21362454631487,0,0.199277420074809,0,0.354662122262673,0.460419995119548,0.526411374696984,0.573528505083613,0.925795914462629,1.18623434356016,0.766839802053086,1.25255492738028,1.09434932724875,1.20111643772887,2.55871859372826,3.45782130363705,2.76972825503658
