"Code","Cancer","Age_0","Age_5","Age_10","Age_15","Age_20","Age_25","Age_30","Age_35","Age_40","Age_45","Age_50","Age_55","Age_60","Age_65","Age_70","Age_75","Age_80","Age_85"
1,"구강암, 인두암",0,0,0.304313028553691,0.279089498420353,0.568199574418519,1.47610554154622,1.45522279460985,2.05368796721401,4.56751630483123,5.40780746324454,4.56329287213653,7.71085424980911,7.56025869830673,14.989320109422,14.1158018559665,19.8348299614122,21.1542222630228,28.8741129343826
2,"식도암",0,0,0,0,0,0,0,0.228187551912668,0.240395594991117,1.88097650895462,3.7336032590208,4.32560116452706,6.87296245300612,8.99359206565322,14.6386093321134,13.2232199742748,14.7680419572046,19.1138494072673
3,"위암",0,0,0,0,1.4204989360463,2.21415831231933,5.40511323712232,12.7785029071094,16.8276916493782,30.095624143274,44.5958167049707,65.8243655471509,72.6243032534313,110.421324806076,163.377336295909,211.270991861709,239.481761468183,272.4740234653
4,"결장암",0,0,0,0,1.70459872325556,1.47610554154622,3.32622353053681,7.07381410929271,11.2985929645825,25.3931828708874,35.4692309606976,57.5493024497948,77.2062782221021,113.41918882796,156.580839105999,208.265714594829,223.117174434524,288.741129343826
5,"직장암",0,0,0,0,0.284099787209259,0.73805277077311,1.03944485329275,3.19462572677735,7.45226344472464,13.8722017535404,18.668016295104,30.2792081516894,45.5906509382739,60.7067464431592,59.0772448046007,73.9298207652638,79.0289812845003,89.4690823318896
6,"간암",0,0,0,0,0.284099787209259,0.246017590257703,0.207888970658551,0.912750207650672,1.92316475992894,2.58634269981261,7.67462892132053,18.0546831215043,32.5320222775623,66.2028304832807,104.561495229382,119.309507495161,114.552109235614,108.582931739157
7,"담낭암",0,0,0,0,0,0,0,0.684562655738004,1.20197797495559,4.2321971451479,5.18556008197333,5.64208847547008,12.1422336669775,25.7316661878412,38.6877532348713,62.5097671511174,100.98147608575,149.25069643547
8,"췌장암",0,0,0,0,0,0,0.415777941317101,1.14093775956334,1.92316475992894,4.2321971451479,9.54143055083093,14.1052211886752,20.8479861074519,33.7259702461996,52.8035550908378,61.3076562443651,87.8099792050004,108.98960938612
9,"기관지암, 폐암",0,0,0,0,0.284099787209259,1.72212313180392,0.623666911975652,3.65100083060269,9.13503260966246,15.753178262495,27.7946020393771,48.8981001207407,65.7513408004252,94.4327166893588,148.215919487649,165.590777405123,180.409593639364,231.806258768987
10,"비강암, 후두암, 나머지암",0.338506846300966,0.316498764072326,0,0.279089498420353,0,0.246017590257703,0,0.912750207650672,1.20197797495559,0.940488254477312,1.45195682295253,1.69262654264102,4.12377747180367,2.99786402188441,7.05790092798327,7.51319316720161,4.78963522936366,8.54023058622583
11,"뼈암",0.338506846300966,0.316498764072326,1.21725211421477,1.39544749210177,0,0.246017590257703,0.623666911975652,0.228187551912668,0.240395594991117,0,0.414844806557867,1.12841769509402,0.687296245300612,1.4989320109422,0.784211214220363,0.601055453376129,1.19740880734091,1.2200329408894
12,"결합조직암",0.338506846300966,0,0.912939085661074,0,0.568199574418519,0.246017590257703,0.415777941317101,1.14093775956334,0.480791189982235,1.6458544453353,1.65937922623147,0.564208847547008,2.97828372963599,1.4989320109422,3.92105607110182,3.90686044694483,5.1887714984773,4.06677646963135
13,"악성흑색종",0,0.316498764072326,0,0.558178996840707,1.70459872325556,0,0.831555882634203,0.684562655738004,0.961582379964469,1.6458544453353,2.07422403278933,1.69262654264102,0.916394993734149,1.9985760145896,1.56842242844073,2.40422181350451,3.59222642202274,6.91351999837329
14,"비흑색종피부암(기저세포암)",0,0,0,0.279089498420353,1.4204989360463,0.984070361030814,0.831555882634203,2.51006307103935,2.16356035492006,3.52683095428992,6.63751690492587,6.01822770716809,10.9967399248098,17.487540127659,34.7666971637694,46.882325363338,65.4583481346367,135.830334085687
15,"비흑색종피부암(편평세포암)",0,0,0,0.279089498420353,1.4204989360463,0.984070361030814,0.831555882634203,2.51006307103935,2.16356035492006,3.52683095428992,6.63751690492587,6.01822770716809,10.9967399248098,17.487540127659,34.7666971637694,46.882325363338,65.4583481346367,135.830334085687
16,"유방암(여성)",0,0,0,0.279089498420353,0.852299361627778,6.15043975644259,21.6204529484893,55.677762666691,114.668698810763,162.939590088194,162.411741767405,154.029015380333,150.746976469268,154.389997127047,144.817670892694,138.843809729886,132.513241345728,91.5024705667053
17,"유방암(남성)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,"난소암",0,0.316498764072326,0.608626057107383,1.95362648894247,3.97739702092963,2.95221108309244,5.19722426646377,8.21475186885605,10.8178017746003,21.1609857257395,27.3797572328192,24.4490500603703,20.6188873590184,20.7352261513672,20.6508953078029,24.0422181350451,21.9524948012501,27.6540799934932
19,"난소암 외 여성생식기암",0,0,0,0,1.98869851046482,10.0867212005658,23.2835647137577,35.3690705464635,40.6268555534988,44.2029479604337,60.7747641607275,58.4896505290398,53.8382058818813,45.2177823300898,45.7456541628545,50.7891858102829,54.6816688685684,55.7148376339495
20,"남성생식기암",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,"방광암",0,0,0,0,0,0.246017590257703,0,0.456375103825336,0.961582379964469,1.41073238171597,4.14844806557867,6.58243655471509,12.1422336669775,17.7373621294827,31.1070448307411,41.1722985562648,51.4885787156593,56.1215152809126
22,"신장암, 나머지 비뇨기계암",0.677013692601933,0,0,0,0.284099787209259,0.246017590257703,0.623666911975652,1.36912531147601,2.88474713989341,4.70244127238656,6.222672098368,8.27506309735612,13.5168261575787,20.9850481531909,23.003528950464,31.2548835755587,34.3257191437729,32.9408894040139
