"Code","Cancer","Age_0","Age_5","Age_10","Age_15","Age_20","Age_25","Age_30","Age_35","Age_40","Age_45","Age_50","Age_55","Age_60","Age_65","Age_70","Age_75","Age_80","Age_85"
1,"구강암, 인두암",0.0600978513215217,0.0697755958690521,0.226690446854368,0.393989064057488,0.618190439128487,0.950913828188889,1.23828782388019,2.29087303750763,4.21052326572169,7.56915871780835,12.790609563117,18.5333932224807,27.6326797410532,34.4726995666936,42.1094020293212,38.7156577408659,38.3698177815825,31.2664881871299
2,"식도암",0,0,0,0,0.0103031739854748,0.0396214095078704,0.0801769094598686,0.195345762888247,0.733445988222487,3.11904965536985,8.06154094626727,19.2191468178597,37.77524954639,57.0904135791533,71.2125361535615,74.5693777431872,68.3319065672007,49.8309655482383
3,"위암",0,0.0116292659781754,0.0539739159177066,0.167146875660752,0.958195180649156,2.90226824645151,9.03326513247853,18.1582765957485,37.333306289399,68.9568239094824,118.323509223343,190.368807306668,282.509741843013,391.987095382017,479.08566365877,527.789017949915,538.858994741348,426.005901549645
4,"결장암",0,0.0116292659781754,0.0539739159177066,0.238781250943932,0.412126959418992,1.12921017097431,2.57456964821134,5.30097365655835,9.40802940448351,18.1083679036281,36.5880571935218,61.0862084304742,91.8336643961285,131.443817358629,167.364483702674,189.921368260633,177.93811911459,174.571225711475
5,"직장암",0,0,0.0215895663670826,0.0835734378303762,0.319398393549719,0.99053523769676,2.08459964595658,5.01683436508454,11.3548304843333,19.7473589645709,38.9387638159325,61.9524234983214,87.1117582028298,116.019015929637,141.867047611526,145.163841960618,144.460070930659,132.55688221002
6,"간암",0.631027438875978,0.139551191738104,0.107947831835413,0.346232813868702,0.618190439128487,1.63438314219965,4.36518729281507,12.1913514747984,33.9829974543086,68.1422950185896,111.810669110664,152.38166735212,176.870324809975,201.801158591734,223.209878239011,243.185209505767,235.110676287147,196.39262892541
7,"담낭암",0,0,0,0,0,0.108958876146644,0.302890546848393,0.665951464391753,1.94680107984981,4.42030922496682,9.73469095398312,18.7138546949488,31.8463987207234,51.629128099113,71.5130109896525,100.644810472148,123.058578940932,120.831949139846
8,"췌장암",0.0150244628303804,0.0116292659781754,0.0107947831835413,0,0.0927285658692731,0.188201695162384,0.391976001803802,1.13655716589526,2.76174106676369,5.81096830697885,12.5417112148618,20.8433000700732,34.4085092561007,48.4322780620162,66.920038495119,82.2012117126392,100.434144551792,90.8682312938464
9,"기관지암, 폐암",0.0150244628303804,0.0116292659781754,0.0863582654683306,0.179085938207949,0.381217437462567,0.554699733110185,1.48772709775534,3.26760185194887,9.26315118458771,21.9624802166329,49.1712514664261,104.631561737043,199.209387742397,342.382638973065,504.797724632841,640.994555163452,674.452733276263,562.145402197774
10,"비강암, 후두암, 나머지암",0.405660496420271,0.0930341278254029,0.140332181386037,0.429806251699078,0.576977743186588,0.78252283778044,0.873037458563014,1.17207457732948,1.87436196990191,4.40044266665236,9.30603268754352,16.2956709638754,25.239964943552,36.896977511492,43.3113013736851,45.791003816712,42.1915127797481,32.2435659429777
