"Code","Cancer","Age_0","Age_5","Age_10","Age_15","Age_20","Age_25","Age_30","Age_35","Age_40","Age_45","Age_50","Age_55","Age_60","Age_65","Age_70","Age_75","Age_80","Age_85"
11,"뼈암",0.287373714968022,0.726631881991107,1.38880798225103,0.944307676534641,0.553957505392183,0.623000114981776,0.785885821544357,0.511034821355235,0.665036956657879,0.923313660406568,0.893621269747489,0.801746062266412,1.12980550667204,1.34961292514519,1.54308205679223,1.80456726476991,2.04234461161413,2.42106935607121
12,"결합조직암",1.79608571855013,0.339094878262517,0.694403991125517,0.821670315945727,0.923262508986971,0.677649247874914,0.961676071100331,0.929154220645881,1.29312741572365,1.78951513563335,2.01321573414377,2.22238382172093,2.79761363556886,3.16865643294957,4.03924420748554,5.06545197128395,4.71310294987877,5.44740605116022
13,"악성흑색종",0.107765143113008,0.0322947503107159,0.0514373326759642,0.0735824163533487,0.0923262508986971,0.153017572100787,0.279196278706548,0.436702483703564,0.609617210269722,0.771014499927134,1.07850842900559,1.68788644687666,2.11614364741747,3.03173917967397,3.76693560922808,4.84383844754028,5.13204543431244,4.91779712951964
14,"비흑색종피부암(기저세포암)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,"비흑색종피부암(편평세포암)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,"유방암(여성)",0,0,0.0642966658449553,0.159428568765589,1.56954626527785,8.62363317053721,27.3405541074116,60.8874760789246,106.073394586932,146.521311078745,131.988888692589,113.791677960268,105.215379486426,82.3068288262455,65.6036797968578,49.1665431962749,36.1861570929581,29.1284906902317
17,"유방암(남성)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,"난소암",0.125726000298509,0.435979129194664,1.56883864661691,2.40369226754272,2.47961930985072,2.72152681807828,3.73295765233569,5.47271835960424,8.5992973145623,12.7645733876826,15.5305213776805,14.8112035713427,15.8172770934086,15.8432821647478,15.5215901006748,16.2411053829292,15.5008719240457,16.4178765708579
19,"난소암 외 여성생식기암",0.0359217143710027,0.0161473751553579,0.0771559990139463,0.17169230482448,1.88609341121624,8.5034050781723,16.8965451632037,21.5749610033974,31.7278048072196,40.5210953850594,47.5262714381797,49.1315613245014,46.6806941883701,44.9284186820071,43.3651442724992,47.4886122307871,47.6547076043298,39.3423770361572
20,"남성생식기암",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,"방광암",0.0359217143710027,0,0.0128593331689911,0.0122637360588914,0.0395683932422988,0.153017572100787,0.165449646640917,0.334495519432517,0.554197463881566,0.913794962876604,1.818057066038,3.15072136750309,4.53715544742898,7.70648539865512,13.1842746322983,20.6417167829821,28.6451923731521,27.9936144295734
22,"신장암, 나머지 비뇨기계암",1.07765143113008,0.290652752796443,0.0771559990139463,0.17169230482448,0.356115539180689,0.710438727610797,1.30291596729722,2.09988853865969,3.38984115407558,5.08298448100111,7.87824728616465,10.5070931318072,14.2032692267342,18.1904350780438,22.0116116924774,26.4669865499587,25.0841812554659,19.4442132659469
23,"안암",1.22133828861409,0.0807368757767897,0.0257186663379821,0.0245274721177829,0.0263789288281992,0.0874386126290211,0.0413624116602293,0.0743323376516705,0.129312741572365,0.190373950599292,0.256787721191807,0.225051526250221,0.322801573334868,0.312953721772797,0.658079112455509,0.316590748205247,0.471310294987877,1.13487626065838
24,"뇌암, 신경계암",2.08345943351816,1.98612714410903,1.54311998027893,1.20184613377136,0.989209831057469,1.44273710837885,1.96471455386089,1.91405769453051,2.39228571908876,2.62716051827024,3.51285602590392,4.31817615992612,5.50556016743359,6.51334933439633,9.48541617263457,9.49772244615741,10.7354011636128,10.062569511171
25,"갑상선암",0,0.242210627330369,1.5816979797859,7.14975812233371,25.9964343601903,67.0872755396165,120.478364563333,161.013134895725,197.285060517439,231.532798718859,260.547093430055,235.333567855778,203.347057780226,144.995371218859,94.8087769599695,54.7701994395077,30.5828013636578,16.7205102403668
26,"나머지 내분비선암",1.86792914729214,0.306800127951801,0.167171331196884,0.208483513001155,0.158273572969195,0.153017572100787,0.217152661216204,0.288037808400223,0.240152234348678,0.49497227155816,0.585476004317321,0.337577289375331,0.771137091855519,0.606347835934794,0.816925794772356,0.601522421589969,0.890252779421545,0.680925756395028
27,"나머지암, 불분명한 암",1.05969057394458,0.516716004971454,0.73298199063249,1.20184613377136,1.89928287563034,2.63408820544926,3.06081846285697,4.05111240201604,5.66205075599,9.09035614111621,12.6647704091799,18.5245537544713,28.7114066060625,41.6815238186144,68.0317647979867,100.295949031422,132.176353838822,168.339978664326
28,"림프종, 다발성골수종",1.88589000447764,0.871958258389328,1.23449598422314,1.2876922861836,2.20264055715463,2.77617595097142,3.32967413864846,4.23694324614522,5.9114396147367,8.56682777696816,12.3771681614451,16.6256815017351,21.7891062001036,27.1682949714009,33.7435738007359,36.8195040162702,32.5204103541635,21.4113321177548
29,"백혈병(CLL 제외)",5.94504372840095,3.03570652920729,2.77761596450207,2.34237358724827,2.12350377067003,2.1750354891469,2.38867927337824,3.05691738592495,3.50991727124992,4.22630170330429,4.64272199914788,6.06232548836533,7.08370119262628,9.6037673369027,11.3008068276843,14.1832655195951,14.1393088496363,12.5592972846194
30,"급성림프구성백혈병",4.61594029667385,2.08301139504117,1.64599464563086,0.870725260181292,0.738610007189577,0.579280808667265,0.682479792393783,0.724740292103787,0.748166576240114,0.970907148056391,0.98606484937654,1.22371767398558,1.50640734222939,2.07331840674478,3.2450107959013,4.46392954969398,6.23176945595082,6.35530705968693
31,"급성골수성백혈병",1.3829860032836,0.85581088323397,1.06732465302626,1.26316481406582,1.16067286844076,1.3443686691712,1.36495958478757,1.83043381467239,2.14289686034205,2.66523530839009,2.90683700389126,3.57269297922226,4.71648965483724,7.04145873988793,8.46425892916913,10.922380813081,11.3638148902633,10.3652031806799
32,"만성골수성백혈병",0.0359217143710027,0.0807368757767897,0.128593331689911,0.245274721177829,0.369305003594789,0.393473756830595,0.527370748667924,0.668991038865034,0.748166576240114,0.742458407337241,0.944978813985851,1.36437487789196,1.3808733970436,1.60388782408558,1.70192873910907,2.02618078851358,1.78050555884309,1.89146043443063
