"Sex","Cancer","Age","Case","PY"
2,7,14,14,248740
2,7,15,7,248273
2,7,16,12,222182
2,7,17,7,168945
2,7,18,20,161778
2,7,19,0,0
1,8,1,0,165303
1,8,2,0,184334
1,8,3,0,204443
1,8,4,0,214364
1,8,5,1,167487
1,8,6,0,189431
1,8,7,0,214725
1,8,8,2,204510
1,8,9,3,211746
1,8,10,6,238820
1,8,11,9,281592
1,8,12,14,279118
1,8,13,15,206706
1,8,14,21,202461
1,8,15,27,192412
1,8,16,30,152345
1,8,17,17,89016
1,8,18,9,57788
1,8,19,0,0
2,8,1,0,158723
2,8,2,0,176405
2,8,3,0,193221
2,8,4,0,208825
2,8,5,0,180621
2,8,6,1,201783
2,8,7,1,230209
2,8,8,0,225413
2,8,9,2,229005
2,8,10,3,251283
2,8,11,3,289663
2,8,12,8,294126
2,8,13,8,243240
2,8,14,15,248740
2,8,15,17,248273
2,8,16,15,222182
2,8,17,14,168945
2,8,18,24,161778
2,8,19,0,0
1,9,1,0,165303
1,9,2,0,184334
1,9,3,0,204443
1,9,4,0,214364
1,9,5,0,167487
1,9,6,0,189431
1,9,7,0,214725
1,9,8,0,204510
1,9,9,1,211746
1,9,10,2,238820
1,9,11,3,281592
1,9,12,2,279118
1,9,13,3,206706
1,9,14,5,202461
1,9,15,12,192412
1,9,16,8,152345
1,9,17,14,89016
1,9,18,4,57788
1,9,19,0,0
2,9,1,0,158723
2,9,2,0,176405
2,9,3,0,193221
2,9,4,0,208825
2,9,5,0,180621
2,9,6,0,201783
2,9,7,0,230209
2,9,8,0,225413
2,9,9,1,229005
2,9,10,0,251283
2,9,11,3,289663
2,9,12,5,294126
2,9,13,3,243240
2,9,14,10,248740
2,9,15,8,248273
2,9,16,9,222182
2,9,17,7,168945
2,9,18,15,161778
2,9,19,0,0
1,10,1,0,165303
1,10,2,0,184334
1,10,3,0,204443
1,10,4,0,214364
1,10,5,0,167487
1,10,6,0,189431
1,10,7,0,214725
1,10,8,0,204510
1,10,9,1,211746
1,10,10,2,238820
1,10,11,1,281592
1,10,12,5,279118
1,10,13,7,206706
1,10,14,9,202461
1,10,15,5,192412
1,10,16,9,152345
1,10,17,0,89016
1,10,18,2,57788
1,10,19,0,0
2,10,1,0,158723
2,10,2,0,176405
2,10,3,0,193221
2,10,4,0,208825
2,10,5,0,180621
2,10,6,0,201783
2,10,7,0,230209
2,10,8,0,225413
2,10,9,0,229005
2,10,10,2,251283
2,10,11,0,289663
2,10,12,1,294126
2,10,13,1,243240
2,10,14,0,248740
2,10,15,2,248273
2,10,16,1,222182
2,10,17,1,168945
2,10,18,1,161778
2,10,19,0,0
1,11,1,0,165303
1,11,2,0,184334
1,11,3,0,204443
1,11,4,0,214364
1,11,5,1,167487
1,11,6,0,189431
1,11,7,0,214725
1,11,8,1,204510
1,11,9,1,211746
1,11,10,2,238820
1,11,11,2,281592
1,11,12,2,279118
1,11,13,2,206706
1,11,14,4,202461
1,11,15,5,192412
1,11,16,5,152345
1,11,17,2,89016
1,11,18,1,57788
1,11,19,0,0
2,11,1,0,158723
2,11,2,0,176405
2,11,3,0,193221
2,11,4,0,208825
2,11,5,0,180621
2,11,6,1,201783
2,11,7,0,230209
2,11,8,0,225413
2,11,9,0,229005
2,11,10,1,251283
2,11,11,0,289663
2,11,12,0,294126
2,11,13,1,243240
2,11,14,1,248740
2,11,15,6,248273
2,11,16,0,222182
2,11,17,2,168945
2,11,18,1,161778
2,11,19,0,0
1,12,1,0,165303
1,12,2,0,184334
1,12,3,0,204443
1,12,4,0,214364
1,12,5,0,167487
1,12,6,0,189431
1,12,7,0,214725
1,12,8,1,204510
1,12,9,0,211746
1,12,10,0,238820
1,12,11,3,281592
1,12,12,5,279118
1,12,13,3,206706
1,12,14,3,202461
1,12,15,5,192412
1,12,16,8,152345
1,12,17,1,89016
1,12,18,2,57788
1,12,19,0,0
2,12,1,0,158723
2,12,2,0,176405
2,12,3,0,193221
2,12,4,0,208825
2,12,5,0,180621
2,12,6,0,201783
2,12,7,1,230209
2,12,8,0,225413
2,12,9,1,229005
2,12,10,0,251283
2,12,11,0,289663
2,12,12,2,294126
2,12,13,3,243240
2,12,14,4,248740
2,12,15,1,248273
2,12,16,5,222182
2,12,17,4,168945
2,12,18,7,161778
2,12,19,0,0
1,13,1,0,165303
1,13,2,0,184334
1,13,3,1,204443
1,13,4,0,214364
1,13,5,0,167487
1,13,6,0,189431
1,13,7,0,214725
1,13,8,1,204510
1,13,9,3,211746
1,13,10,6,238820
1,13,11,6,281592
1,13,12,6,279118
1,13,13,4,206706
1,13,14,8,202461
1,13,15,12,192412
1,13,16,4,152345
1,13,17,4,89016
1,13,18,2,57788
1,13,19,0,0
2,13,1,0,158723
2,13,2,0,176405
2,13,3,0,193221
2,13,4,0,208825
2,13,5,0,180621
2,13,6,0,201783
2,13,7,0,230209
2,13,8,2,225413
2,13,9,2,229005
2,13,10,1,251283
2,13,11,2,289663
2,13,12,1,294126
2,13,13,1,243240
2,13,14,5,248740
2,13,15,3,248273
2,13,16,5,222182
2,13,17,4,168945
2,13,18,2,161778
2,13,19,0,0
1,14,1,0,165303
1,14,2,0,184334
1,14,3,1,204443
1,14,4,0,214364
1,14,5,0,167487
1,14,6,0,189431
1,14,7,0,214725
1,14,8,0,204510
1,14,9,2,211746
1,14,10,4,238820
1,14,11,3,281592
1,14,12,3,279118
1,14,13,2,206706
1,14,14,6,202461
1,14,15,8,192412
1,14,16,4,152345
1,14,17,4,89016
1,14,18,1,57788
1,14,19,0,0
2,14,1,0,158723
2,14,2,0,176405
2,14,3,0,193221
2,14,4,0,208825
2,14,5,0,180621
2,14,6,0,201783
2,14,7,0,230209
2,14,8,2,225413
2,14,9,1,229005
2,14,10,1,251283
2,14,11,1,289663
2,14,12,1,294126
2,14,13,0,243240
2,14,14,2,248740
2,14,15,2,248273
2,14,16,4,222182
2,14,17,3,168945
2,14,18,1,161778
2,14,19,0,0
1,15,1,0,165303
1,15,2,0,184334
1,15,3,0,204443
1,15,4,0,214364
1,15,5,0,167487
1,15,6,0,189431
1,15,7,0,214725
1,15,8,1,204510
1,15,9,1,211746
1,15,10,2,238820
1,15,11,3,281592
1,15,12,3,279118
1,15,13,2,206706
1,15,14,2,202461
1,15,15,4,192412
1,15,16,0,152345
1,15,17,0,89016
1,15,18,1,57788
1,15,19,0,0
2,15,1,0,158723
2,15,2,0,176405
2,15,3,0,193221
2,15,4,0,208825
2,15,5,0,180621
2,15,6,0,201783
2,15,7,0,230209
2,15,8,0,225413
2,15,9,1,229005
2,15,10,0,251283
2,15,11,1,289663
2,15,12,0,294126
2,15,13,1,243240
2,15,14,3,248740
2,15,15,1,248273
2,15,16,1,222182
2,15,17,1,168945
2,15,18,1,161778
2,15,19,0,0
1,16,1,0,165303
1,16,2,0,184334
1,16,3,0,204443
1,16,4,0,214364
1,16,5,0,167487
1,16,6,0,189431
1,16,7,0,214725
1,16,8,0,204510
1,16,9,0,211746
1,16,10,1,238820
1,16,11,3,281592
1,16,12,3,279118
1,16,13,4,206706
1,16,14,6,202461
1,16,15,3,192412
1,16,16,2,152345
1,16,17,1,89016
1,16,18,0,57788
1,16,19,0,0
2,16,1,0,158723
2,16,2,0,176405
2,16,3,1,193221
2,16,4,0,208825
2,16,5,0,180621
2,16,6,0,201783
2,16,7,0,230209
2,16,8,0,225413
2,16,9,0,229005
2,16,10,0,251283
2,16,11,1,289663
2,16,12,1,294126
2,16,13,1,243240
2,16,14,2,248740
2,16,15,0,248273
2,16,16,0,222182
2,16,17,0,168945
2,16,18,0,161778
2,16,19,0,0
1,17,1,0,165303
1,17,2,0,184334
1,17,3,0,204443
1,17,4,0,214364
1,17,5,0,167487
1,17,6,1,189431
1,17,7,0,214725
1,17,8,1,204510
1,17,9,1,211746
1,17,10,3,238820
1,17,11,9,281592
1,17,12,9,279118
1,17,13,8,206706
1,17,14,10,202461
1,17,15,16,192412
1,17,16,7,152345
1,17,17,7,89016
1,17,18,3,57788
1,17,19,0,0
2,17,1,0,158723
2,17,2,0,176405
2,17,3,0,193221
2,17,4,0,208825
2,17,5,0,180621
2,17,6,0,201783
2,17,7,0,230209
2,17,8,1,225413
2,17,9,1,229005
2,17,10,2,251283
2,17,11,1,289663
2,17,12,0,294126
2,17,13,1,243240
2,17,14,0,248740
2,17,15,2,248273
2,17,16,0,222182
2,17,17,0,168945
2,17,18,3,161778
2,17,19,0,0
1,18,1,0,165303
1,18,2,0,184334
1,18,3,0,204443
1,18,4,1,214364
1,18,5,1,167487
1,18,6,0,189431
1,18,7,0,214725
1,18,8,0,204510
1,18,9,0,211746
1,18,10,2,238820
1,18,11,7,281592
1,18,12,7,279118
1,18,13,5,206706
1,18,14,2,202461
1,18,15,3,192412
1,18,16,4,152345
1,18,17,0,89016
1,18,18,0,57788
1,18,19,0,0
2,18,1,0,158723
2,18,2,0,176405
2,18,3,0,193221
2,18,4,0,208825
2,18,5,0,180621
2,18,6,0,201783
2,18,7,0,230209
2,18,8,1,225413
2,18,9,1,229005
2,18,10,0,251283
2,18,11,1,289663
2,18,12,1,294126
2,18,13,1,243240
2,18,14,1,248740
2,18,15,2,248273
2,18,16,2,222182
2,18,17,2,168945
2,18,18,1,161778
2,18,19,0,0
1,19,1,0,165303
1,19,2,0,184334
1,19,3,0,204443
1,19,4,0,214364
1,19,5,0,167487
1,19,6,0,189431
1,19,7,0,214725
1,19,8,0,204510
1,19,9,1,211746
1,19,10,5,238820
1,19,11,4,281592
1,19,12,5,279118
1,19,13,5,206706
1,19,14,7,202461
1,19,15,7,192412
1,19,16,10,152345
1,19,17,6,89016
1,19,18,2,57788
1,19,19,0,0
2,19,1,0,158723
2,19,2,0,176405
2,19,3,0,193221
2,19,4,0,208825
2,19,5,0,180621
2,19,6,0,201783
2,19,7,0,230209
2,19,8,0,225413
2,19,9,0,229005
2,19,10,0,251283
2,19,11,0,289663
2,19,12,0,294126
2,19,13,1,243240
2,19,14,1,248740
2,19,15,0,248273
2,19,16,0,222182
2,19,17,0,168945
2,19,18,1,161778
2,19,19,0,0
1,20,1,0,165303
1,20,2,0,184334
1,20,3,0,204443
1,20,4,0,214364
1,20,5,0,167487
1,20,6,0,189431
1,20,7,0,214725
1,20,8,0,204510
1,20,9,0,211746
1,20,10,3,238820
1,20,11,5,281592
1,20,12,13,279118
1,20,13,16,206706
1,20,14,24,202461
1,20,15,22,192412
1,20,16,24,152345
1,20,17,7,89016
1,20,18,3,57788
1,20,19,0,0
2,20,1,0,158723
2,20,2,0,176405
2,20,3,0,193221
2,20,4,0,208825
2,20,5,0,180621
2,20,6,0,201783
2,20,7,0,230209
2,20,8,0,225413
2,20,9,0,229005
2,20,10,1,251283
2,20,11,1,289663
2,20,12,0,294126
2,20,13,1,243240
2,20,14,1,248740
2,20,15,1,248273
2,20,16,1,222182
2,20,17,1,168945
2,20,18,0,161778
2,20,19,0,0
1,21,1,0,165303
1,21,2,0,184334
1,21,3,0,204443
1,21,4,0,214364
1,21,5,0,167487
1,21,6,0,189431
1,21,7,0,214725
1,21,8,0,204510
1,21,9,0,211746
1,21,10,0,238820
1,21,11,1,281592
1,21,12,2,279118
1,21,13,2,206706
1,21,14,0,202461
1,21,15,4,192412
1,21,16,1,152345
1,21,17,2,89016
1,21,18,1,57788
1,21,19,0,0
2,21,1,0,158723
2,21,2,0,176405
2,21,3,0,193221
2,21,4,0,208825
2,21,5,0,180621
2,21,6,0,201783
2,21,7,0,230209
2,21,8,0,225413
2,21,9,0,229005
2,21,10,0,251283
2,21,11,0,289663
2,21,12,0,294126
2,21,13,1,243240
2,21,14,0,248740
2,21,15,0,248273
2,21,16,0,222182
2,21,17,0,168945
2,21,18,0,161778
2,21,19,0,0
1,22,1,3,165303
1,22,2,0,184334
1,22,3,0,204443
1,22,4,3,214364
1,22,5,4,167487
1,22,6,11,189431
1,22,7,29,214725
1,22,8,68,204510
1,22,9,136,211746
1,22,10,267,238820
1,22,11,710,281592
1,22,12,1146,279118
1,22,13,1451,206706
1,22,14,1885,202461
1,22,15,2466,192412
1,22,16,2270,152345
1,22,17,1520,89016
1,22,18,1026,57788
1,22,19,0,0
2,22,1,0,158723
2,22,2,0,176405
2,22,3,0,193221
2,22,4,0,208825
2,22,5,7,180621
2,22,6,10,201783
2,22,7,28,230209
2,22,8,48,225413
2,22,9,89,229005
2,22,10,210,251283
2,22,11,350,289663
2,22,12,539,294126
2,22,13,587,243240
2,22,14,925,248740
2,22,15,1322,248273
2,22,16,1553,222182
2,22,17,1366,168945
2,22,18,1553,161778
2,22,19,0,0
1,23,1,0,165303
1,23,2,0,184334
1,23,3,0,204443
1,23,4,0,214364
1,23,5,0,167487
1,23,6,0,189431
1,23,7,0,214725
1,23,8,0,204510
1,23,9,4,211746
1,23,10,29,238820
1,23,11,55,281592
1,23,12,96,279118
1,23,13,135,206706
1,23,14,133,202461
1,23,15,125,192412
1,23,16,127,152345
1,23,17,64,89016
1,23,18,35,57788
1,23,19,0,0
2,23,1,0,158723
2,23,2,0,176405
2,23,3,0,193221
2,23,4,0,208825
2,23,5,0,180621
2,23,6,0,201783
2,23,7,0,230209
2,23,8,1,225413
2,23,9,1,229005
2,23,10,3,251283
2,23,11,10,289663
2,23,12,15,294126
2,23,13,13,243240
2,23,14,18,248740
2,23,15,22,248273
2,23,16,17,222182
2,23,17,13,168945
2,23,18,24,161778
2,23,19,0,0
1,24,1,0,165303
1,24,2,0,184334
1,24,3,0,204443
1,24,4,0,214364
1,24,5,0,167487
1,24,6,0,189431
1,24,7,0,214725
1,24,8,0,204510
1,24,9,3,211746
1,24,10,23,238820
1,24,11,51,281592
1,24,12,84,279118
1,24,13,116,206706
1,24,14,120,202461
1,24,15,113,192412
1,24,16,101,152345
1,24,17,51,89016
1,24,18,25,57788
1,24,19,0,0
2,24,1,0,158723
2,24,2,0,176405
2,24,3,0,193221
2,24,4,0,208825
2,24,5,0,180621
2,24,6,0,201783
2,24,7,0,230209
2,24,8,0,225413
2,24,9,1,229005
2,24,10,3,251283
2,24,11,9,289663
2,24,12,12,294126
2,24,13,11,243240
2,24,14,15,248740
2,24,15,17,248273
2,24,16,13,222182
2,24,17,10,168945
2,24,18,10,161778
2,24,19,0,0
1,25,1,0,165303
1,25,2,0,184334
1,25,3,0,204443
1,25,4,0,214364
1,25,5,0,167487
1,25,6,0,189431
1,25,7,0,214725
1,25,8,0,204510
1,25,9,0,211746
1,25,10,0,238820
1,25,11,3,281592
1,25,12,0,279118
1,25,13,2,206706
1,25,14,0,202461
1,25,15,2,192412
1,25,16,4,152345
1,25,17,2,89016
1,25,18,1,57788
1,25,19,0,0
2,25,1,0,158723
2,25,2,0,176405
2,25,3,0,193221
2,25,4,0,208825
2,25,5,0,180621
2,25,6,0,201783
2,25,7,0,230209
2,25,8,0,225413
2,25,9,0,229005
2,25,10,0,251283
2,25,11,0,289663
2,25,12,0,294126
2,25,13,0,243240
2,25,14,0,248740
2,25,15,0,248273
2,25,16,1,222182
2,25,17,0,168945
2,25,18,1,161778
2,25,19,0,0
1,26,1,0,165303
1,26,2,0,184334
1,26,3,0,204443
1,26,4,0,214364
1,26,5,0,167487
1,26,6,0,189431
1,26,7,0,214725
1,26,8,0,204510
1,26,9,0,211746
1,26,10,0,238820
1,26,11,0,281592
1,26,12,1,279118
1,26,13,1,206706
1,26,14,2,202461
1,26,15,0,192412
1,26,16,1,152345
1,26,17,0,89016
1,26,18,1,57788
1,26,19,0,0
2,26,1,0,158723
2,26,2,0,176405
2,26,3,0,193221
2,26,4,0,208825
2,26,5,0,180621
2,26,6,0,201783
2,26,7,0,230209
2,26,8,0,225413
2,26,9,0,229005
2,26,10,0,251283
2,26,11,0,289663
2,26,12,1,294126
2,26,13,0,243240
2,26,14,1,248740
2,26,15,0,248273
2,26,16,1,222182
2,26,17,0,168945
2,26,18,0,161778
2,26,19,0,0
1,27,1,0,165303
1,27,2,0,184334
1,27,3,0,204443
1,27,4,0,214364
1,27,5,0,167487
1,27,6,0,189431
1,27,7,0,214725
1,27,8,0,204510
1,27,9,0,211746
1,27,10,2,238820
1,27,11,0,281592
1,27,12,4,279118
1,27,13,3,206706
1,27,14,3,202461
1,27,15,2,192412
1,27,16,4,152345
1,27,17,1,89016
1,27,18,1,57788
1,27,19,0,0
2,27,1,0,158723
2,27,2,0,176405
2,27,3,0,193221
2,27,4,0,208825
2,27,5,0,180621
2,27,6,0,201783
2,27,7,0,230209
2,27,8,1,225413
2,27,9,0,229005
2,27,10,0,251283
2,27,11,0,289663
2,27,12,0,294126
2,27,13,2,243240
2,27,14,1,248740
2,27,15,0,248273
2,27,16,0,222182
2,27,17,0,168945
2,27,18,1,161778
2,27,19,0,0
1,28,1,0,165303
1,28,2,0,184334
1,28,3,0,204443
1,28,4,0,214364
1,28,5,0,167487
1,28,6,0,189431
1,28,7,0,214725
1,28,8,0,204510
1,28,9,0,211746
1,28,10,0,238820
1,28,11,0,281592
1,28,12,0,279118
1,28,13,0,206706
1,28,14,0,202461
1,28,15,0,192412
1,28,16,0,152345
1,28,17,0,89016
1,28,18,0,57788
1,28,19,0,0
2,28,1,0,158723
2,28,2,0,176405
2,28,3,0,193221
2,28,4,0,208825
2,28,5,0,180621
2,28,6,0,201783
2,28,7,0,230209
2,28,8,0,225413
2,28,9,0,229005
2,28,10,0,251283
2,28,11,0,289663
2,28,12,0,294126
2,28,13,0,243240
2,28,14,0,248740
2,28,15,0,248273
2,28,16,0,222182
2,28,17,0,168945
2,28,18,0,161778
2,28,19,0,0
1,29,1,0,165303
1,29,2,0,184334
1,29,3,0,204443
1,29,4,0,214364
1,29,5,0,167487
1,29,6,0,189431
1,29,7,0,214725
1,29,8,0,204510
1,29,9,0,211746
1,29,10,0,238820
1,29,11,0,281592
1,29,12,0,279118
1,29,13,1,206706
1,29,14,0,202461
1,29,15,0,192412
1,29,16,0,152345
1,29,17,0,89016
1,29,18,0,57788
1,29,19,0,0
2,29,1,0,158723
2,29,2,0,176405
2,29,3,0,193221
2,29,4,0,208825
2,29,5,0,180621
2,29,6,0,201783
2,29,7,0,230209
2,29,8,0,225413
2,29,9,0,229005
2,29,10,0,251283
2,29,11,0,289663
2,29,12,0,294126
2,29,13,0,243240
2,29,14,0,248740
2,29,15,0,248273
2,29,16,0,222182
2,29,17,0,168945
2,29,18,1,161778
2,29,19,0,0
1,30,1,0,165303
1,30,2,0,184334
1,30,3,0,204443
1,30,4,0,214364
1,30,5,0,167487
1,30,6,0,189431
1,30,7,0,214725
1,30,8,0,204510
1,30,9,1,211746
1,30,10,4,238820
1,30,11,1,281592
1,30,12,7,279118
1,30,13,12,206706
1,30,14,8,202461
1,30,15,8,192412
1,30,16,17,152345
1,30,17,10,89016
1,30,18,7,57788
1,30,19,0,0
2,30,1,0,158723
2,30,2,0,176405
2,30,3,0,193221
2,30,4,0,208825
2,30,5,0,180621
2,30,6,0,201783
2,30,7,0,230209
2,30,8,0,225413
2,30,9,0,229005
2,30,10,0,251283
2,30,11,1,289663
2,30,12,2,294126
2,30,13,0,243240
2,30,14,1,248740
2,30,15,5,248273
2,30,16,2,222182
2,30,17,3,168945
2,30,18,11,161778
2,30,19,0,0
1,31,1,0,165303
1,31,2,0,184334
1,31,3,0,204443
1,31,4,0,214364
1,31,5,0,167487
1,31,6,0,189431
1,31,7,0,214725
1,31,8,0,204510
1,31,9,0,211746
1,31,10,1,238820
1,31,11,9,281592
1,31,12,6,279118
1,31,13,15,206706
1,31,14,8,202461
1,31,15,18,192412
1,31,16,11,152345
1,31,17,4,89016
1,31,18,2,57788
1,31,19,0,0
2,31,1,0,158723
2,31,2,0,176405
2,31,3,0,193221
2,31,4,0,208825
2,31,5,0,180621
2,31,6,0,201783
2,31,7,0,230209
2,31,8,0,225413
2,31,9,0,229005
2,31,10,1,251283
2,31,11,1,289663
2,31,12,0,294126
2,31,13,0,243240
2,31,14,1,248740
2,31,15,3,248273
2,31,16,3,222182
2,31,17,0,168945
2,31,18,4,161778
2,31,19,0,0
1,32,1,0,165303
1,32,2,0,184334
1,32,3,0,204443
1,32,4,0,214364
1,32,5,0,167487
1,32,6,0,189431
1,32,7,0,214725
1,32,8,0,204510
1,32,9,1,211746
1,32,10,14,238820
1,32,11,24,281592
1,32,12,39,279118
1,32,13,47,206706
1,32,14,67,202461
1,32,15,56,192412
1,32,16,51,152345
1,32,17,31,89016
1,32,18,12,57788
1,32,19,0,0
2,32,1,0,158723
2,32,2,0,176405
2,32,3,0,193221
2,32,4,0,208825
2,32,5,0,180621
2,32,6,0,201783
2,32,7,0,230209
2,32,8,1,225413
2,32,9,0,229005
2,32,10,1,251283
2,32,11,5,289663
2,32,12,6,294126
2,32,13,6,243240
2,32,14,6,248740
2,32,15,9,248273
2,32,16,2,222182
2,32,17,5,168945
2,32,18,6,161778
2,32,19,0,0
1,33,1,0,165303
1,33,2,0,184334
1,33,3,0,204443
1,33,4,0,214364
1,33,5,0,167487
1,33,6,0,189431
1,33,7,0,214725
1,33,8,0,204510
1,33,9,1,211746
1,33,10,4,238820
1,33,11,15,281592
1,33,12,25,279118
1,33,13,35,206706
1,33,14,26,202461
1,33,15,17,192412
1,33,16,28,152345
1,33,17,5,89016
1,33,18,7,57788
1,33,19,0,0
2,33,1,0,158723
2,33,2,0,176405
2,33,3,0,193221
2,33,4,0,208825
2,33,5,0,180621
2,33,6,0,201783
2,33,7,0,230209
2,33,8,0,225413
2,33,9,1,229005
2,33,10,1,251283
2,33,11,1,289663
2,33,12,6,294126
2,33,13,5,243240
2,33,14,4,248740
2,33,15,5,248273
2,33,16,5,222182
2,33,17,3,168945
2,33,18,2,161778
2,33,19,0,0
1,34,1,0,165303
1,34,2,0,184334
1,34,3,0,204443
1,34,4,0,214364
1,34,5,0,167487
1,34,6,0,189431
1,34,7,0,214725
1,34,8,0,204510
1,34,9,2,211746
1,34,10,10,238820
1,34,11,7,281592
1,34,12,26,279118
1,34,13,38,206706
1,34,14,32,202461
1,34,15,34,192412
1,34,16,37,152345
1,34,17,24,89016
