"Sex","Cancer","Age","Case","PY"
1,34,11,47,234433
1,34,12,105,275263
1,34,13,175,273099
1,34,14,233,197596
1,34,15,270,185939
1,34,16,313,164562
1,34,17,237,114258
1,34,18,112,75378
1,34,19,0,0
2,34,1,0,143800
2,34,2,0,155840
2,34,3,0,174035
2,34,4,0,170466
2,34,5,0,158539
2,34,6,1,177253
2,34,7,2,200856
2,34,8,1,227309
2,34,9,3,222142
2,34,10,14,225296
2,34,11,10,247852
2,34,12,35,286215
2,34,13,50,291631
2,34,14,53,238433
2,34,15,113,240090
2,34,16,133,232774
2,34,17,151,196259
2,34,18,190,213970
2,34,19,0,0
1,35,1,0,150117
1,35,2,0,162752
1,35,3,0,182820
1,35,4,0,175331
1,35,5,1,148497
1,35,6,0,167863
1,35,7,1,190927
1,35,8,3,214001
1,35,9,5,203302
1,35,10,10,209245
1,35,11,20,234433
1,35,12,67,275263
1,35,13,97,273099
1,35,14,105,197596
1,35,15,135,185939
1,35,16,169,164562
1,35,17,153,114258
1,35,18,132,75378
1,35,19,0,0
2,35,1,0,143800
2,35,2,0,155840
2,35,3,0,174035
2,35,4,0,170466
2,35,5,0,158539
2,35,6,0,177253
2,35,7,1,200856
2,35,8,1,227309
2,35,9,4,222142
2,35,10,7,225296
2,35,11,11,247852
2,35,12,23,286215
2,35,13,32,291631
2,35,14,31,238433
2,35,15,47,240090
2,35,16,82,232774
2,35,17,69,196259
2,35,18,164,213970
2,35,19,0,0
1,36,1,0,150117
1,36,2,0,162752
1,36,3,0,182820
1,36,4,0,175331
1,36,5,1,148497
1,36,6,1,167863
1,36,7,2,190927
1,36,8,2,214001
1,36,9,3,203302
1,36,10,2,209245
1,36,11,6,234433
1,36,12,9,275263
1,36,13,16,273099
1,36,14,7,197596
1,36,15,12,185939
1,36,16,15,164562
1,36,17,8,114258
1,36,18,6,75378
1,36,19,0,0
2,36,1,0,143800
2,36,2,0,155840
2,36,3,0,174035
2,36,4,0,170466
2,36,5,0,158539
2,36,6,0,177253
2,36,7,0,200856
2,36,8,2,227309
2,36,9,1,222142
2,36,10,2,225296
2,36,11,1,247852
2,36,12,8,286215
2,36,13,8,291631
2,36,14,11,238433
2,36,15,12,240090
2,36,16,11,232774
2,36,17,8,196259
2,36,18,17,213970
2,36,19,0,0
1,37,1,0,150117
1,37,2,0,162752
1,37,3,0,182820
1,37,4,0,175331
1,37,5,3,148497
1,37,6,1,167863
1,37,7,7,190927
1,37,8,16,214001
1,37,9,22,203302
1,37,10,32,209245
1,37,11,115,234433
1,37,12,207,275263
1,37,13,336,273099
1,37,14,339,197596
1,37,15,487,185939
1,37,16,516,164562
1,37,17,393,114258
1,37,18,274,75378
1,37,19,0,0
2,37,1,0,143800
2,37,2,0,155840
2,37,3,0,174035
2,37,4,0,170466
2,37,5,1,158539
2,37,6,2,177253
2,37,7,4,200856
2,37,8,16,227309
2,37,9,22,222142
2,37,10,48,225296
2,37,11,84,247852
2,37,12,175,286215
2,37,13,248,291631
2,37,14,259,238433
2,37,15,339,240090
2,37,16,456,232774
2,37,17,451,196259
2,37,18,599,213970
2,37,19,0,0
1,38,1,0,150117
1,38,2,0,162752
1,38,3,0,182820
1,38,4,0,175331
1,38,5,2,148497
1,38,6,1,167863
1,38,7,3,190927
1,38,8,3,214001
1,38,9,4,203302
1,38,10,12,209245
1,38,11,28,234433
1,38,12,40,275263
1,38,13,84,273099
1,38,14,90,197596
1,38,15,145,185939
1,38,16,145,164562
1,38,17,147,114258
1,38,18,111,75378
1,38,19,0,0
2,38,1,0,143800
2,38,2,0,155840
2,38,3,0,174035
2,38,4,0,170466
2,38,5,0,158539
2,38,6,1,177253
2,38,7,1,200856
2,38,8,4,227309
2,38,9,6,222142
2,38,10,12,225296
2,38,11,17,247852
2,38,12,58,286215
2,38,13,79,291631
2,38,14,102,238433
2,38,15,147,240090
2,38,16,215,232774
2,38,17,226,196259
2,38,18,270,213970
2,38,19,0,0
1,39,1,0,150117
1,39,2,0,162752
1,39,3,0,182820
1,39,4,0,175331
1,39,5,1,148497
1,39,6,0,167863
1,39,7,1,190927
1,39,8,4,214001
1,39,9,4,203302
1,39,10,6,209245
1,39,11,13,234433
1,39,12,28,275263
1,39,13,46,273099
1,39,14,45,197596
1,39,15,65,185939
1,39,16,97,164562
1,39,17,62,114258
1,39,18,38,75378
1,39,19,0,0
2,39,1,0,143800
2,39,2,0,155840
2,39,3,0,174035
2,39,4,0,170466
2,39,5,0,158539
2,39,6,1,177253
2,39,7,1,200856
2,39,8,2,227309
2,39,9,1,222142
2,39,10,6,225296
2,39,11,4,247852
2,39,12,24,286215
2,39,13,37,291631
2,39,14,42,238433
2,39,15,49,240090
2,39,16,60,232774
2,39,17,64,196259
2,39,18,81,213970
2,39,19,0,0
1,40,1,0,150117
1,40,2,0,162752
1,40,3,0,182820
1,40,4,0,175331
1,40,5,0,148497
1,40,6,0,167863
1,40,7,1,190927
1,40,8,2,214001
1,40,9,1,203302
1,40,10,1,209245
1,40,11,13,234433
1,40,12,22,275263
1,40,13,39,273099
1,40,14,34,197596
1,40,15,45,185939
1,40,16,47,164562
1,40,17,26,114258
1,40,18,17,75378
1,40,19,0,0
2,40,1,0,143800
2,40,2,0,155840
2,40,3,0,174035
2,40,4,0,170466
2,40,5,0,158539
2,40,6,0,177253
2,40,7,1,200856
2,40,8,0,227309
2,40,9,4,222142
2,40,10,4,225296
2,40,11,9,247852
2,40,12,15,286215
2,40,13,22,291631
2,40,14,15,238433
2,40,15,15,240090
2,40,16,33,232774
2,40,17,16,196259
2,40,18,28,213970
2,40,19,0,0
1,41,1,0,150117
1,41,2,0,162752
1,41,3,0,182820
1,41,4,0,175331
1,41,5,0,148497
1,41,6,0,167863
1,41,7,2,190927
1,41,8,6,214001
1,41,9,12,203302
1,41,10,13,209245
1,41,11,58,234433
1,41,12,113,275263
1,41,13,161,273099
1,41,14,166,197596
1,41,15,218,185939
1,41,16,214,164562
1,41,17,144,114258
1,41,18,84,75378
1,41,19,0,0
2,41,1,0,143800
2,41,2,0,155840
2,41,3,0,174035
2,41,4,0,170466
2,41,5,1,158539
2,41,6,0,177253
2,41,7,1,200856
2,41,8,10,227309
2,41,9,11,222142
2,41,10,26,225296
2,41,11,53,247852
2,41,12,74,286215
2,41,13,107,291631
2,41,14,95,238433
2,41,15,121,240090
2,41,16,134,232774
2,41,17,121,196259
2,41,18,109,213970
2,41,19,0,0
1,42,1,0,150117
1,42,2,0,162752
1,42,3,0,182820
1,42,4,0,175331
1,42,5,0,148497
1,42,6,0,167863
1,42,7,0,190927
1,42,8,1,214001
1,42,9,1,203302
1,42,10,0,209245
1,42,11,3,234433
1,42,12,4,275263
1,42,13,6,273099
1,42,14,4,197596
1,42,15,14,185939
1,42,16,13,164562
1,42,17,14,114258
1,42,18,24,75378
1,42,19,0,0
2,42,1,0,143800
2,42,2,0,155840
2,42,3,0,174035
2,42,4,0,170466
2,42,5,0,158539
2,42,6,0,177253
2,42,7,0,200856
2,42,8,0,227309
2,42,9,0,222142
2,42,10,0,225296
2,42,11,1,247852
2,42,12,4,286215
2,42,13,3,291631
2,42,14,5,238433
2,42,15,7,240090
2,42,16,14,232774
2,42,17,24,196259
2,42,18,111,213970
2,42,19,0,0
1,43,1,0,150117
1,43,2,0,162752
1,43,3,0,182820
1,43,4,0,175331
1,43,5,0,148497
1,43,6,0,167863
1,43,7,1,190927
1,43,8,1,214001
1,43,9,6,203302
1,43,10,9,209245
1,43,11,23,234433
1,43,12,51,275263
1,43,13,67,273099
1,43,14,73,197596
1,43,15,108,185939
1,43,16,84,164562
1,43,17,49,114258
1,43,18,27,75378
1,43,19,0,0
2,43,1,0,143800
2,43,2,0,155840
2,43,3,0,174035
2,43,4,0,170466
2,43,5,0,158539
2,43,6,0,177253
2,43,7,1,200856
2,43,8,3,227309
2,43,9,4,222142
2,43,10,9,225296
2,43,11,14,247852
2,43,12,47,286215
2,43,13,38,291631
2,43,14,29,238433
2,43,15,43,240090
2,43,16,44,232774
2,43,17,39,196259
2,43,18,41,213970
2,43,19,0,0
1,44,1,0,150117
1,44,2,0,162752
1,44,3,0,182820
1,44,4,0,175331
1,44,5,0,148497
1,44,6,3,167863
1,44,7,5,190927
1,44,8,6,214001
1,44,9,18,203302
1,44,10,38,209245
1,44,11,72,234433
1,44,12,142,275263
1,44,13,187,273099
1,44,14,175,197596
1,44,15,191,185939
1,44,16,185,164562
1,44,17,109,114258
1,44,18,73,75378
1,44,19,0,0
2,44,1,0,143800
2,44,2,0,155840
2,44,3,0,174035
2,44,4,0,170466
2,44,5,0,158539
2,44,6,2,177253
2,44,7,2,200856
2,44,8,10,227309
2,44,9,16,222142
2,44,10,24,225296
2,44,11,39,247852
2,44,12,50,286215
2,44,13,79,291631
2,44,14,96,238433
2,44,15,99,240090
2,44,16,105,232774
2,44,17,106,196259
2,44,18,116,213970
2,44,19,0,0
1,45,1,0,150117
1,45,2,0,162752
1,45,3,0,182820
1,45,4,0,175331
1,45,5,0,148497
1,45,6,0,167863
1,45,7,1,190927
1,45,8,0,214001
1,45,9,0,203302
1,45,10,1,209245
1,45,11,2,234433
1,45,12,4,275263
1,45,13,1,273099
1,45,14,5,197596
1,45,15,1,185939
1,45,16,1,164562
1,45,17,5,114258
1,45,18,5,75378
1,45,19,0,0
2,45,1,0,143800
2,45,2,0,155840
2,45,3,0,174035
2,45,4,0,170466
2,45,5,1,158539
2,45,6,0,177253
2,45,7,0,200856
2,45,8,0,227309
2,45,9,0,222142
2,45,10,1,225296
2,45,11,2,247852
2,45,12,0,286215
2,45,13,3,291631
2,45,14,2,238433
2,45,15,0,240090
2,45,16,3,232774
2,45,17,9,196259
2,45,18,10,213970
2,45,19,0,0
1,46,1,0,150117
1,46,2,0,162752
1,46,3,0,182820
1,46,4,0,175331
1,46,5,0,148497
1,46,6,0,167863
1,46,7,0,190927
1,46,8,0,214001
1,46,9,0,203302
1,46,10,0,209245
1,46,11,0,234433
1,46,12,0,275263
1,46,13,0,273099
1,46,14,1,197596
1,46,15,0,185939
1,46,16,1,164562
1,46,17,1,114258
1,46,18,2,75378
1,46,19,0,0
2,46,1,0,143800
2,46,2,0,155840
2,46,3,0,174035
2,46,4,0,170466
2,46,5,0,158539
2,46,6,0,177253
2,46,7,0,200856
2,46,8,0,227309
2,46,9,0,222142
2,46,10,1,225296
2,46,11,2,247852
2,46,12,0,286215
2,46,13,2,291631
2,46,14,2,238433
2,46,15,0,240090
2,46,16,2,232774
2,46,17,2,196259
2,46,18,4,213970
2,46,19,0,0
1,47,1,0,150117
1,47,2,0,162752
1,47,3,0,182820
1,47,4,0,175331
1,47,5,0,148497
1,47,6,0,167863
1,47,7,1,190927
1,47,8,0,214001
1,47,9,0,203302
1,47,10,1,209245
1,47,11,1,234433
1,47,12,4,275263
1,47,13,1,273099
1,47,14,4,197596
1,47,15,1,185939
1,47,16,0,164562
1,47,17,3,114258
1,47,18,1,75378
1,47,19,0,0
2,47,1,0,143800
2,47,2,0,155840
2,47,3,0,174035
2,47,4,0,170466
2,47,5,0,158539
2,47,6,0,177253
2,47,7,0,200856
2,47,8,0,227309
2,47,9,0,222142
2,47,10,0,225296
2,47,11,0,247852
2,47,12,0,286215
2,47,13,1,291631
2,47,14,0,238433
2,47,15,0,240090
2,47,16,1,232774
2,47,17,7,196259
2,47,18,4,213970
2,47,19,0,0
1,48,1,0,150117
1,48,2,0,162752
1,48,3,0,182820
1,48,4,0,175331
1,48,5,0,148497
1,48,6,0,167863
1,48,7,0,190927
1,48,8,0,214001
1,48,9,0,203302
1,48,10,0,209245
1,48,11,1,234433
1,48,12,0,275263
1,48,13,0,273099
1,48,14,0,197596
1,48,15,0,185939
1,48,16,0,164562
1,48,17,1,114258
1,48,18,0,75378
1,48,19,0,0
2,48,1,0,143800
2,48,2,0,155840
2,48,3,0,174035
2,48,4,0,170466
2,48,5,0,158539
2,48,6,0,177253
2,48,7,0,200856
2,48,8,0,227309
2,48,9,0,222142
2,48,10,0,225296
2,48,11,0,247852
2,48,12,0,286215
2,48,13,0,291631
2,48,14,0,238433
2,48,15,0,240090
2,48,16,0,232774
2,48,17,0,196259
2,48,18,0,213970
2,48,19,0,0
1,49,1,0,150117
1,49,2,0,162752
1,49,3,0,182820
1,49,4,0,175331
1,49,5,0,148497
1,49,6,0,167863
1,49,7,0,190927
1,49,8,0,214001
1,49,9,0,203302
1,49,10,0,209245
1,49,11,0,234433
1,49,12,0,275263
1,49,13,0,273099
1,49,14,0,197596
1,49,15,0,185939
1,49,16,0,164562
1,49,17,0,114258
1,49,18,1,75378
1,49,19,0,0
2,49,1,0,143800
2,49,2,0,155840
2,49,3,0,174035
2,49,4,0,170466
2,49,5,0,158539
2,49,6,0,177253
2,49,7,0,200856
2,49,8,0,227309
2,49,9,0,222142
2,49,10,0,225296
2,49,11,0,247852
2,49,12,0,286215
2,49,13,0,291631
2,49,14,0,238433
2,49,15,0,240090
2,49,16,0,232774
2,49,17,0,196259
2,49,18,0,213970
2,49,19,0,0
1,50,1,0,150117
1,50,2,0,162752
1,50,3,0,182820
1,50,4,0,175331
1,50,5,0,148497
1,50,6,0,167863
1,50,7,0,190927
1,50,8,0,214001
1,50,9,0,203302
1,50,10,0,209245
1,50,11,0,234433
1,50,12,0,275263
1,50,13,0,273099
1,50,14,0,197596
1,50,15,0,185939
1,50,16,0,164562
1,50,17,0,114258
1,50,18,0,75378
1,50,19,0,0
2,50,1,0,143800
2,50,2,0,155840
2,50,3,0,174035
2,50,4,0,170466
2,50,5,0,158539
2,50,6,0,177253
2,50,7,0,200856
2,50,8,0,227309
2,50,9,0,222142
2,50,10,0,225296
2,50,11,0,247852
2,50,12,0,286215
2,50,13,0,291631
2,50,14,0,238433
2,50,15,0,240090
2,50,16,0,232774
2,50,17,0,196259
2,50,18,0,213970
2,50,19,0,0
1,51,1,0,150117
1,51,2,0,162752
1,51,3,0,182820
1,51,4,0,175331
1,51,5,0,148497
1,51,6,0,167863
1,51,7,0,190927
1,51,8,0,214001
1,51,9,0,203302
1,51,10,0,209245
1,51,11,0,234433
1,51,12,0,275263
1,51,13,0,273099
1,51,14,0,197596
1,51,15,0,185939
1,51,16,0,164562
1,51,17,0,114258
1,51,18,0,75378
1,51,19,0,0
2,51,1,0,143800
2,51,2,0,155840
2,51,3,0,174035
2,51,4,0,170466
2,51,5,1,158539
2,51,6,0,177253
2,51,7,0,200856
2,51,8,0,227309
2,51,9,0,222142
2,51,10,0,225296
2,51,11,0,247852
2,51,12,0,286215
2,51,13,0,291631
2,51,14,0,238433
2,51,15,0,240090
2,51,16,0,232774
2,51,17,0,196259
2,51,18,0,213970
2,51,19,0,0
1,52,1,0,150117
1,52,2,0,162752
1,52,3,0,182820
1,52,4,0,175331
1,52,5,0,148497
1,52,6,0,167863
1,52,7,0,190927
1,52,8,0,214001
1,52,9,0,203302
1,52,10,0,209245
1,52,11,0,234433
1,52,12,0,275263
1,52,13,0,273099
1,52,14,0,197596
1,52,15,0,185939
1,52,16,0,164562
1,52,17,0,114258
1,52,18,1,75378
1,52,19,0,0
2,52,1,0,143800
2,52,2,0,155840
2,52,3,0,174035
2,52,4,0,170466
2,52,5,0,158539
2,52,6,0,177253
2,52,7,0,200856
2,52,8,0,227309
2,52,9,0,222142
2,52,10,0,225296
2,52,11,0,247852
2,52,12,0,286215
2,52,13,0,291631
2,52,14,0,238433
2,52,15,0,240090
2,52,16,0,232774
2,52,17,0,196259
2,52,18,2,213970
2,52,19,0,0
1,53,1,0,150117
1,53,2,0,162752
1,53,3,0,182820
1,53,4,0,175331
1,53,5,1,148497
1,53,6,0,167863
1,53,7,2,190927
1,53,8,4,214001
1,53,9,14,203302
1,53,10,31,209245
1,53,11,94,234433
1,53,12,165,275263
1,53,13,229,273099
1,53,14,237,197596
1,53,15,345,185939
1,53,16,390,164562
1,53,17,261,114258
1,53,18,164,75378
1,53,19,0,0
2,53,1,2,143800
2,53,2,0,155840
2,53,3,0,174035
2,53,4,0,170466
2,53,5,0,158539
2,53,6,0,177253
2,53,7,0,200856
2,53,8,4,227309
2,53,9,2,222142
2,53,10,6,225296
2,53,11,25,247852
2,53,12,43,286215
2,53,13,76,291631
2,53,14,114,238433
2,53,15,155,240090
2,53,16,249,232774
2,53,17,188,196259
2,53,18,226,213970
2,53,19,0,0
1,54,1,0,150117
1,54,2,0,162752
1,54,3,0,182820
1,54,4,0,175331
1,54,5,0,148497
1,54,6,0,167863
1,54,7,2,190927
1,54,8,0,214001
1,54,9,5,203302
1,54,10,17,209245
1,54,11,28,234433
1,54,12,66,275263
1,54,13,83,273099
1,54,14,81,197596
1,54,15,120,185939
1,54,16,130,164562
1,54,17,62,114258
1,54,18,15,75378
1,54,19,0,0
2,54,1,0,143800
2,54,2,0,155840
2,54,3,0,174035
2,54,4,0,170466
2,54,5,0,158539
2,54,6,0,177253
2,54,7,0,200856
2,54,8,1,227309
2,54,9,1,222142
2,54,10,3,225296
2,54,11,7,247852
2,54,12,18,286215
2,54,13,22,291631
2,54,14,40,238433
2,54,15,54,240090
2,54,16,59,232774
2,54,17,32,196259
2,54,18,14,213970
2,54,19,0,0
1,55,1,0,150117
1,55,2,0,162752
1,55,3,0,182820
1,55,4,0,175331
1,55,5,1,148497
1,55,6,0,167863
1,55,7,0,190927
1,55,8,0,214001
1,55,9,1,203302
1,55,10,1,209245
1,55,11,3,234433
1,55,12,5,275263
1,55,13,17,273099
1,55,14,15,197596
1,55,15,23,185939
1,55,16,17,164562
1,55,17,8,114258
1,55,18,4,75378
1,55,19,0,0
2,55,1,0,143800
2,55,2,0,155840
2,55,3,0,174035
2,55,4,0,170466
2,55,5,0,158539
2,55,6,0,177253
2,55,7,0,200856
2,55,8,0,227309
2,55,9,1,222142
2,55,10,2,225296
2,55,11,6,247852
2,55,12,3,286215
2,55,13,7,291631
2,55,14,12,238433
2,55,15,8,240090
2,55,16,15,232774
2,55,17,6,196259
2,55,18,2,213970
2,55,19,0,0
1,56,1,0,150117
1,56,2,0,162752
1,56,3,0,182820
1,56,4,0,175331
1,56,5,0,148497
1,56,6,0,167863
1,56,7,0,190927
1,56,8,0,214001
1,56,9,0,203302
1,56,10,0,209245
1,56,11,1,234433
1,56,12,1,275263
1,56,13,4,273099
1,56,14,3,197596
1,56,15,3,185939
1,56,16,4,164562
1,56,17,4,114258
1,56,18,0,75378
1,56,19,0,0
2,56,1,0,143800
2,56,2,0,155840
2,56,3,0,174035
2,56,4,0,170466
2,56,5,0,158539
2,56,6,0,177253
2,56,7,0,200856
2,56,8,1,227309
2,56,9,0,222142
2,56,10,0,225296
2,56,11,1,247852
2,56,12,0,286215
2,56,13,0,291631
2,56,14,1,238433
2,56,15,1,240090
2,56,16,5,232774
2,56,17,2,196259
2,56,18,0,213970
2,56,19,0,0
1,57,1,0,150117
1,57,2,0,162752
1,57,3,0,182820
1,57,4,0,175331
1,57,5,0,148497
1,57,6,0,167863
1,57,7,0,190927
1,57,8,0,214001
1,57,9,0,203302
1,57,10,0,209245
1,57,11,1,234433
1,57,12,2,275263
1,57,13,0,273099
1,57,14,0,197596
1,57,15,1,185939
1,57,16,1,164562
1,57,17,1,114258
1,57,18,0,75378
1,57,19,0,0
2,57,1,0,143800
2,57,2,0,155840
2,57,3,0,174035
2,57,4,0,170466
2,57,5,0,158539
2,57,6,0,177253
2,57,7,0,200856
2,57,8,0,227309
2,57,9,0,222142
2,57,10,0,225296
2,57,11,0,247852
2,57,12,1,286215
2,57,13,0,291631
2,57,14,0,238433
2,57,15,1,240090
2,57,16,0,232774
2,57,17,0,196259
2,57,18,0,213970
2,57,19,0,0
1,58,1,0,150117
1,58,2,0,162752
1,58,3,0,182820
1,58,4,0,175331
1,58,5,0,148497
1,58,6,0,167863
1,58,7,0,190927
1,58,8,0,214001
1,58,9,0,203302
1,58,10,0,209245
1,58,11,0,234433
1,58,12,0,275263
1,58,13,0,273099
1,58,14,0,197596
1,58,15,0,185939
1,58,16,0,164562
1,58,17,0,114258
1,58,18,0,75378
1,58,19,0,0
2,58,1,2,143800
2,58,2,0,155840
2,58,3,0,174035
2,58,4,0,170466
2,58,5,0,158539
2,58,6,0,177253
2,58,7,0,200856
2,58,8,0,227309
2,58,9,0,222142
2,58,10,0,225296
2,58,11,0,247852
2,58,12,0,286215
2,58,13,0,291631
2,58,14,0,238433
2,58,15,0,240090
2,58,16,0,232774
2,58,17,0,196259
2,58,18,0,213970
2,58,19,0,0
1,59,1,0,150117
1,59,2,0,162752
1,59,3,0,182820
1,59,4,0,175331
1,59,5,0,148497
1,59,6,0,167863
1,59,7,0,190927
1,59,8,0,214001
1,59,9,0,203302
1,59,10,1,209245
1,59,11,0,234433
1,59,12,0,275263
1,59,13,0,273099
1,59,14,1,197596
1,59,15,0,185939
1,59,16,1,164562
1,59,17,0,114258
1,59,18,0,75378
1,59,19,0,0
2,59,1,0,143800
2,59,2,0,155840
2,59,3,0,174035
2,59,4,0,170466
2,59,5,0,158539
2,59,6,0,177253
2,59,7,0,200856
2,59,8,0,227309
2,59,9,0,222142
2,59,10,0,225296
2,59,11,0,247852
2,59,12,0,286215
2,59,13,0,291631
2,59,14,0,238433
2,59,15,1,240090
2,59,16,0,232774
2,59,17,0,196259
2,59,18,0,213970
2,59,19,0,0
1,60,1,0,150117
1,60,2,0,162752
1,60,3,0,182820
1,60,4,0,175331
1,60,5,0,148497
1,60,6,0,167863
1,60,7,0,190927
1,60,8,0,214001
1,60,9,0,203302
1,60,10,0,209245
1,60,11,0,234433
1,60,12,0,275263
1,60,13,0,273099
1,60,14,1,197596
1,60,15,0,185939
1,60,16,0,164562
1,60,17,0,114258
1,60,18,0,75378
1,60,19,0,0
2,60,1,0,143800
2,60,2,0,155840
2,60,3,0,174035
2,60,4,0,170466
2,60,5,0,158539
2,60,6,0,177253
2,60,7,0,200856
2,60,8,0,227309
2,60,9,0,222142
2,60,10,0,225296
2,60,11,0,247852
2,60,12,0,286215
2,60,13,1,291631
2,60,14,0,238433
2,60,15,0,240090
2,60,16,1,232774
2,60,17,0,196259
2,60,18,0,213970
2,60,19,0,0
1,61,1,0,150117
1,61,2,0,162752
1,61,3,0,182820
1,61,4,0,175331
1,61,5,0,148497
1,61,6,0,167863
1,61,7,0,190927
1,61,8,0,214001
1,61,9,0,203302
1,61,10,0,209245
1,61,11,0,234433
1,61,12,0,275263
1,61,13,0,273099
1,61,14,0,197596
1,61,15,0,185939
1,61,16,0,164562
1,61,17,0,114258
1,61,18,0,75378
1,61,19,0,0
2,61,1,0,143800
2,61,2,0,155840
2,61,3,0,174035
2,61,4,0,170466
2,61,5,0,158539
2,61,6,0,177253
2,61,7,0,200856
2,61,8,0,227309
2,61,9,0,222142
2,61,10,0,225296
2,61,11,0,247852
2,61,12,0,286215
2,61,13,0,291631
2,61,14,0,238433
2,61,15,0,240090
2,61,16,0,232774
2,61,17,0,196259
2,61,18,0,213970
2,61,19,0,0
1,62,1,0,150117
1,62,2,0,162752
1,62,3,0,182820
1,62,4,0,175331
1,62,5,0,148497
1,62,6,0,167863
1,62,7,0,190927
1,62,8,4,214001
1,62,9,8,203302
1,62,10,12,209245
1,62,11,61,234433
1,62,12,91,275263
1,62,13,125,273099
1,62,14,136,197596
1,62,15,198,185939
1,62,16,237,164562
1,62,17,186,114258
1,62,18,145,75378
1,62,19,0,0
2,62,1,0,143800
2,62,2,0,155840
2,62,3,0,174035
2,62,4,0,170466
2,62,5,0,158539
2,62,6,0,177253
2,62,7,0,200856
2,62,8,2,227309
2,62,9,0,222142
2,62,10,1,225296
2,62,11,11,247852
2,62,12,21,286215
2,62,13,46,291631
2,62,14,61,238433
2,62,15,90,240090
2,62,16,169,232774
2,62,17,148,196259
2,62,18,210,213970
2,62,19,0,0
1,63,1,0,150117
1,63,2,0,162752
1,63,3,0,182820
1,63,4,0,175331
1,63,5,0,148497
1,63,6,0,167863
1,63,7,0,190927
1,63,8,0,214001
1,63,9,0,203302
1,63,10,5,209245
1,63,11,4,234433
1,63,12,9,275263
1,63,13,18,273099
1,63,14,24,197596
1,63,15,39,185939
1,63,16,53,164562
1,63,17,42,114258
1,63,18,46,75378
1,63,19,0,0
2,63,1,0,143800
2,63,2,0,155840
2,63,3,0,174035
2,63,4,0,170466
2,63,5,0,158539
2,63,6,0,177253
2,63,7,0,200856
2,63,8,1,227309
2,63,9,3,222142
2,63,10,2,225296
2,63,11,7,247852
2,63,12,14,286215
2,63,13,21,291631
2,63,14,33,238433
2,63,15,42,240090
2,63,16,78,232774
2,63,17,73,196259
2,63,18,157,213970
2,63,19,0,0
1,64,1,0,150117
1,64,2,0,162752
1,64,3,0,182820
1,64,4,0,175331
1,64,5,0,148497
1,64,6,0,167863
1,64,7,0,190927
1,64,8,0,214001
1,64,9,1,203302
1,64,10,5,209245
1,64,11,5,234433
1,64,12,32,275263
1,64,13,43,273099
1,64,14,48,197596
1,64,15,71,185939
1,64,16,121,164562
1,64,17,105,114258
1,64,18,85,75378
1,64,19,0,0
2,64,1,0,143800
2,64,2,0,155840
2,64,3,0,174035
2,64,4,0,170466
2,64,5,0,158539
2,64,6,0,177253
2,64,7,0,200856
2,64,8,0,227309
2,64,9,3,222142
2,64,10,1,225296
2,64,11,4,247852
2,64,12,10,286215
2,64,13,31,291631
2,64,14,30,238433
2,64,15,39,240090
2,64,16,58,232774
2,64,17,83,196259
2,64,18,158,213970
2,64,19,0,0
1,65,1,0,150117
1,65,2,0,162752
1,65,3,0,182820
1,65,4,0,175331
1,65,5,0,148497
1,65,6,0,167863
1,65,7,1,190927
1,65,8,2,214001
1,65,9,4,203302
1,65,10,17,209245
1,65,11,35,234433
1,65,12,76,275263
1,65,13,117,273099
1,65,14,122,197596
1,65,15,145,185939
1,65,16,160,164562
1,65,17,167,114258
1,65,18,108,75378
1,65,19,0,0
2,65,1,0,143800
2,65,2,0,155840
2,65,3,0,174035
2,65,4,1,170466
2,65,5,0,158539
2,65,6,0,177253
2,65,7,1,200856
2,65,8,3,227309
2,65,9,7,222142
2,65,10,8,225296
2,65,11,29,247852
2,65,12,37,286215
2,65,13,67,291631
2,65,14,87,238433
2,65,15,109,240090
2,65,16,138,232774
2,65,17,194,196259
2,65,18,251,213970
2,65,19,0,0
1,66,1,0,150117
1,66,2,0,162752
1,66,3,0,182820
1,66,4,0,175331
1,66,5,0,148497
1,66,6,0,167863
1,66,7,0,190927
1,66,8,0,214001
1,66,9,0,203302
1,66,10,0,209245
1,66,11,0,234433
1,66,12,0,275263
1,66,13,0,273099
1,66,14,0,197596
1,66,15,0,185939
1,66,16,0,164562
1,66,17,2,114258
1,66,18,2,75378
1,66,19,0,0
2,66,1,0,143800
2,66,2,0,155840
2,66,3,0,174035
2,66,4,0,170466
2,66,5,0,158539
2,66,6,0,177253
2,66,7,0,200856
2,66,8,0,227309
2,66,9,0,222142
2,66,10,0,225296
2,66,11,0,247852
2,66,12,0,286215
2,66,13,0,291631
2,66,14,0,238433
2,66,15,0,240090
2,66,16,1,232774
2,66,17,2,196259
2,66,18,3,213970
2,66,19,0,0
1,67,1,0,150117
1,67,2,0,162752
1,67,3,0,182820
1,67,4,0,175331
1,67,5,0,148497
1,67,6,0,167863
1,67,7,0,190927
1,67,8,0,214001
1,67,9,0,203302
1,67,10,0,209245
1,67,11,1,234433
1,67,12,3,275263
1,67,13,0,273099
1,67,14,2,197596
1,67,15,2,185939
1,67,16,2,164562
1,67,17,6,114258
1,67,18,1,75378
1,67,19,0,0
2,67,1,0,143800
2,67,2,0,155840
2,67,3,0,174035
2,67,4,0,170466
2,67,5,0,158539
2,67,6,0,177253
2,67,7,2,200856
2,67,8,1,227309
2,67,9,0,222142
2,67,10,1,225296
2,67,11,2,247852
2,67,12,1,286215
2,67,13,2,291631
2,67,14,1,238433
