"Sex","Cancer","Age","Case","PY"
2,5,15,4,110095
2,5,16,4,83444
2,5,17,1,58958
2,5,18,3,53389
2,5,19,0,2560
1,6,1,0,146755
1,6,2,0,148945
1,6,3,0,159545
1,6,4,0,186934
1,6,5,0,215161
1,6,6,0,230212
1,6,7,0,201087
1,6,8,0,182531
1,6,9,0,184163
1,6,10,0,216603
1,6,11,0,224632
1,6,12,2,178098
1,6,13,0,141028
1,6,14,0,114565
1,6,15,0,84182
1,6,16,1,53114
1,6,17,0,32064
1,6,18,0,21895
1,6,19,0,6112
2,6,1,0,139718
2,6,2,0,140870
2,6,3,0,150958
2,6,4,0,179899
2,6,5,0,228267
2,6,6,0,239457
2,6,7,0,205060
2,6,8,0,184815
2,6,9,1,186057
2,6,10,0,215956
2,6,11,0,225260
2,6,12,0,181698
2,6,13,0,149889
2,6,14,0,132517
2,6,15,1,110095
2,6,16,0,83444
2,6,17,0,58958
2,6,18,0,53389
2,6,19,0,2560
1,7,1,0,146755
1,7,2,0,148945
1,7,3,0,159545
1,7,4,0,186934
1,7,5,0,215161
1,7,6,1,230212
1,7,7,0,201087
1,7,8,5,182531
1,7,9,4,184163
1,7,10,11,216603
1,7,11,9,224632
1,7,12,8,178098
1,7,13,6,141028
1,7,14,9,114565
1,7,15,6,84182
1,7,16,4,53114
1,7,17,5,32064
1,7,18,3,21895
1,7,19,0,6112
2,7,1,0,139718
2,7,2,0,140870
2,7,3,0,150958
2,7,4,0,179899
2,7,5,0,228267
2,7,6,3,239457
2,7,7,4,205060
2,7,8,1,184815
2,7,9,3,186057
2,7,10,1,215956
2,7,11,4,225260
2,7,12,3,181698
2,7,13,4,149889
2,7,14,6,132517
2,7,15,3,110095
2,7,16,4,83444
2,7,17,1,58958
2,7,18,3,53389
2,7,19,0,2560
1,8,1,0,146755
1,8,2,0,148945
1,8,3,0,159545
1,8,4,0,186934
1,8,5,0,215161
1,8,6,1,230212
1,8,7,0,201087
1,8,8,0,182531
1,8,9,1,184163
1,8,10,3,216603
1,8,11,9,224632
1,8,12,8,178098
1,8,13,15,141028
1,8,14,11,114565
1,8,15,14,84182
1,8,16,10,53114
1,8,17,3,32064
1,8,18,6,21895
1,8,19,0,6112
2,8,1,0,139718
2,8,2,0,140870
2,8,3,0,150958
2,8,4,0,179899
2,8,5,0,228267
2,8,6,0,239457
2,8,7,0,205060
2,8,8,0,184815
2,8,9,2,186057
2,8,10,1,215956
2,8,11,1,225260
2,8,12,1,181698
2,8,13,3,149889
2,8,14,2,132517
2,8,15,2,110095
2,8,16,8,83444
2,8,17,2,58958
2,8,18,7,53389
2,8,19,0,2560
1,9,1,0,146755
1,9,2,0,148945
1,9,3,0,159545
1,9,4,0,186934
1,9,5,0,215161
1,9,6,0,230212
1,9,7,0,201087
1,9,8,0,182531
1,9,9,0,184163
1,9,10,2,216603
1,9,11,2,224632
1,9,12,1,178098
1,9,13,5,141028
1,9,14,4,114565
1,9,15,6,84182
1,9,16,2,53114
1,9,17,1,32064
1,9,18,4,21895
1,9,19,0,6112
2,9,1,0,139718
2,9,2,0,140870
2,9,3,0,150958
2,9,4,0,179899
2,9,5,0,228267
2,9,6,0,239457
2,9,7,0,205060
2,9,8,0,184815
2,9,9,1,186057
2,9,10,0,215956
2,9,11,0,225260
2,9,12,0,181698
2,9,13,2,149889
2,9,14,1,132517
2,9,15,1,110095
2,9,16,3,83444
2,9,17,2,58958
2,9,18,5,53389
2,9,19,0,2560
1,10,1,0,146755
1,10,2,0,148945
1,10,3,0,159545
1,10,4,0,186934
1,10,5,0,215161
1,10,6,1,230212
1,10,7,0,201087
1,10,8,0,182531
1,10,9,1,184163
1,10,10,0,216603
1,10,11,4,224632
1,10,12,4,178098
1,10,13,1,141028
1,10,14,2,114565
1,10,15,2,84182
1,10,16,2,53114
1,10,17,1,32064
1,10,18,0,21895
1,10,19,0,6112
2,10,1,0,139718
2,10,2,0,140870
2,10,3,0,150958
2,10,4,0,179899
2,10,5,0,228267
2,10,6,0,239457
2,10,7,0,205060
2,10,8,0,184815
2,10,9,0,186057
2,10,10,0,215956
2,10,11,0,225260
2,10,12,1,181698
2,10,13,1,149889
2,10,14,0,132517
2,10,15,0,110095
2,10,16,3,83444
2,10,17,0,58958
2,10,18,1,53389
2,10,19,0,2560
1,11,1,0,146755
1,11,2,0,148945
1,11,3,0,159545
1,11,4,0,186934
1,11,5,0,215161
1,11,6,0,230212
1,11,7,0,201087
1,11,8,0,182531
1,11,9,0,184163
1,11,10,1,216603
1,11,11,2,224632
1,11,12,2,178098
1,11,13,4,141028
1,11,14,1,114565
1,11,15,3,84182
1,11,16,0,53114
1,11,17,1,32064
1,11,18,1,21895
1,11,19,0,6112
2,11,1,0,139718
2,11,2,0,140870
2,11,3,0,150958
2,11,4,0,179899
2,11,5,0,228267
2,11,6,0,239457
2,11,7,0,205060
2,11,8,0,184815
2,11,9,1,186057
2,11,10,1,215956
2,11,11,1,225260
2,11,12,0,181698
2,11,13,0,149889
2,11,14,0,132517
2,11,15,0,110095
2,11,16,1,83444
2,11,17,0,58958
2,11,18,0,53389
2,11,19,0,2560
1,12,1,0,146755
1,12,2,0,148945
1,12,3,0,159545
1,12,4,0,186934
1,12,5,0,215161
1,12,6,0,230212
1,12,7,0,201087
1,12,8,0,182531
1,12,9,0,184163
1,12,10,0,216603
1,12,11,1,224632
1,12,12,1,178098
1,12,13,5,141028
1,12,14,4,114565
1,12,15,3,84182
1,12,16,6,53114
1,12,17,0,32064
1,12,18,1,21895
1,12,19,0,6112
2,12,1,0,139718
2,12,2,0,140870
2,12,3,0,150958
2,12,4,0,179899
2,12,5,0,228267
2,12,6,0,239457
2,12,7,0,205060
2,12,8,0,184815
2,12,9,0,186057
2,12,10,0,215956
2,12,11,0,225260
2,12,12,0,181698
2,12,13,0,149889
2,12,14,1,132517
2,12,15,1,110095
2,12,16,1,83444
2,12,17,0,58958
2,12,18,1,53389
2,12,19,0,2560
1,13,1,0,146755
1,13,2,0,148945
1,13,3,0,159545
1,13,4,1,186934
1,13,5,1,215161
1,13,6,0,230212
1,13,7,1,201087
1,13,8,0,182531
1,13,9,3,184163
1,13,10,2,216603
1,13,11,3,224632
1,13,12,7,178098
1,13,13,4,141028
1,13,14,6,114565
1,13,15,3,84182
1,13,16,0,53114
1,13,17,3,32064
1,13,18,1,21895
1,13,19,0,6112
2,13,1,0,139718
2,13,2,0,140870
2,13,3,0,150958
2,13,4,0,179899
2,13,5,0,228267
2,13,6,0,239457
2,13,7,0,205060
2,13,8,1,184815
2,13,9,0,186057
2,13,10,1,215956
2,13,11,1,225260
2,13,12,2,181698
2,13,13,1,149889
2,13,14,1,132517
2,13,15,4,110095
2,13,16,1,83444
2,13,17,0,58958
2,13,18,1,53389
2,13,19,0,2560
1,14,1,0,146755
1,14,2,0,148945
1,14,3,0,159545
1,14,4,1,186934
1,14,5,1,215161
1,14,6,0,230212
1,14,7,1,201087
1,14,8,0,182531
1,14,9,3,184163
1,14,10,2,216603
1,14,11,2,224632
1,14,12,5,178098
1,14,13,3,141028
1,14,14,4,114565
1,14,15,1,84182
1,14,16,0,53114
1,14,17,3,32064
1,14,18,0,21895
1,14,19,0,6112
2,14,1,0,139718
2,14,2,0,140870
2,14,3,0,150958
2,14,4,0,179899
2,14,5,0,228267
2,14,6,0,239457
2,14,7,0,205060
2,14,8,1,184815
2,14,9,0,186057
2,14,10,1,215956
2,14,11,0,225260
2,14,12,2,181698
2,14,13,1,149889
2,14,14,0,132517
2,14,15,3,110095
2,14,16,1,83444
2,14,17,0,58958
2,14,18,0,53389
2,14,19,0,2560
1,15,1,0,146755
1,15,2,0,148945
1,15,3,0,159545
1,15,4,0,186934
1,15,5,0,215161
1,15,6,0,230212
1,15,7,0,201087
1,15,8,0,182531
1,15,9,0,184163
1,15,10,0,216603
1,15,11,1,224632
1,15,12,2,178098
1,15,13,1,141028
1,15,14,2,114565
1,15,15,2,84182
1,15,16,0,53114
1,15,17,0,32064
1,15,18,1,21895
1,15,19,0,6112
2,15,1,0,139718
2,15,2,0,140870
2,15,3,0,150958
2,15,4,0,179899
2,15,5,0,228267
2,15,6,0,239457
2,15,7,0,205060
2,15,8,0,184815
2,15,9,0,186057
2,15,10,0,215956
2,15,11,1,225260
2,15,12,0,181698
2,15,13,0,149889
2,15,14,1,132517
2,15,15,1,110095
2,15,16,0,83444
2,15,17,0,58958
2,15,18,1,53389
2,15,19,0,2560
1,16,1,0,146755
1,16,2,0,148945
1,16,3,0,159545
1,16,4,0,186934
1,16,5,0,215161
1,16,6,0,230212
1,16,7,0,201087
1,16,8,0,182531
1,16,9,0,184163
1,16,10,2,216603
1,16,11,0,224632
1,16,12,2,178098
1,16,13,0,141028
1,16,14,4,114565
1,16,15,4,84182
1,16,16,2,53114
1,16,17,1,32064
1,16,18,0,21895
1,16,19,0,6112
2,16,1,0,139718
2,16,2,0,140870
2,16,3,0,150958
2,16,4,0,179899
2,16,5,0,228267
2,16,6,0,239457
2,16,7,0,205060
2,16,8,0,184815
2,16,9,0,186057
2,16,10,0,215956
2,16,11,2,225260
2,16,12,0,181698
2,16,13,1,149889
2,16,14,1,132517
2,16,15,1,110095
2,16,16,0,83444
2,16,17,0,58958
2,16,18,0,53389
2,16,19,0,2560
1,17,1,0,146755
1,17,2,0,148945
1,17,3,0,159545
1,17,4,0,186934
1,17,5,0,215161
1,17,6,0,230212
1,17,7,0,201087
1,17,8,0,182531
1,17,9,0,184163
1,17,10,2,216603
1,17,11,2,224632
1,17,12,3,178098
1,17,13,2,141028
1,17,14,9,114565
1,17,15,8,84182
1,17,16,1,53114
1,17,17,1,32064
1,17,18,1,21895
1,17,19,0,6112
2,17,1,0,139718
2,17,2,0,140870
2,17,3,0,150958
2,17,4,0,179899
2,17,5,0,228267
2,17,6,0,239457
2,17,7,0,205060
2,17,8,0,184815
2,17,9,0,186057
2,17,10,0,215956
2,17,11,0,225260
2,17,12,3,181698
2,17,13,0,149889
2,17,14,0,132517
2,17,15,0,110095
2,17,16,0,83444
2,17,17,0,58958
2,17,18,0,53389
2,17,19,0,2560
1,18,1,0,146755
1,18,2,0,148945
1,18,3,0,159545
1,18,4,1,186934
1,18,5,0,215161
1,18,6,0,230212
1,18,7,0,201087
1,18,8,2,182531
1,18,9,1,184163
1,18,10,2,216603
1,18,11,1,224632
1,18,12,3,178098
1,18,13,2,141028
1,18,14,2,114565
1,18,15,1,84182
1,18,16,2,53114
1,18,17,0,32064
1,18,18,0,21895
1,18,19,0,6112
2,18,1,0,139718
2,18,2,0,140870
2,18,3,0,150958
2,18,4,0,179899
2,18,5,0,228267
2,18,6,0,239457
2,18,7,0,205060
2,18,8,0,184815
2,18,9,1,186057
2,18,10,1,215956
2,18,11,0,225260
2,18,12,3,181698
2,18,13,3,149889
2,18,14,2,132517
2,18,15,0,110095
2,18,16,1,83444
2,18,17,1,58958
2,18,18,0,53389
2,18,19,0,2560
1,19,1,0,146755
1,19,2,0,148945
1,19,3,0,159545
1,19,4,0,186934
1,19,5,0,215161
1,19,6,0,230212
1,19,7,0,201087
1,19,8,0,182531
1,19,9,0,184163
1,19,10,0,216603
1,19,11,0,224632
1,19,12,1,178098
1,19,13,2,141028
1,19,14,0,114565
1,19,15,0,84182
1,19,16,0,53114
1,19,17,0,32064
1,19,18,0,21895
1,19,19,0,6112
2,19,1,0,139718
2,19,2,0,140870
2,19,3,0,150958
2,19,4,0,179899
2,19,5,0,228267
2,19,6,0,239457
2,19,7,0,205060
2,19,8,0,184815
2,19,9,0,186057
2,19,10,0,215956
2,19,11,0,225260
2,19,12,0,181698
2,19,13,0,149889
2,19,14,1,132517
2,19,15,0,110095
2,19,16,0,83444
2,19,17,0,58958
2,19,18,0,53389
2,19,19,0,2560
1,20,1,0,146755
1,20,2,0,148945
1,20,3,0,159545
1,20,4,0,186934
1,20,5,0,215161
1,20,6,0,230212
1,20,7,0,201087
1,20,8,0,182531
1,20,9,1,184163
1,20,10,4,216603
1,20,11,6,224632
1,20,12,10,178098
1,20,13,7,141028
1,20,14,12,114565
1,20,15,15,84182
1,20,16,5,53114
1,20,17,0,32064
1,20,18,4,21895
1,20,19,0,6112
2,20,1,0,139718
2,20,2,0,140870
2,20,3,0,150958
2,20,4,0,179899
2,20,5,0,228267
2,20,6,0,239457
2,20,7,0,205060
2,20,8,0,184815
2,20,9,0,186057
2,20,10,1,215956
2,20,11,2,225260
2,20,12,1,181698
2,20,13,2,149889
2,20,14,1,132517
2,20,15,3,110095
2,20,16,2,83444
2,20,17,0,58958
2,20,18,1,53389
2,20,19,0,2560
1,21,1,0,146755
1,21,2,0,148945
1,21,3,0,159545
1,21,4,1,186934
1,21,5,0,215161
1,21,6,0,230212
1,21,7,0,201087
1,21,8,1,182531
1,21,9,0,184163
1,21,10,1,216603
1,21,11,1,224632
1,21,12,1,178098
1,21,13,1,141028
1,21,14,3,114565
1,21,15,2,84182
1,21,16,0,53114
1,21,17,1,32064
1,21,18,0,21895
1,21,19,0,6112
2,21,1,0,139718
2,21,2,0,140870
2,21,3,0,150958
2,21,4,0,179899
2,21,5,0,228267
2,21,6,0,239457
2,21,7,0,205060
2,21,8,0,184815
2,21,9,0,186057
2,21,10,1,215956
2,21,11,0,225260
2,21,12,1,181698
2,21,13,0,149889
2,21,14,0,132517
2,21,15,0,110095
2,21,16,0,83444
2,21,17,0,58958
2,21,18,0,53389
2,21,19,0,2560
1,22,1,2,146755
1,22,2,0,148945
1,22,3,1,159545
1,22,4,2,186934
1,22,5,4,215161
1,22,6,10,230212
1,22,7,26,201087
1,22,8,83,182531
1,22,9,149,184163
1,22,10,412,216603
1,22,11,696,224632
1,22,12,1026,178098
1,22,13,1209,141028
1,22,14,1480,114565
1,22,15,1433,84182
1,22,16,976,53114
1,22,17,593,32064
1,22,18,399,21895
1,22,19,2,6112
2,22,1,1,139718
2,22,2,1,140870
2,22,3,0,150958
2,22,4,1,179899
2,22,5,3,228267
2,22,6,10,239457
2,22,7,24,205060
2,22,8,50,184815
2,22,9,101,186057
2,22,10,214,215956
2,22,11,320,225260
2,22,12,388,181698
2,22,13,464,149889
2,22,14,689,132517
2,22,15,704,110095
2,22,16,682,83444
2,22,17,586,58958
2,22,18,519,53389
2,22,19,2,2560
1,23,1,0,146755
1,23,2,0,148945
1,23,3,0,159545
1,23,4,0,186934
1,23,5,0,215161
1,23,6,0,230212
1,23,7,0,201087
1,23,8,0,182531
1,23,9,3,184163
1,23,10,19,216603
1,23,11,49,224632
1,23,12,74,178098
1,23,13,91,141028
1,23,14,99,114565
1,23,15,79,84182
1,23,16,46,53114
1,23,17,25,32064
1,23,18,18,21895
1,23,19,0,6112
2,23,1,0,139718
2,23,2,0,140870
2,23,3,0,150958
2,23,4,0,179899
2,23,5,0,228267
2,23,6,0,239457
2,23,7,1,205060
2,23,8,1,184815
2,23,9,1,186057
2,23,10,5,215956
2,23,11,11,225260
2,23,12,9,181698
2,23,13,11,149889
2,23,14,14,132517
2,23,15,21,110095
2,23,16,10,83444
2,23,17,12,58958
2,23,18,10,53389
2,23,19,0,2560
1,24,1,0,146755
1,24,2,0,148945
1,24,3,0,159545
1,24,4,0,186934
1,24,5,0,215161
1,24,6,0,230212
1,24,7,0,201087
1,24,8,0,182531
1,24,9,2,184163
1,24,10,15,216603
1,24,11,43,224632
1,24,12,67,178098
1,24,13,81,141028
1,24,14,90,114565
1,24,15,78,84182
1,24,16,43,53114
1,24,17,24,32064
1,24,18,12,21895
1,24,19,0,6112
2,24,1,0,139718
2,24,2,0,140870
2,24,3,0,150958
2,24,4,0,179899
2,24,5,0,228267
2,24,6,0,239457
2,24,7,1,205060
2,24,8,1,184815
2,24,9,1,186057
2,24,10,5,215956
2,24,11,11,225260
2,24,12,9,181698
2,24,13,7,149889
2,24,14,12,132517
2,24,15,19,110095
2,24,16,9,83444
2,24,17,10,58958
2,24,18,7,53389
2,24,19,0,2560
1,25,1,0,146755
1,25,2,0,148945
1,25,3,0,159545
1,25,4,0,186934
1,25,5,0,215161
1,25,6,0,230212
1,25,7,0,201087
1,25,8,0,182531
1,25,9,0,184163
1,25,10,2,216603
1,25,11,1,224632
1,25,12,1,178098
1,25,13,1,141028
1,25,14,1,114565
1,25,15,0,84182
1,25,16,1,53114
1,25,17,0,32064
1,25,18,1,21895
1,25,19,0,6112
2,25,1,0,139718
2,25,2,0,140870
2,25,3,0,150958
2,25,4,0,179899
2,25,5,0,228267
2,25,6,0,239457
2,25,7,0,205060
2,25,8,0,184815
2,25,9,0,186057
2,25,10,0,215956
2,25,11,0,225260
2,25,12,0,181698
2,25,13,1,149889
2,25,14,0,132517
2,25,15,0,110095
2,25,16,1,83444
2,25,17,0,58958
2,25,18,0,53389
2,25,19,0,2560
1,26,1,0,146755
1,26,2,0,148945
1,26,3,0,159545
1,26,4,0,186934
1,26,5,0,215161
1,26,6,0,230212
1,26,7,0,201087
1,26,8,0,182531
1,26,9,0,184163
1,26,10,0,216603
1,26,11,1,224632
1,26,12,1,178098
1,26,13,0,141028
1,26,14,2,114565
1,26,15,1,84182
1,26,16,0,53114
1,26,17,0,32064
1,26,18,1,21895
1,26,19,0,6112
2,26,1,0,139718
2,26,2,0,140870
2,26,3,0,150958
2,26,4,0,179899
2,26,5,0,228267
2,26,6,0,239457
2,26,7,0,205060
2,26,8,0,184815
2,26,9,0,186057
2,26,10,0,215956
2,26,11,0,225260
2,26,12,0,181698
2,26,13,2,149889
2,26,14,0,132517
2,26,15,1,110095
2,26,16,0,83444
2,26,17,0,58958
2,26,18,0,53389
2,26,19,0,2560
1,27,1,0,146755
1,27,2,0,148945
1,27,3,0,159545
1,27,4,0,186934
1,27,5,0,215161
1,27,6,0,230212
1,27,7,0,201087
1,27,8,0,182531
1,27,9,0,184163
1,27,10,0,216603
1,27,11,0,224632
1,27,12,1,178098
1,27,13,2,141028
1,27,14,1,114565
1,27,15,0,84182
1,27,16,1,53114
1,27,17,0,32064
1,27,18,0,21895
1,27,19,0,6112
2,27,1,0,139718
2,27,2,0,140870
2,27,3,0,150958
2,27,4,0,179899
2,27,5,0,228267
2,27,6,0,239457
2,27,7,0,205060
2,27,8,0,184815
2,27,9,0,186057
2,27,10,0,215956
2,27,11,0,225260
2,27,12,0,181698
2,27,13,0,149889
2,27,14,0,132517
2,27,15,0,110095
2,27,16,0,83444
2,27,17,1,58958
2,27,18,0,53389
2,27,19,0,2560
1,28,1,0,146755
1,28,2,0,148945
1,28,3,0,159545
1,28,4,0,186934
1,28,5,0,215161
1,28,6,0,230212
1,28,7,0,201087
1,28,8,0,182531
1,28,9,0,184163
1,28,10,0,216603
1,28,11,0,224632
1,28,12,0,178098
1,28,13,0,141028
1,28,14,0,114565
1,28,15,0,84182
1,28,16,0,53114
1,28,17,0,32064
1,28,18,0,21895
1,28,19,0,6112
2,28,1,0,139718
2,28,2,0,140870
2,28,3,0,150958
2,28,4,0,179899
2,28,5,0,228267
2,28,6,0,239457
2,28,7,0,205060
2,28,8,0,184815
2,28,9,0,186057
2,28,10,0,215956
2,28,11,0,225260
2,28,12,0,181698
2,28,13,0,149889
2,28,14,0,132517
2,28,15,0,110095
2,28,16,0,83444
2,28,17,0,58958
2,28,18,0,53389
2,28,19,0,2560
1,29,1,0,146755
1,29,2,0,148945
1,29,3,0,159545
1,29,4,0,186934
1,29,5,0,215161
1,29,6,0,230212
1,29,7,0,201087
1,29,8,0,182531
1,29,9,0,184163
1,29,10,0,216603
1,29,11,1,224632
1,29,12,0,178098
1,29,13,2,141028
1,29,14,1,114565
1,29,15,0,84182
1,29,16,1,53114
1,29,17,0,32064
1,29,18,1,21895
1,29,19,0,6112
2,29,1,0,139718
2,29,2,0,140870
2,29,3,0,150958
2,29,4,0,179899
2,29,5,0,228267
2,29,6,0,239457
2,29,7,0,205060
2,29,8,0,184815
2,29,9,0,186057
2,29,10,0,215956
2,29,11,0,225260
2,29,12,0,181698
2,29,13,0,149889
2,29,14,0,132517
2,29,15,0,110095
2,29,16,0,83444
2,29,17,0,58958
2,29,18,0,53389
2,29,19,0,2560
1,30,1,0,146755
1,30,2,0,148945
1,30,3,0,159545
1,30,4,0,186934
1,30,5,0,215161
1,30,6,0,230212
1,30,7,0,201087
1,30,8,0,182531
1,30,9,1,184163
1,30,10,2,216603
1,30,11,3,224632
1,30,12,4,178098
1,30,13,5,141028
1,30,14,4,114565
1,30,15,0,84182
1,30,16,0,53114
1,30,17,1,32064
1,30,18,3,21895
1,30,19,0,6112
2,30,1,0,139718
2,30,2,0,140870
2,30,3,0,150958
2,30,4,0,179899
2,30,5,0,228267
2,30,6,0,239457
2,30,7,0,205060
2,30,8,0,184815
2,30,9,0,186057
2,30,10,0,215956
2,30,11,0,225260
2,30,12,0,181698
2,30,13,1,149889
2,30,14,2,132517
2,30,15,1,110095
2,30,16,0,83444
2,30,17,1,58958
2,30,18,3,53389
2,30,19,0,2560
1,31,1,0,146755
1,31,2,0,148945
1,31,3,0,159545
1,31,4,0,186934
1,31,5,0,215161
1,31,6,0,230212
1,31,7,0,201087
1,31,8,0,182531
1,31,9,0,184163
1,31,10,1,216603
1,31,11,1,224632
1,31,12,2,178098
1,31,13,3,141028
1,31,14,1,114565
1,31,15,1,84182
1,31,16,1,53114
1,31,17,1,32064
1,31,18,0,21895
1,31,19,0,6112
2,31,1,0,139718
2,31,2,0,140870
2,31,3,0,150958
2,31,4,0,179899
2,31,5,0,228267
2,31,6,0,239457
2,31,7,0,205060
2,31,8,0,184815
2,31,9,0,186057
2,31,10,0,215956
2,31,11,0,225260
2,31,12,1,181698
2,31,13,0,149889
2,31,14,2,132517
2,31,15,0,110095
2,31,16,0,83444
2,31,17,2,58958
2,31,18,2,53389
2,31,19,0,2560
1,32,1,0,146755
1,32,2,0,148945
1,32,3,0,159545
1,32,4,0,186934
1,32,5,0,215161
1,32,6,0,230212
1,32,7,0,201087
1,32,8,0,182531
1,32,9,1,184163
1,32,10,6,216603
1,32,11,20,224632
1,32,12,32,178098
1,32,13,48,141028
1,32,14,48,114565
1,32,15,40,84182
1,32,16,17,53114
1,32,17,14,32064
1,32,18,6,21895
1,32,19,0,6112
2,32,1,0,139718
2,32,2,0,140870
2,32,3,0,150958
2,32,4,0,179899
2,32,5,0,228267
2,32,6,0,239457
2,32,7,1,205060
2,32,8,0,184815
2,32,9,1,186057
2,32,10,2,215956
2,32,11,7,225260
2,32,12,2,181698
2,32,13,6,149889
2,32,14,4,132517
2,32,15,10,110095
2,32,16,5,83444
2,32,17,6,58958
2,32,18,2,53389
2,32,19,0,2560
1,33,1,0,146755
1,33,2,0,148945
1,33,3,0,159545
1,33,4,0,186934
1,33,5,0,215161
1,33,6,0,230212
1,33,7,0,201087
1,33,8,0,182531
1,33,9,0,184163
1,33,10,2,216603
1,33,11,6,224632
1,33,12,7,178098
1,33,13,7,141028
1,33,14,4,114565
1,33,15,4,84182
1,33,16,6,53114
1,33,17,0,32064
1,33,18,2,21895
1,33,19,0,6112
2,33,1,0,139718
2,33,2,0,140870
2,33,3,0,150958
2,33,4,0,179899
2,33,5,0,228267
2,33,6,0,239457
2,33,7,0,205060
2,33,8,0,184815
2,33,9,0,186057
2,33,10,0,215956
2,33,11,1,225260
2,33,12,1,181698
2,33,13,0,149889
2,33,14,1,132517
2,33,15,5,110095
2,33,16,3,83444
2,33,17,2,58958
2,33,18,2,53389
2,33,19,0,2560
1,34,1,0,146755
1,34,2,0,148945
1,34,3,0,159545
1,34,4,0,186934
1,34,5,0,215161
1,34,6,0,230212
1,34,7,0,201087
1,34,8,0,182531
1,34,9,2,184163
1,34,10,10,216603
1,34,11,22,224632
1,34,12,33,178098
