"Sex","Cancer","Age","Case","PY"
1,5,14,53,447555
1,5,15,37,359430
1,5,16,42,287214
1,5,17,19,198218
1,5,18,16,141415
1,5,19,0,0
2,5,1,0,304440
2,5,2,0,312271
2,5,3,0,328784
2,5,4,0,331347
2,5,5,0,346549
2,5,6,1,386664
2,5,7,9,450723
2,5,8,6,532553
2,5,9,7,475295
2,5,10,11,422795
2,5,11,10,426551
2,5,12,18,496217
2,5,13,23,586574
2,5,14,14,492595
2,5,15,24,425957
2,5,16,23,392539
2,5,17,20,324300
2,5,18,27,363704
2,5,19,0,0
1,6,1,0,317930
1,6,2,0,329540
1,6,3,0,345845
1,6,4,0,351316
1,6,5,0,363873
1,6,6,0,398192
1,6,7,1,459626
1,6,8,0,538936
1,6,9,0,473272
1,6,10,6,418362
1,6,11,6,419640
1,6,12,5,485737
1,6,13,24,562957
1,6,14,14,447555
1,6,15,22,359430
1,6,16,17,287214
1,6,17,17,198218
1,6,18,22,141415
1,6,19,0,0
2,6,1,0,304440
2,6,2,0,312271
2,6,3,0,328784
2,6,4,0,331347
2,6,5,0,346549
2,6,6,0,386664
2,6,7,1,450723
2,6,8,1,532553
2,6,9,0,475295
2,6,10,2,422795
2,6,11,4,426551
2,6,12,6,496217
2,6,13,16,586574
2,6,14,9,492595
2,6,15,16,425957
2,6,16,18,392539
2,6,17,35,324300
2,6,18,39,363704
2,6,19,0,0
1,7,1,0,317930
1,7,2,0,329540
1,7,3,0,345845
1,7,4,0,351316
1,7,5,0,363873
1,7,6,0,398192
1,7,7,0,459626
1,7,8,2,538936
1,7,9,1,473272
1,7,10,1,418362
1,7,11,6,419640
1,7,12,12,485737
1,7,13,7,562957
1,7,14,10,447555
1,7,15,7,359430
1,7,16,6,287214
1,7,17,4,198218
1,7,18,4,141415
1,7,19,0,0
2,7,1,0,304440
2,7,2,0,312271
2,7,3,0,328784
2,7,4,0,331347
2,7,5,0,346549
2,7,6,0,386664
2,7,7,0,450723
2,7,8,0,532553
2,7,9,0,475295
2,7,10,0,422795
2,7,11,0,426551
2,7,12,0,496217
2,7,13,0,586574
2,7,14,2,492595
2,7,15,0,425957
2,7,16,5,392539
2,7,17,1,324300
2,7,18,5,363704
2,7,19,0,0
1,8,1,0,317930
1,8,2,0,329540
1,8,3,0,345845
1,8,4,0,351316
1,8,5,0,363873
1,8,6,0,398192
1,8,7,0,459626
1,8,8,1,538936
1,8,9,0,473272
1,8,10,1,418362
1,8,11,1,419640
1,8,12,4,485737
1,8,13,10,562957
1,8,14,8,447555
1,8,15,8,359430
1,8,16,4,287214
1,8,17,2,198218
1,8,18,5,141415
1,8,19,0,0
2,8,1,0,304440
2,8,2,0,312271
2,8,3,0,328784
2,8,4,1,331347
2,8,5,0,346549
2,8,6,0,386664
2,8,7,1,450723
2,8,8,0,532553
2,8,9,1,475295
2,8,10,0,422795
2,8,11,0,426551
2,8,12,3,496217
2,8,13,3,586574
2,8,14,4,492595
2,8,15,4,425957
2,8,16,3,392539
2,8,17,3,324300
2,8,18,5,363704
2,8,19,0,0
1,9,1,0,317930
1,9,2,0,329540
1,9,3,0,345845
1,9,4,0,351316
1,9,5,0,363873
1,9,6,1,398192
1,9,7,0,459626
1,9,8,1,538936
1,9,9,0,473272
1,9,10,2,418362
1,9,11,5,419640
1,9,12,7,485737
1,9,13,8,562957
1,9,14,10,447555
1,9,15,11,359430
1,9,16,10,287214
1,9,17,8,198218
1,9,18,8,141415
1,9,19,0,0
2,9,1,0,304440
2,9,2,0,312271
2,9,3,0,328784
2,9,4,0,331347
2,9,5,0,346549
2,9,6,0,386664
2,9,7,0,450723
2,9,8,0,532553
2,9,9,0,475295
2,9,10,4,422795
2,9,11,2,426551
2,9,12,3,496217
2,9,13,6,586574
2,9,14,5,492595
2,9,15,9,425957
2,9,16,8,392539
2,9,17,10,324300
2,9,18,19,363704
2,9,19,0,0
1,10,1,0,317930
1,10,2,0,329540
1,10,3,0,345845
1,10,4,0,351316
1,10,5,1,363873
1,10,6,2,398192
1,10,7,6,459626
1,10,8,2,538936
1,10,9,3,473272
1,10,10,3,418362
1,10,11,4,419640
1,10,12,7,485737
1,10,13,6,562957
1,10,14,12,447555
1,10,15,6,359430
1,10,16,3,287214
1,10,17,3,198218
1,10,18,8,141415
1,10,19,0,0
2,10,1,0,304440
2,10,2,0,312271
2,10,3,1,328784
2,10,4,0,331347
2,10,5,0,346549
2,10,6,2,386664
2,10,7,1,450723
2,10,8,1,532553
2,10,9,0,475295
2,10,10,3,422795
2,10,11,2,426551
2,10,12,4,496217
2,10,13,4,586574
2,10,14,7,492595
2,10,15,7,425957
2,10,16,4,392539
2,10,17,3,324300
2,10,18,7,363704
2,10,19,0,0
1,11,1,0,317930
1,11,2,0,329540
1,11,3,0,345845
1,11,4,0,351316
1,11,5,0,363873
1,11,6,0,398192
1,11,7,1,459626
1,11,8,1,538936
1,11,9,0,473272
1,11,10,0,418362
1,11,11,1,419640
1,11,12,2,485737
1,11,13,6,562957
1,11,14,0,447555
1,11,15,3,359430
1,11,16,4,287214
1,11,17,2,198218
1,11,18,1,141415
1,11,19,0,0
2,11,1,0,304440
2,11,2,0,312271
2,11,3,0,328784
2,11,4,0,331347
2,11,5,0,346549
2,11,6,0,386664
2,11,7,0,450723
2,11,8,0,532553
2,11,9,0,475295
2,11,10,0,422795
2,11,11,1,426551
2,11,12,2,496217
2,11,13,2,586574
2,11,14,3,492595
2,11,15,2,425957
2,11,16,1,392539
2,11,17,3,324300
2,11,18,3,363704
2,11,19,0,0
1,12,1,0,317930
1,12,2,0,329540
1,12,3,0,345845
1,12,4,0,351316
1,12,5,0,363873
1,12,6,0,398192
1,12,7,0,459626
1,12,8,2,538936
1,12,9,1,473272
1,12,10,0,418362
1,12,11,7,419640
1,12,12,7,485737
1,12,13,10,562957
1,12,14,11,447555
1,12,15,6,359430
1,12,16,4,287214
1,12,17,3,198218
1,12,18,2,141415
1,12,19,0,0
2,12,1,0,304440
2,12,2,0,312271
2,12,3,0,328784
2,12,4,0,331347
2,12,5,0,346549
2,12,6,0,386664
2,12,7,0,450723
2,12,8,0,532553
2,12,9,0,475295
2,12,10,4,422795
2,12,11,1,426551
2,12,12,1,496217
2,12,13,1,586574
2,12,14,1,492595
2,12,15,3,425957
2,12,16,2,392539
2,12,17,0,324300
2,12,18,0,363704
2,12,19,0,0
1,13,1,0,317930
1,13,2,0,329540
1,13,3,0,345845
1,13,4,0,351316
1,13,5,0,363873
1,13,6,0,398192
1,13,7,0,459626
1,13,8,3,538936
1,13,9,1,473272
1,13,10,5,418362
1,13,11,6,419640
1,13,12,22,485737
1,13,13,25,562957
1,13,14,24,447555
1,13,15,25,359430
1,13,16,10,287214
1,13,17,6,198218
1,13,18,7,141415
1,13,19,0,0
2,13,1,0,304440
2,13,2,0,312271
2,13,3,0,328784
2,13,4,0,331347
2,13,5,0,346549
2,13,6,0,386664
2,13,7,0,450723
2,13,8,0,532553
2,13,9,0,475295
2,13,10,0,422795
2,13,11,1,426551
2,13,12,0,496217
2,13,13,3,586574
2,13,14,2,492595
2,13,15,1,425957
2,13,16,2,392539
2,13,17,2,324300
2,13,18,2,363704
2,13,19,0,0
1,14,1,0,317930
1,14,2,0,329540
1,14,3,0,345845
1,14,4,1,351316
1,14,5,0,363873
1,14,6,0,398192
1,14,7,0,459626
1,14,8,3,538936
1,14,9,2,473272
1,14,10,2,418362
1,14,11,3,419640
1,14,12,9,485737
1,14,13,18,562957
1,14,14,10,447555
1,14,15,5,359430
1,14,16,6,287214
1,14,17,3,198218
1,14,18,1,141415
1,14,19,0,0
2,14,1,0,304440
2,14,2,0,312271
2,14,3,0,328784
2,14,4,0,331347
2,14,5,0,346549
2,14,6,0,386664
2,14,7,1,450723
2,14,8,3,532553
2,14,9,0,475295
2,14,10,1,422795
2,14,11,0,426551
2,14,12,4,496217
2,14,13,2,586574
2,14,14,0,492595
2,14,15,2,425957
2,14,16,2,392539
2,14,17,2,324300
2,14,18,0,363704
2,14,19,0,0
1,15,1,0,317930
1,15,2,0,329540
1,15,3,0,345845
1,15,4,0,351316
1,15,5,0,363873
1,15,6,0,398192
1,15,7,0,459626
1,15,8,0,538936
1,15,9,0,473272
1,15,10,3,418362
1,15,11,8,419640
1,15,12,12,485737
1,15,13,28,562957
1,15,14,22,447555
1,15,15,33,359430
1,15,16,13,287214
1,15,17,16,198218
1,15,18,8,141415
1,15,19,0,0
2,15,1,0,304440
2,15,2,0,312271
2,15,3,0,328784
2,15,4,0,331347
2,15,5,0,346549
2,15,6,0,386664
2,15,7,0,450723
2,15,8,0,532553
2,15,9,0,475295
2,15,10,0,422795
2,15,11,1,426551
2,15,12,2,496217
2,15,13,0,586574
2,15,14,2,492595
2,15,15,1,425957
2,15,16,1,392539
2,15,17,0,324300
2,15,18,2,363704
2,15,19,0,0
1,16,1,0,317930
1,16,2,0,329540
1,16,3,0,345845
1,16,4,0,351316
1,16,5,0,363873
1,16,6,0,398192
1,16,7,0,459626
1,16,8,0,538936
1,16,9,0,473272
1,16,10,2,418362
1,16,11,9,419640
1,16,12,23,485737
1,16,13,37,562957
1,16,14,34,447555
1,16,15,29,359430
1,16,16,25,287214
1,16,17,15,198218
1,16,18,9,141415
1,16,19,0,0
2,16,1,0,304440
2,16,2,0,312271
2,16,3,0,328784
2,16,4,0,331347
2,16,5,0,346549
2,16,6,0,386664
2,16,7,0,450723
2,16,8,0,532553
2,16,9,0,475295
2,16,10,2,422795
2,16,11,0,426551
2,16,12,1,496217
2,16,13,2,586574
2,16,14,3,492595
2,16,15,7,425957
2,16,16,2,392539
2,16,17,4,324300
2,16,18,4,363704
2,16,19,0,0
1,17,1,0,317930
1,17,2,0,329540
1,17,3,0,345845
1,17,4,0,351316
1,17,5,0,363873
1,17,6,0,398192
1,17,7,0,459626
1,17,8,0,538936
1,17,9,1,473272
1,17,10,1,418362
1,17,11,0,419640
1,17,12,0,485737
1,17,13,1,562957
1,17,14,4,447555
1,17,15,1,359430
1,17,16,0,287214
1,17,17,1,198218
1,17,18,0,141415
1,17,19,0,0
2,17,1,0,304440
2,17,2,0,312271
2,17,3,0,328784
2,17,4,0,331347
2,17,5,0,346549
2,17,6,0,386664
2,17,7,0,450723
2,17,8,0,532553
2,17,9,0,475295
2,17,10,0,422795
2,17,11,0,426551
2,17,12,0,496217
2,17,13,0,586574
2,17,14,1,492595
2,17,15,1,425957
2,17,16,1,392539
2,17,17,2,324300
2,17,18,1,363704
2,17,19,0,0
1,18,1,0,317930
1,18,2,0,329540
1,18,3,0,345845
1,18,4,0,351316
1,18,5,0,363873
1,18,6,0,398192
1,18,7,1,459626
1,18,8,4,538936
1,18,9,12,473272
1,18,10,28,418362
1,18,11,84,419640
1,18,12,195,485737
1,18,13,344,562957
1,18,14,391,447555
1,18,15,337,359430
1,18,16,288,287214
1,18,17,165,198218
1,18,18,101,141415
1,18,19,0,0
2,18,1,0,304440
2,18,2,0,312271
2,18,3,0,328784
2,18,4,0,331347
2,18,5,1,346549
2,18,6,0,386664
2,18,7,0,450723
2,18,8,0,532553
2,18,9,8,475295
2,18,10,13,422795
2,18,11,14,426551
2,18,12,34,496217
2,18,13,45,586574
2,18,14,57,492595
2,18,15,53,425957
2,18,16,52,392539
2,18,17,37,324300
2,18,18,78,363704
2,18,19,0,0
1,19,1,0,317930
1,19,2,0,329540
1,19,3,0,345845
1,19,4,0,351316
1,19,5,0,363873
1,19,6,0,398192
1,19,7,1,459626
1,19,8,3,538936
1,19,9,10,473272
1,19,10,21,418362
1,19,11,73,419640
1,19,12,179,485737
1,19,13,315,562957
1,19,14,352,447555
1,19,15,298,359430
1,19,16,244,287214
1,19,17,138,198218
1,19,18,80,141415
1,19,19,0,0
2,19,1,0,304440
2,19,2,0,312271
2,19,3,0,328784
2,19,4,0,331347
2,19,5,1,346549
2,19,6,0,386664
2,19,7,0,450723
2,19,8,0,532553
2,19,9,7,475295
2,19,10,13,422795
2,19,11,13,426551
2,19,12,32,496217
2,19,13,37,586574
2,19,14,51,492595
2,19,15,47,425957
2,19,16,43,392539
2,19,17,31,324300
2,19,18,44,363704
2,19,19,0,0
1,20,1,0,317930
1,20,2,0,329540
1,20,3,0,345845
1,20,4,0,351316
1,20,5,0,363873
1,20,6,0,398192
1,20,7,0,459626
1,20,8,1,538936
1,20,9,0,473272
1,20,10,6,418362
1,20,11,10,419640
1,20,12,6,485737
1,20,13,14,562957
1,20,14,11,447555
1,20,15,19,359430
1,20,16,10,287214
1,20,17,6,198218
1,20,18,4,141415
1,20,19,0,0
2,20,1,0,304440
2,20,2,0,312271
2,20,3,0,328784
2,20,4,0,331347
2,20,5,0,346549
2,20,6,0,386664
2,20,7,0,450723
2,20,8,0,532553
2,20,9,0,475295
2,20,10,0,422795
2,20,11,0,426551
2,20,12,1,496217
2,20,13,2,586574
2,20,14,0,492595
2,20,15,2,425957
2,20,16,5,392539
2,20,17,2,324300
2,20,18,12,363704
2,20,19,0,0
1,21,1,0,317930
1,21,2,0,329540
1,21,3,0,345845
1,21,4,0,351316
1,21,5,0,363873
1,21,6,0,398192
1,21,7,0,459626
1,21,8,0,538936
1,21,9,1,473272
1,21,10,0,418362
1,21,11,0,419640
1,21,12,5,485737
1,21,13,3,562957
1,21,14,8,447555
1,21,15,7,359430
1,21,16,3,287214
1,21,17,2,198218
1,21,18,0,141415
1,21,19,0,0
2,21,1,0,304440
2,21,2,0,312271
2,21,3,0,328784
2,21,4,0,331347
2,21,5,0,346549
2,21,6,0,386664
2,21,7,0,450723
2,21,8,0,532553
2,21,9,0,475295
2,21,10,0,422795
2,21,11,1,426551
2,21,12,1,496217
2,21,13,1,586574
2,21,14,4,492595
2,21,15,0,425957
2,21,16,1,392539
2,21,17,0,324300
2,21,18,2,363704
2,21,19,0,0
1,22,1,0,317930
1,22,2,0,329540
1,22,3,0,345845
1,22,4,0,351316
1,22,5,0,363873
1,22,6,0,398192
1,22,7,0,459626
1,22,8,0,538936
1,22,9,0,473272
1,22,10,0,418362
1,22,11,0,419640
1,22,12,1,485737
1,22,13,2,562957
1,22,14,4,447555
1,22,15,5,359430
1,22,16,4,287214
1,22,17,4,198218
1,22,18,2,141415
1,22,19,0,0
2,22,1,0,304440
2,22,2,0,312271
2,22,3,0,328784
2,22,4,0,331347
2,22,5,0,346549
2,22,6,0,386664
2,22,7,0,450723
2,22,8,0,532553
2,22,9,1,475295
2,22,10,0,422795
2,22,11,0,426551
2,22,12,0,496217
2,22,13,0,586574
2,22,14,0,492595
2,22,15,3,425957
2,22,16,2,392539
2,22,17,1,324300
2,22,18,4,363704
2,22,19,0,0
1,23,1,0,317930
1,23,2,0,329540
1,23,3,0,345845
1,23,4,0,351316
1,23,5,0,363873
1,23,6,0,398192
1,23,7,0,459626
1,23,8,0,538936
1,23,9,0,473272
1,23,10,0,418362
1,23,11,0,419640
1,23,12,0,485737
1,23,13,0,562957
1,23,14,0,447555
1,23,15,0,359430
1,23,16,0,287214
1,23,17,0,198218
1,23,18,0,141415
1,23,19,0,0
2,23,1,0,304440
2,23,2,0,312271
2,23,3,0,328784
2,23,4,0,331347
2,23,5,0,346549
2,23,6,0,386664
2,23,7,0,450723
2,23,8,0,532553
2,23,9,0,475295
2,23,10,0,422795
2,23,11,0,426551
2,23,12,0,496217
2,23,13,0,586574
2,23,14,0,492595
2,23,15,0,425957
2,23,16,0,392539
2,23,17,0,324300
2,23,18,0,363704
2,23,19,0,0
1,24,1,0,317930
1,24,2,0,329540
1,24,3,0,345845
1,24,4,0,351316
1,24,5,0,363873
1,24,6,0,398192
1,24,7,0,459626
1,24,8,0,538936
1,24,9,1,473272
1,24,10,0,418362
1,24,11,1,419640
1,24,12,0,485737
1,24,13,2,562957
1,24,14,2,447555
1,24,15,2,359430
1,24,16,8,287214
1,24,17,1,198218
1,24,18,0,141415
1,24,19,0,0
2,24,1,0,304440
2,24,2,0,312271
2,24,3,0,328784
2,24,4,0,331347
2,24,5,0,346549
2,24,6,0,386664
2,24,7,0,450723
2,24,8,0,532553
2,24,9,0,475295
2,24,10,0,422795
2,24,11,0,426551
2,24,12,0,496217
2,24,13,2,586574
2,24,14,2,492595
2,24,15,1,425957
2,24,16,0,392539
2,24,17,0,324300
2,24,18,0,363704
2,24,19,0,0
1,25,1,0,317930
1,25,2,0,329540
1,25,3,0,345845
1,25,4,0,351316
1,25,5,0,363873
1,25,6,0,398192
1,25,7,0,459626
1,25,8,0,538936
1,25,9,0,473272
1,25,10,1,418362
1,25,11,0,419640
1,25,12,4,485737
1,25,13,8,562957
1,25,14,14,447555
1,25,15,6,359430
1,25,16,19,287214
1,25,17,14,198218
1,25,18,15,141415
1,25,19,0,0
2,25,1,0,304440
2,25,2,0,312271
2,25,3,0,328784
2,25,4,0,331347
2,25,5,0,346549
2,25,6,0,386664
2,25,7,0,450723
2,25,8,0,532553
2,25,9,0,475295
2,25,10,0,422795
2,25,11,0,426551
2,25,12,0,496217
2,25,13,3,586574
2,25,14,0,492595
2,25,15,0,425957
2,25,16,1,392539
2,25,17,3,324300
2,25,18,16,363704
2,25,19,0,0
1,26,1,0,317930
1,26,2,0,329540
1,26,3,0,345845
1,26,4,0,351316
1,26,5,0,363873
1,26,6,0,398192
1,26,7,0,459626
1,26,8,0,538936
1,26,9,0,473272
1,26,10,0,418362
1,26,11,7,419640
1,26,12,22,485737
1,26,13,19,562957
1,26,14,28,447555
1,26,15,23,359430
1,26,16,14,287214
1,26,17,6,198218
1,26,18,4,141415
1,26,19,0,0
2,26,1,0,304440
2,26,2,0,312271
2,26,3,0,328784
2,26,4,0,331347
2,26,5,0,346549
2,26,6,0,386664
2,26,7,0,450723
2,26,8,0,532553
2,26,9,2,475295
2,26,10,0,422795
2,26,11,0,426551
2,26,12,2,496217
2,26,13,11,586574
2,26,14,5,492595
2,26,15,3,425957
2,26,16,5,392539
2,26,17,1,324300
2,26,18,4,363704
2,26,19,0,0
1,27,1,0,317930
1,27,2,0,329540
1,27,3,0,345845
1,27,4,0,351316
1,27,5,0,363873
1,27,6,0,398192
1,27,7,1,459626
1,27,8,3,538936
1,27,9,7,473272
1,27,10,18,418362
1,27,11,57,419640
1,27,12,136,485737
1,27,13,250,562957
1,27,14,278,447555
1,27,15,221,359430
1,27,16,189,287214
1,27,17,98,198218
1,27,18,56,141415
1,27,19,0,0
2,27,1,0,304440
2,27,2,0,312271
2,27,3,0,328784
2,27,4,0,331347
2,27,5,0,346549
2,27,6,0,386664
2,27,7,0,450723
2,27,8,0,532553
2,27,9,4,475295
2,27,10,8,422795
2,27,11,11,426551
2,27,12,24,496217
2,27,13,28,586574
2,27,14,43,492595
2,27,15,39,425957
2,27,16,34,392539
2,27,17,20,324300
2,27,18,33,363704
2,27,19,0,0
1,28,1,0,317930
1,28,2,0,329540
1,28,3,0,345845
1,28,4,0,351316
1,28,5,0,363873
1,28,6,0,398192
1,28,7,0,459626
1,28,8,1,538936
1,28,9,2,473272
1,28,10,7,418362
1,28,11,10,419640
1,28,12,16,485737
1,28,13,38,562957
1,28,14,41,447555
1,28,15,39,359430
1,28,16,36,287214
1,28,17,25,198218
1,28,18,16,141415
1,28,19,0,0
2,28,1,0,304440
2,28,2,0,312271
2,28,3,0,328784
2,28,4,0,331347
2,28,5,0,346549
2,28,6,0,386664
2,28,7,0,450723
2,28,8,0,532553
2,28,9,1,475295
2,28,10,2,422795
2,28,11,2,426551
2,28,12,5,496217
2,28,13,3,586574
2,28,14,6,492595
2,28,15,3,425957
2,28,16,6,392539
2,28,17,5,324300
2,28,18,9,363704
2,28,19,0,0
1,29,1,0,317930
1,29,2,0,329540
1,29,3,0,345845
1,29,4,0,351316
1,29,5,0,363873
1,29,6,0,398192
1,29,7,0,459626
1,29,8,0,538936
1,29,9,3,473272
1,29,10,3,418362
1,29,11,10,419640
1,29,12,21,485737
1,29,13,37,562957
1,29,14,44,447555
1,29,15,54,359430
1,29,16,49,287214
1,29,17,36,198218
1,29,18,25,141415
1,29,19,0,0
2,29,1,0,304440
2,29,2,0,312271
2,29,3,0,328784
2,29,4,0,331347
2,29,5,1,346549
2,29,6,0,386664
2,29,7,0,450723
2,29,8,0,532553
2,29,9,1,475295
2,29,10,3,422795
2,29,11,1,426551
2,29,12,3,496217
2,29,13,3,586574
2,29,14,3,492595
2,29,15,8,425957
2,29,16,7,392539
2,29,17,11,324300
2,29,18,32,363704
2,29,19,0,0
1,30,1,0,317930
1,30,2,0,329540
1,30,3,0,345845
1,30,4,1,351316
1,30,5,2,363873
1,30,6,4,398192
1,30,7,16,459626
1,30,8,43,538936
1,30,9,83,473272
1,30,10,173,418362
1,30,11,364,419640
1,30,12,814,485737
1,30,13,1476,562957
1,30,14,1690,447555
1,30,15,1891,359430
1,30,16,1797,287214
1,30,17,1402,198218
1,30,18,1005,141415
1,30,19,0,0
2,30,1,0,304440
2,30,2,0,312271
2,30,3,0,328784
2,30,4,0,331347
2,30,5,4,346549
2,30,6,5,386664
2,30,7,22,450723
2,30,8,37,532553
2,30,9,57,475295
2,30,10,96,422795
2,30,11,189,426551
2,30,12,282,496217
2,30,13,439,586574
2,30,14,526,492595
2,30,15,678,425957
2,30,16,757,392539
2,30,17,792,324300
2,30,18,1052,363704
2,30,19,0,0
1,31,1,0,317930
1,31,2,0,329540
1,31,3,0,345845
1,31,4,0,351316
1,31,5,0,363873
1,31,6,1,398192
1,31,7,1,459626
1,31,8,2,538936
1,31,9,8,473272
1,31,10,22,418362
1,31,11,32,419640
1,31,12,50,485737
1,31,13,97,562957
1,31,14,137,447555
1,31,15,157,359430
1,31,16,186,287214
1,31,17,94,198218
1,31,18,75,141415
1,31,19,0,0
2,31,1,0,304440
2,31,2,0,312271
2,31,3,0,328784
2,31,4,0,331347
2,31,5,0,346549
2,31,6,0,386664
2,31,7,3,450723
2,31,8,3,532553
2,31,9,3,475295
2,31,10,4,422795
2,31,11,9,426551
2,31,12,16,496217
2,31,13,18,586574
2,31,14,26,492595
2,31,15,44,425957
2,31,16,44,392539
2,31,17,62,324300
2,31,18,57,363704
2,31,19,0,0
1,32,1,0,317930
1,32,2,0,329540
1,32,3,0,345845
1,32,4,0,351316
1,32,5,0,363873
1,32,6,0,398192
1,32,7,1,459626
1,32,8,0,538936
1,32,9,2,473272
1,32,10,4,418362
1,32,11,15,419640
1,32,12,15,485737
1,32,13,32,562957
1,32,14,49,447555
1,32,15,51,359430
1,32,16,59,287214
1,32,17,43,198218
1,32,18,21,141415
1,32,19,0,0
2,32,1,0,304440
2,32,2,0,312271
2,32,3,0,328784
2,32,4,0,331347
2,32,5,0,346549
2,32,6,0,386664
2,32,7,0,450723
2,32,8,1,532553
2,32,9,1,475295
2,32,10,4,422795
2,32,11,7,426551
2,32,12,7,496217
2,32,13,8,586574
2,32,14,10,492595
2,32,15,12,425957
2,32,16,8,392539
2,32,17,10,324300
2,32,18,10,363704
2,32,19,0,0
1,33,1,0,317930
1,33,2,0,329540
1,33,3,0,345845
1,33,4,0,351316
1,33,5,2,363873
1,33,6,3,398192
1,33,7,6,459626
1,33,8,31,538936
1,33,9,50,473272
1,33,10,96,418362
1,33,11,189,419640
1,33,12,453,485737
1,33,13,787,562957
1,33,14,828,447555
1,33,15,924,359430
1,33,16,783,287214
1,33,17,588,198218
1,33,18,353,141415
1,33,19,0,0
2,33,1,0,304440
2,33,2,0,312271
2,33,3,0,328784
2,33,4,0,331347
2,33,5,3,346549
2,33,6,4,386664
2,33,7,17,450723
2,33,8,24,532553
2,33,9,36,475295
2,33,10,61,422795
2,33,11,123,426551
2,33,12,168,496217
2,33,13,256,586574
2,33,14,272,492595
2,33,15,322,425957
2,33,16,358,392539
2,33,17,309,324300
2,33,18,293,363704
2,33,19,0,0
1,34,1,0,317930
1,34,2,0,329540
1,34,3,0,345845
1,34,4,0,351316
1,34,5,0,363873
1,34,6,0,398192
1,34,7,4,459626
1,34,8,6,538936
1,34,9,19,473272
1,34,10,38,418362
1,34,11,98,419640
1,34,12,213,485737
1,34,13,402,562957
1,34,14,506,447555
1,34,15,567,359430
1,34,16,574,287214
