"Sex","Cancer","Age","Case","PY"
1,7,19,0,2615
2,7,1,0,176225
2,7,2,0,194647
2,7,3,0,223121
2,7,4,0,239487
2,7,5,1,205423
2,7,6,1,230394
2,7,7,1,226991
2,7,8,3,231569
2,7,9,4,254707
2,7,10,4,294133
2,7,11,6,297977
2,7,12,3,245649
2,7,13,7,254364
2,7,14,10,259834
2,7,15,5,239970
2,7,16,12,196536
2,7,17,14,130233
2,7,18,4,124017
2,7,19,0,1286
1,8,1,0,184998
1,8,2,0,204032
1,8,3,0,234749
1,8,4,0,246562
1,8,5,2,186458
1,8,6,0,213799
1,8,7,3,204654
1,8,8,0,213893
1,8,9,1,243602
1,8,10,5,288986
1,8,11,10,288342
1,8,12,9,211938
1,8,13,19,212865
1,8,14,22,213065
1,8,15,33,182271
1,8,16,12,119852
1,8,17,6,66168
1,8,18,9,47052
1,8,19,0,2615
2,8,1,0,176225
2,8,2,0,194647
2,8,3,0,223121
2,8,4,0,239487
2,8,5,0,205423
2,8,6,0,230394
2,8,7,0,226991
2,8,8,0,231569
2,8,9,2,254707
2,8,10,5,294133
2,8,11,2,297977
2,8,12,8,245649
2,8,13,6,254364
2,8,14,7,259834
2,8,15,18,239970
2,8,16,7,196536
2,8,17,12,130233
2,8,18,8,124017
2,8,19,0,1286
1,9,1,0,184998
1,9,2,0,204032
1,9,3,0,234749
1,9,4,0,246562
1,9,5,0,186458
1,9,6,0,213799
1,9,7,2,204654
1,9,8,0,213893
1,9,9,0,243602
1,9,10,1,288986
1,9,11,3,288342
1,9,12,0,211938
1,9,13,4,212865
1,9,14,7,213065
1,9,15,11,182271
1,9,16,4,119852
1,9,17,2,66168
1,9,18,4,47052
1,9,19,0,2615
2,9,1,0,176225
2,9,2,0,194647
2,9,3,0,223121
2,9,4,0,239487
2,9,5,0,205423
2,9,6,0,230394
2,9,7,0,226991
2,9,8,0,231569
2,9,9,0,254707
2,9,10,1,294133
2,9,11,1,297977
2,9,12,2,245649
2,9,13,3,254364
2,9,14,5,259834
2,9,15,6,239970
2,9,16,5,196536
2,9,17,5,130233
2,9,18,5,124017
2,9,19,0,1286
1,10,1,0,184998
1,10,2,0,204032
1,10,3,0,234749
1,10,4,0,246562
1,10,5,0,186458
1,10,6,0,213799
1,10,7,1,204654
1,10,8,0,213893
1,10,9,1,243602
1,10,10,1,288986
1,10,11,2,288342
1,10,12,5,211938
1,10,13,7,212865
1,10,14,11,213065
1,10,15,9,182271
1,10,16,3,119852
1,10,17,1,66168
1,10,18,1,47052
1,10,19,0,2615
2,10,1,0,176225
2,10,2,0,194647
2,10,3,0,223121
2,10,4,0,239487
2,10,5,0,205423
2,10,6,0,230394
2,10,7,0,226991
2,10,8,0,231569
2,10,9,0,254707
2,10,10,1,294133
2,10,11,1,297977
2,10,12,1,245649
2,10,13,1,254364
2,10,14,1,259834
2,10,15,1,239970
2,10,16,0,196536
2,10,17,0,130233
2,10,18,0,124017
2,10,19,0,1286
1,11,1,0,184998
1,11,2,0,204032
1,11,3,0,234749
1,11,4,0,246562
1,11,5,0,186458
1,11,6,0,213799
1,11,7,0,204654
1,11,8,0,213893
1,11,9,0,243602
1,11,10,2,288986
1,11,11,1,288342
1,11,12,2,211938
1,11,13,5,212865
1,11,14,1,213065
1,11,15,3,182271
1,11,16,3,119852
1,11,17,1,66168
1,11,18,0,47052
1,11,19,0,2615
2,11,1,0,176225
2,11,2,0,194647
2,11,3,0,223121
2,11,4,0,239487
2,11,5,0,205423
2,11,6,0,230394
2,11,7,0,226991
2,11,8,0,231569
2,11,9,1,254707
2,11,10,1,294133
2,11,11,0,297977
2,11,12,1,245649
2,11,13,1,254364
2,11,14,1,259834
2,11,15,5,239970
2,11,16,2,196536
2,11,17,2,130233
2,11,18,0,124017
2,11,19,0,1286
1,12,1,0,184998
1,12,2,0,204032
1,12,3,0,234749
1,12,4,0,246562
1,12,5,2,186458
1,12,6,0,213799
1,12,7,0,204654
1,12,8,0,213893
1,12,9,0,243602
1,12,10,1,288986
1,12,11,4,288342
1,12,12,2,211938
1,12,13,3,212865
1,12,14,3,213065
1,12,15,10,182271
1,12,16,2,119852
1,12,17,2,66168
1,12,18,4,47052
1,12,19,0,2615
2,12,1,0,176225
2,12,2,0,194647
2,12,3,0,223121
2,12,4,0,239487
2,12,5,0,205423
2,12,6,0,230394
2,12,7,0,226991
2,12,8,0,231569
2,12,9,1,254707
2,12,10,2,294133
2,12,11,0,297977
2,12,12,4,245649
2,12,13,1,254364
2,12,14,0,259834
2,12,15,6,239970
2,12,16,0,196536
2,12,17,5,130233
2,12,18,3,124017
2,12,19,0,1286
1,13,1,0,184998
1,13,2,0,204032
1,13,3,0,234749
1,13,4,0,246562
1,13,5,0,186458
1,13,6,0,213799
1,13,7,1,204654
1,13,8,1,213893
1,13,9,0,243602
1,13,10,3,288986
1,13,11,6,288342
1,13,12,2,211938
1,13,13,8,212865
1,13,14,8,213065
1,13,15,9,182271
1,13,16,1,119852
1,13,17,1,66168
1,13,18,4,47052
1,13,19,0,2615
2,13,1,0,176225
2,13,2,0,194647
2,13,3,0,223121
2,13,4,1,239487
2,13,5,0,205423
2,13,6,2,230394
2,13,7,1,226991
2,13,8,1,231569
2,13,9,1,254707
2,13,10,2,294133
2,13,11,4,297977
2,13,12,2,245649
2,13,13,2,254364
2,13,14,6,259834
2,13,15,3,239970
2,13,16,6,196536
2,13,17,1,130233
2,13,18,3,124017
2,13,19,0,1286
1,14,1,0,184998
1,14,2,0,204032
1,14,3,0,234749
1,14,4,0,246562
1,14,5,0,186458
1,14,6,0,213799
1,14,7,1,204654
1,14,8,1,213893
1,14,9,0,243602
1,14,10,1,288986
1,14,11,3,288342
1,14,12,2,211938
1,14,13,8,212865
1,14,14,5,213065
1,14,15,4,182271
1,14,16,1,119852
1,14,17,0,66168
1,14,18,4,47052
1,14,19,0,2615
2,14,1,0,176225
2,14,2,0,194647
2,14,3,0,223121
2,14,4,1,239487
2,14,5,0,205423
2,14,6,2,230394
2,14,7,1,226991
2,14,8,1,231569
2,14,9,0,254707
2,14,10,1,294133
2,14,11,2,297977
2,14,12,2,245649
2,14,13,1,254364
2,14,14,4,259834
2,14,15,1,239970
2,14,16,3,196536
2,14,17,1,130233
2,14,18,2,124017
2,14,19,0,1286
1,15,1,0,184998
1,15,2,0,204032
1,15,3,0,234749
1,15,4,0,246562
1,15,5,0,186458
1,15,6,0,213799
1,15,7,0,204654
1,15,8,0,213893
1,15,9,0,243602
1,15,10,2,288986
1,15,11,3,288342
1,15,12,0,211938
1,15,13,0,212865
1,15,14,3,213065
1,15,15,5,182271
1,15,16,0,119852
1,15,17,1,66168
1,15,18,0,47052
1,15,19,0,2615
2,15,1,0,176225
2,15,2,0,194647
2,15,3,0,223121
2,15,4,0,239487
2,15,5,0,205423
2,15,6,0,230394
2,15,7,0,226991
2,15,8,0,231569
2,15,9,1,254707
2,15,10,1,294133
2,15,11,2,297977
2,15,12,0,245649
2,15,13,1,254364
2,15,14,2,259834
2,15,15,2,239970
2,15,16,3,196536
2,15,17,0,130233
2,15,18,1,124017
2,15,19,0,1286
1,16,1,0,184998
1,16,2,0,204032
1,16,3,0,234749
1,16,4,0,246562
1,16,5,0,186458
1,16,6,0,213799
1,16,7,0,204654
1,16,8,0,213893
1,16,9,3,243602
1,16,10,0,288986
1,16,11,5,288342
1,16,12,2,211938
1,16,13,3,212865
1,16,14,2,213065
1,16,15,1,182271
1,16,16,2,119852
1,16,17,0,66168
1,16,18,0,47052
1,16,19,0,2615
2,16,1,0,176225
2,16,2,0,194647
2,16,3,0,223121
2,16,4,0,239487
2,16,5,0,205423
2,16,6,0,230394
2,16,7,0,226991
2,16,8,0,231569
2,16,9,0,254707
2,16,10,0,294133
2,16,11,0,297977
2,16,12,0,245649
2,16,13,0,254364
2,16,14,1,259834
2,16,15,0,239970
2,16,16,0,196536
2,16,17,1,130233
2,16,18,1,124017
2,16,19,0,1286
1,17,1,0,184998
1,17,2,0,204032
1,17,3,0,234749
1,17,4,0,246562
1,17,5,0,186458
1,17,6,0,213799
1,17,7,0,204654
1,17,8,1,213893
1,17,9,0,243602
1,17,10,1,288986
1,17,11,6,288342
1,17,12,4,211938
1,17,13,4,212865
1,17,14,6,213065
1,17,15,6,182271
1,17,16,4,119852
1,17,17,1,66168
1,17,18,1,47052
1,17,19,0,2615
2,17,1,0,176225
2,17,2,0,194647
2,17,3,0,223121
2,17,4,0,239487
2,17,5,0,205423
2,17,6,0,230394
2,17,7,0,226991
2,17,8,0,231569
2,17,9,0,254707
2,17,10,0,294133
2,17,11,2,297977
2,17,12,1,245649
2,17,13,0,254364
2,17,14,0,259834
2,17,15,1,239970
2,17,16,0,196536
2,17,17,1,130233
2,17,18,0,124017
2,17,19,0,1286
1,18,1,0,184998
1,18,2,0,204032
1,18,3,0,234749
1,18,4,1,246562
1,18,5,3,186458
1,18,6,0,213799
1,18,7,0,204654
1,18,8,0,213893
1,18,9,2,243602
1,18,10,4,288986
1,18,11,3,288342
1,18,12,2,211938
1,18,13,3,212865
1,18,14,5,213065
1,18,15,2,182271
1,18,16,2,119852
1,18,17,3,66168
1,18,18,0,47052
1,18,19,0,2615
2,18,1,0,176225
2,18,2,0,194647
2,18,3,0,223121
2,18,4,0,239487
2,18,5,0,205423
2,18,6,0,230394
2,18,7,1,226991
2,18,8,1,231569
2,18,9,0,254707
2,18,10,0,294133
2,18,11,0,297977
2,18,12,0,245649
2,18,13,2,254364
2,18,14,5,259834
2,18,15,1,239970
2,18,16,0,196536
2,18,17,0,130233
2,18,18,1,124017
2,18,19,0,1286
1,19,1,0,184998
1,19,2,0,204032
1,19,3,0,234749
1,19,4,0,246562
1,19,5,0,186458
1,19,6,0,213799
1,19,7,0,204654
1,19,8,0,213893
1,19,9,0,243602
1,19,10,0,288986
1,19,11,0,288342
1,19,12,0,211938
1,19,13,0,212865
1,19,14,1,213065
1,19,15,0,182271
1,19,16,0,119852
1,19,17,0,66168
1,19,18,0,47052
1,19,19,0,2615
2,19,1,0,176225
2,19,2,0,194647
2,19,3,0,223121
2,19,4,0,239487
2,19,5,0,205423
2,19,6,0,230394
2,19,7,0,226991
2,19,8,0,231569
2,19,9,0,254707
2,19,10,0,294133
2,19,11,0,297977
2,19,12,0,245649
2,19,13,0,254364
2,19,14,0,259834
2,19,15,0,239970
2,19,16,0,196536
2,19,17,0,130233
2,19,18,0,124017
2,19,19,0,1286
1,20,1,0,184998
1,20,2,0,204032
1,20,3,0,234749
1,20,4,0,246562
1,20,5,0,186458
1,20,6,0,213799
1,20,7,1,204654
1,20,8,1,213893
1,20,9,3,243602
1,20,10,6,288986
1,20,11,9,288342
1,20,12,18,211938
1,20,13,21,212865
1,20,14,20,213065
1,20,15,24,182271
1,20,16,15,119852
1,20,17,6,66168
1,20,18,2,47052
1,20,19,0,2615
2,20,1,0,176225
2,20,2,0,194647
2,20,3,0,223121
2,20,4,0,239487
2,20,5,0,205423
2,20,6,0,230394
2,20,7,0,226991
2,20,8,0,231569
2,20,9,2,254707
2,20,10,1,294133
2,20,11,0,297977
2,20,12,2,245649
2,20,13,2,254364
2,20,14,1,259834
2,20,15,0,239970
2,20,16,2,196536
2,20,17,0,130233
2,20,18,1,124017
2,20,19,0,1286
1,21,1,0,184998
1,21,2,0,204032
1,21,3,0,234749
1,21,4,0,246562
1,21,5,0,186458
1,21,6,0,213799
1,21,7,0,204654
1,21,8,0,213893
1,21,9,1,243602
1,21,10,1,288986
1,21,11,5,288342
1,21,12,4,211938
1,21,13,2,212865
1,21,14,8,213065
1,21,15,10,182271
1,21,16,3,119852
1,21,17,1,66168
1,21,18,2,47052
1,21,19,0,2615
2,21,1,0,176225
2,21,2,0,194647
2,21,3,0,223121
2,21,4,0,239487
2,21,5,0,205423
2,21,6,0,230394
2,21,7,0,226991
2,21,8,0,231569
2,21,9,1,254707
2,21,10,0,294133
2,21,11,2,297977
2,21,12,0,245649
2,21,13,0,254364
2,21,14,0,259834
2,21,15,0,239970
2,21,16,1,196536
2,21,17,1,130233
2,21,18,0,124017
2,21,19,0,1286
1,22,1,3,184998
1,22,2,1,204032
1,22,3,1,234749
1,22,4,2,246562
1,22,5,3,186458
1,22,6,9,213799
1,22,7,37,204654
1,22,8,53,213893
1,22,9,165,243602
1,22,10,401,288986
1,22,11,739,288342
1,22,12,928,211938
1,22,13,1424,212865
1,22,14,2151,213065
1,22,15,2414,182271
1,22,16,1827,119852
1,22,17,1075,66168
1,22,18,737,47052
1,22,19,0,2615
2,22,1,2,176225
2,22,2,0,194647
2,22,3,0,223121
2,22,4,2,239487
2,22,5,4,205423
2,22,6,13,230394
2,22,7,26,226991
2,22,8,55,231569
2,22,9,106,254707
2,22,10,224,294133
2,22,11,379,297977
2,22,12,439,245649
2,22,13,654,254364
2,22,14,942,259834
2,22,15,1286,239970
2,22,16,1350,196536
2,22,17,1066,130233
2,22,18,1188,124017
2,22,19,0,1286
1,23,1,0,184998
1,23,2,0,204032
1,23,3,0,234749
1,23,4,0,246562
1,23,5,0,186458
1,23,6,0,213799
1,23,7,0,204654
1,23,8,0,213893
1,23,9,9,243602
1,23,10,26,288986
1,23,11,52,288342
1,23,12,86,211938
1,23,13,115,212865
1,23,14,136,213065
1,23,15,162,182271
1,23,16,102,119852
1,23,17,52,66168
1,23,18,33,47052
1,23,19,0,2615
2,23,1,0,176225
2,23,2,0,194647
2,23,3,0,223121
2,23,4,0,239487
2,23,5,0,205423
2,23,6,0,230394
2,23,7,0,226991
2,23,8,0,231569
2,23,9,1,254707
2,23,10,6,294133
2,23,11,12,297977
2,23,12,6,245649
2,23,13,10,254364
2,23,14,15,259834
2,23,15,24,239970
2,23,16,16,196536
2,23,17,13,130233
2,23,18,20,124017
2,23,19,0,1286
1,24,1,0,184998
1,24,2,0,204032
1,24,3,0,234749
1,24,4,0,246562
1,24,5,0,186458
1,24,6,0,213799
1,24,7,0,204654
1,24,8,0,213893
1,24,9,6,243602
1,24,10,22,288986
1,24,11,48,288342
1,24,12,76,211938
1,24,13,101,212865
1,24,14,120,213065
1,24,15,131,182271
1,24,16,86,119852
1,24,17,40,66168
1,24,18,20,47052
1,24,19,0,2615
2,24,1,0,176225
2,24,2,0,194647
2,24,3,0,223121
2,24,4,0,239487
2,24,5,0,205423
2,24,6,0,230394
2,24,7,0,226991
2,24,8,0,231569
2,24,9,0,254707
2,24,10,6,294133
2,24,11,12,297977
2,24,12,6,245649
2,24,13,8,254364
2,24,14,15,259834
2,24,15,21,239970
2,24,16,11,196536
2,24,17,11,130233
2,24,18,8,124017
2,24,19,0,1286
1,25,1,0,184998
1,25,2,0,204032
1,25,3,0,234749
1,25,4,0,246562
1,25,5,0,186458
1,25,6,0,213799
1,25,7,0,204654
1,25,8,0,213893
1,25,9,1,243602
1,25,10,1,288986
1,25,11,0,288342
1,25,12,0,211938
1,25,13,0,212865
1,25,14,1,213065
1,25,15,8,182271
1,25,16,3,119852
1,25,17,1,66168
1,25,18,1,47052
1,25,19,0,2615
2,25,1,0,176225
2,25,2,0,194647
2,25,3,0,223121
2,25,4,0,239487
2,25,5,0,205423
2,25,6,0,230394
2,25,7,0,226991
2,25,8,0,231569
2,25,9,0,254707
2,25,10,0,294133
2,25,11,0,297977
2,25,12,0,245649
2,25,13,0,254364
2,25,14,0,259834
2,25,15,0,239970
2,25,16,0,196536
2,25,17,1,130233
2,25,18,1,124017
2,25,19,0,1286
1,26,1,0,184998
1,26,2,0,204032
1,26,3,0,234749
1,26,4,0,246562
1,26,5,0,186458
1,26,6,0,213799
1,26,7,0,204654
1,26,8,0,213893
1,26,9,0,243602
1,26,10,1,288986
1,26,11,0,288342
1,26,12,2,211938
1,26,13,2,212865
1,26,14,6,213065
1,26,15,6,182271
1,26,16,5,119852
1,26,17,0,66168
1,26,18,1,47052
1,26,19,0,2615
2,26,1,0,176225
2,26,2,0,194647
2,26,3,0,223121
2,26,4,0,239487
2,26,5,0,205423
2,26,6,0,230394
2,26,7,0,226991
2,26,8,0,231569
2,26,9,0,254707
2,26,10,0,294133
2,26,11,0,297977
2,26,12,0,245649
2,26,13,0,254364
2,26,14,0,259834
2,26,15,1,239970
2,26,16,1,196536
2,26,17,0,130233
2,26,18,0,124017
2,26,19,0,1286
1,27,1,0,184998
1,27,2,0,204032
1,27,3,0,234749
1,27,4,0,246562
1,27,5,0,186458
1,27,6,0,213799
1,27,7,0,204654
1,27,8,0,213893
1,27,9,1,243602
1,27,10,0,288986
1,27,11,0,288342
1,27,12,1,211938
1,27,13,3,212865
1,27,14,1,213065
1,27,15,2,182271
1,27,16,0,119852
1,27,17,1,66168
1,27,18,0,47052
1,27,19,0,2615
2,27,1,0,176225
2,27,2,0,194647
2,27,3,0,223121
2,27,4,0,239487
2,27,5,0,205423
2,27,6,0,230394
2,27,7,0,226991
2,27,8,0,231569
2,27,9,1,254707
2,27,10,0,294133
2,27,11,0,297977
2,27,12,0,245649
2,27,13,0,254364
2,27,14,0,259834
2,27,15,0,239970
2,27,16,1,196536
2,27,17,0,130233
2,27,18,1,124017
2,27,19,0,1286
1,28,1,0,184998
1,28,2,0,204032
1,28,3,0,234749
1,28,4,0,246562
1,28,5,0,186458
1,28,6,0,213799
1,28,7,0,204654
1,28,8,0,213893
1,28,9,0,243602
1,28,10,0,288986
1,28,11,0,288342
1,28,12,0,211938
1,28,13,0,212865
1,28,14,0,213065
1,28,15,0,182271
1,28,16,0,119852
1,28,17,0,66168
1,28,18,0,47052
1,28,19,0,2615
2,28,1,0,176225
2,28,2,0,194647
2,28,3,0,223121
2,28,4,0,239487
2,28,5,0,205423
2,28,6,0,230394
2,28,7,0,226991
2,28,8,0,231569
2,28,9,0,254707
2,28,10,0,294133
2,28,11,0,297977
2,28,12,0,245649
2,28,13,0,254364
2,28,14,0,259834
2,28,15,0,239970
2,28,16,0,196536
2,28,17,0,130233
2,28,18,0,124017
2,28,19,0,1286
1,29,1,0,184998
1,29,2,0,204032
1,29,3,0,234749
1,29,4,0,246562
1,29,5,0,186458
1,29,6,0,213799
1,29,7,0,204654
1,29,8,0,213893
1,29,9,0,243602
1,29,10,0,288986
1,29,11,0,288342
1,29,12,0,211938
1,29,13,0,212865
1,29,14,0,213065
1,29,15,0,182271
1,29,16,0,119852
1,29,17,0,66168
1,29,18,0,47052
1,29,19,0,2615
2,29,1,0,176225
2,29,2,0,194647
2,29,3,0,223121
2,29,4,0,239487
2,29,5,0,205423
2,29,6,0,230394
2,29,7,0,226991
2,29,8,0,231569
2,29,9,0,254707
2,29,10,0,294133
2,29,11,0,297977
2,29,12,0,245649
2,29,13,0,254364
2,29,14,0,259834
2,29,15,0,239970
2,29,16,0,196536
2,29,17,0,130233
2,29,18,0,124017
2,29,19,0,1286
1,30,1,0,184998
1,30,2,0,204032
1,30,3,0,234749
1,30,4,0,246562
1,30,5,0,186458
1,30,6,0,213799
1,30,7,0,204654
1,30,8,0,213893
1,30,9,1,243602
1,30,10,2,288986
1,30,11,4,288342
1,30,12,7,211938
1,30,13,9,212865
1,30,14,8,213065
1,30,15,15,182271
1,30,16,8,119852
1,30,17,10,66168
1,30,18,11,47052
1,30,19,0,2615
2,30,1,0,176225
2,30,2,0,194647
2,30,3,0,223121
2,30,4,0,239487
2,30,5,0,205423
2,30,6,0,230394
2,30,7,0,226991
2,30,8,0,231569
2,30,9,0,254707
2,30,10,0,294133
2,30,11,0,297977
2,30,12,0,245649
2,30,13,2,254364
2,30,14,0,259834
2,30,15,2,239970
2,30,16,3,196536
2,30,17,1,130233
2,30,18,10,124017
2,30,19,0,1286
1,31,1,0,184998
1,31,2,0,204032
1,31,3,0,234749
1,31,4,0,246562
1,31,5,0,186458
1,31,6,0,213799
1,31,7,0,204654
1,31,8,0,213893
1,31,9,0,243602
1,31,10,1,288986
1,31,11,4,288342
1,31,12,4,211938
1,31,13,5,212865
1,31,14,8,213065
1,31,15,8,182271
1,31,16,9,119852
1,31,17,3,66168
1,31,18,4,47052
1,31,19,0,2615
2,31,1,0,176225
2,31,2,0,194647
2,31,3,0,223121
2,31,4,0,239487
2,31,5,0,205423
2,31,6,0,230394
2,31,7,0,226991
2,31,8,0,231569
2,31,9,1,254707
2,31,10,0,294133
2,31,11,1,297977
2,31,12,2,245649
2,31,13,3,254364
2,31,14,0,259834
2,31,15,3,239970
2,31,16,1,196536
2,31,17,1,130233
2,31,18,0,124017
2,31,19,0,1286
1,32,1,0,184998
1,32,2,0,204032
1,32,3,0,234749
1,32,4,0,246562
1,32,5,0,186458
1,32,6,0,213799
1,32,7,0,204654
1,32,8,0,213893
1,32,9,3,243602
1,32,10,6,288986
1,32,11,19,288342
1,32,12,33,211938
1,32,13,50,212865
1,32,14,58,213065
1,32,15,53,182271
1,32,16,29,119852
1,32,17,14,66168
1,32,18,6,47052
1,32,19,0,2615
2,32,1,0,176225
2,32,2,0,194647
2,32,3,0,223121
2,32,4,0,239487
2,32,5,0,205423
2,32,6,0,230394
2,32,7,0,226991
2,32,8,0,231569
2,32,9,0,254707
2,32,10,3,294133
2,32,11,5,297977
2,32,12,3,245649
2,32,13,1,254364
2,32,14,6,259834
2,32,15,6,239970
2,32,16,5,196536
2,32,17,3,130233
2,32,18,7,124017
2,32,19,0,1286
1,33,1,0,184998
1,33,2,0,204032
1,33,3,0,234749
1,33,4,0,246562
1,33,5,0,186458
1,33,6,0,213799
1,33,7,0,204654
1,33,8,0,213893
1,33,9,2,243602
1,33,10,7,288986
1,33,11,7,288342
1,33,12,19,211938
1,33,13,15,212865
1,33,14,23,213065
1,33,15,43,182271
1,33,16,23,119852
1,33,17,12,66168
1,33,18,4,47052
1,33,19,0,2615
2,33,1,0,176225
2,33,2,0,194647
2,33,3,0,223121
2,33,4,0,239487
2,33,5,0,205423
2,33,6,0,230394
2,33,7,0,226991
2,33,8,0,231569
2,33,9,0,254707
2,33,10,1,294133
2,33,11,2,297977
2,33,12,1,245649
2,33,13,1,254364
2,33,14,2,259834
2,33,15,3,239970
2,33,16,4,196536
2,33,17,2,130233
2,33,18,2,124017
2,33,19,0,1286
1,34,1,0,184998
1,34,2,0,204032
1,34,3,0,234749
1,34,4,0,246562
1,34,5,0,186458
1,34,6,0,213799
1,34,7,0,204654
1,34,8,0,213893
1,34,9,4,243602
1,34,10,12,288986
1,34,11,22,288342
