"Sex","Cancer","Age","Case","PY"
1,9,10,49,10919525
1,9,11,81,9883980
1,9,12,84,7026586
1,9,13,88,5303852
1,9,14,105,4384287
1,9,15,103,3294770
1,9,16,75,1867951
1,9,17,35,857794
1,9,18,23,453387
1,9,19,0,0
2,9,1,0,5567663
2,9,2,1,6192957
2,9,3,1,7776453
2,9,4,2,8154122
2,9,5,1,7581809
2,9,6,7,9149276
2,9,7,4,9670616
2,9,8,10,10762476
2,9,9,14,10826466
2,9,10,27,10505639
2,9,11,22,9735668
2,9,12,39,7109483
2,9,13,24,5576181
2,9,14,43,5112577
2,9,15,50,4406765
2,9,16,46,3158652
2,9,17,39,1909570
2,9,18,37,1321730
2,9,19,0,0
1,10,1,2,5931001
1,10,2,2,6724010
1,10,3,12,8577545
1,10,4,10,9222480
1,10,5,16,8333789
1,10,6,25,9666126
1,10,7,26,10063620
1,10,8,37,11179144
1,10,9,61,11190111
1,10,10,70,10919525
1,10,11,87,9883980
1,10,12,94,7026586
1,10,13,82,5303852
1,10,14,84,4384287
1,10,15,72,3294770
1,10,16,56,1867951
1,10,17,21,857794
1,10,18,4,453387
1,10,19,0,0
2,10,1,0,5567663
2,10,2,2,6192957
2,10,3,8,7776453
2,10,4,10,8154122
2,10,5,30,7581809
2,10,6,27,9149276
2,10,7,33,9670616
2,10,8,37,10762476
2,10,9,48,10826466
2,10,10,49,10505639
2,10,11,71,9735668
2,10,12,50,7109483
2,10,13,44,5576181
2,10,14,56,5112577
2,10,15,43,4406765
2,10,16,29,3158652
2,10,17,28,1909570
2,10,18,15,1321730
2,10,19,0,0
1,11,1,0,5931001
1,11,2,0,6724010
1,11,3,3,8577545
1,11,4,3,9222480
1,11,5,5,8333789
1,11,6,8,9666126
1,11,7,11,10063620
1,11,8,19,11179144
1,11,9,31,11190111
1,11,10,48,10919525
1,11,11,52,9883980
1,11,12,51,7026586
1,11,13,41,5303852
1,11,14,45,4384287
1,11,15,35,3294770
1,11,16,32,1867951
1,11,17,12,857794
1,11,18,5,453387
1,11,19,0,0
2,11,1,0,5567663
2,11,2,0,6192957
2,11,3,1,7776453
2,11,4,6,8154122
2,11,5,6,7581809
2,11,6,9,9149276
2,11,7,8,9670616
2,11,8,30,10762476
2,11,9,28,10826466
2,11,10,39,10505639
2,11,11,45,9735668
2,11,12,31,7109483
2,11,13,33,5576181
2,11,14,29,5112577
2,11,15,31,4406765
2,11,16,18,3158652
2,11,17,8,1909570
2,11,18,6,1321730
2,11,19,0,0
1,12,1,0,5931001
1,12,2,0,6724010
1,12,3,0,8577545
1,12,4,0,9222480
1,12,5,0,8333789
1,12,6,2,9666126
1,12,7,8,10063620
1,12,8,22,11179144
1,12,9,77,11190111
1,12,10,173,10919525
1,12,11,251,9883980
1,12,12,272,7026586
1,12,13,224,5303852
1,12,14,202,4384287
1,12,15,152,3294770
1,12,16,68,1867951
1,12,17,35,857794
1,12,18,7,453387
1,12,19,0,0
2,12,1,0,5567663
2,12,2,0,6192957
2,12,3,0,7776453
2,12,4,0,8154122
2,12,5,0,7581809
2,12,6,0,9149276
2,12,7,4,9670616
2,12,8,6,10762476
2,12,9,15,10826466
2,12,10,40,10505639
2,12,11,38,9735668
2,12,12,39,7109483
2,12,13,24,5576181
2,12,14,18,5112577
2,12,15,24,4406765
2,12,16,20,3158652
2,12,17,10,1909570
2,12,18,3,1321730
2,12,19,0,0
1,13,1,0,5931001
1,13,2,0,6724010
1,13,3,0,8577545
1,13,4,0,9222480
1,13,5,0,8333789
1,13,6,0,9666126
1,13,7,1,10063620
1,13,8,1,11179144
1,13,9,6,11190111
1,13,10,25,10919525
1,13,11,40,9883980
1,13,12,52,7026586
1,13,13,54,5303852
1,13,14,56,4384287
1,13,15,61,3294770
1,13,16,37,1867951
1,13,17,16,857794
1,13,18,8,453387
1,13,19,0,0
2,13,1,0,5567663
2,13,2,0,6192957
2,13,3,0,7776453
2,13,4,0,8154122
2,13,5,0,7581809
2,13,6,1,9149276
2,13,7,0,9670616
2,13,8,1,10762476
2,13,9,4,10826466
2,13,10,4,10505639
2,13,11,9,9735668
2,13,12,6,7109483
2,13,13,4,5576181
2,13,14,4,5112577
2,13,15,5,4406765
2,13,16,4,3158652
2,13,17,7,1909570
2,13,18,2,1321730
2,13,19,0,0
1,14,1,1,5931001
1,14,2,3,6724010
1,14,3,18,8577545
1,14,4,24,9222480
1,14,5,21,8333789
1,14,6,18,9666126
1,14,7,41,10063620
1,14,8,87,11179144
1,14,9,134,11190111
1,14,10,192,10919525
1,14,11,255,9883980
1,14,12,187,7026586
1,14,13,165,5303852
1,14,14,153,4384287
1,14,15,100,3294770
1,14,16,54,1867951
1,14,17,32,857794
1,14,18,12,453387
1,14,19,0,0
2,14,1,1,5567663
2,14,2,2,6192957
2,14,3,1,7776453
2,14,4,7,8154122
2,14,5,6,7581809
2,14,6,10,9149276
2,14,7,23,9670616
2,14,8,35,10762476
2,14,9,55,10826466
2,14,10,52,10505639
2,14,11,76,9735668
2,14,12,56,7109483
2,14,13,37,5576181
2,14,14,31,5112577
2,14,15,43,4406765
2,14,16,31,3158652
2,14,17,9,1909570
2,14,18,9,1321730
2,14,19,0,0
1,15,1,0,5931001
1,15,2,0,6724010
1,15,3,0,8577545
1,15,4,0,9222480
1,15,5,0,8333789
1,15,6,0,9666126
1,15,7,0,10063620
1,15,8,3,11179144
1,15,9,3,11190111
1,15,10,19,10919525
1,15,11,45,9883980
1,15,12,69,7026586
1,15,13,88,5303852
1,15,14,139,4384287
1,15,15,104,3294770
1,15,16,54,1867951
1,15,17,26,857794
1,15,18,9,453387
1,15,19,0,0
2,15,1,0,5567663
2,15,2,0,6192957
2,15,3,0,7776453
2,15,4,0,8154122
2,15,5,0,7581809
2,15,6,0,9149276
2,15,7,0,9670616
2,15,8,0,10762476
2,15,9,1,10826466
2,15,10,3,10505639
2,15,11,2,9735668
2,15,12,0,7109483
2,15,13,3,5576181
2,15,14,2,5112577
2,15,15,3,4406765
2,15,16,4,3158652
2,15,17,1,1909570
2,15,18,0,1321730
2,15,19,0,0
1,16,1,0,5931001
1,16,2,0,6724010
1,16,3,0,8577545
1,16,4,0,9222480
1,16,5,0,8333789
1,16,6,0,9666126
1,16,7,1,10063620
1,16,8,2,11179144
1,16,9,9,11190111
1,16,10,52,10919525
1,16,11,98,9883980
1,16,12,158,7026586
1,16,13,191,5303852
1,16,14,254,4384287
1,16,15,248,3294770
1,16,16,152,1867951
1,16,17,66,857794
1,16,18,27,453387
1,16,19,0,0
2,16,1,0,5567663
2,16,2,0,6192957
2,16,3,0,7776453
2,16,4,0,8154122
2,16,5,0,7581809
2,16,6,1,9149276
2,16,7,0,9670616
2,16,8,2,10762476
2,16,9,5,10826466
2,16,10,8,10505639
2,16,11,18,9735668
2,16,12,14,7109483
2,16,13,9,5576181
2,16,14,8,5112577
2,16,15,4,4406765
2,16,16,11,3158652
2,16,17,3,1909570
2,16,18,8,1321730
2,16,19,0,0
1,17,1,1,5931001
1,17,2,0,6724010
1,17,3,1,8577545
1,17,4,0,9222480
1,17,5,0,8333789
1,17,6,1,9666126
1,17,7,3,10063620
1,17,8,6,11179144
1,17,9,2,11190111
1,17,10,6,10919525
1,17,11,20,9883980
1,17,12,17,7026586
1,17,13,24,5303852
1,17,14,24,4384287
1,17,15,29,3294770
1,17,16,19,1867951
1,17,17,10,857794
1,17,18,3,453387
1,17,19,0,0
2,17,1,0,5567663
2,17,2,0,6192957
2,17,3,0,7776453
2,17,4,0,8154122
2,17,5,0,7581809
2,17,6,0,9149276
2,17,7,3,9670616
2,17,8,0,10762476
2,17,9,0,10826466
2,17,10,1,10505639
2,17,11,5,9735668
2,17,12,5,7109483
2,17,13,2,5576181
2,17,14,1,5112577
2,17,15,3,4406765
2,17,16,3,3158652
2,17,17,4,1909570
2,17,18,1,1321730
2,17,19,0,0
1,18,1,0,5931001
1,18,2,0,6724010
1,18,3,0,8577545
1,18,4,1,9222480
1,18,5,0,8333789
1,18,6,1,9666126
1,18,7,5,10063620
1,18,8,16,11179144
1,18,9,91,11190111
1,18,10,297,10919525
1,18,11,816,9883980
1,18,12,1247,7026586
1,18,13,1624,5303852
1,18,14,2064,4384287
1,18,15,2071,3294770
1,18,16,1272,1867951
1,18,17,526,857794
1,18,18,225,453387
1,18,19,0,0
2,18,1,1,5567663
2,18,2,0,6192957
2,18,3,0,7776453
2,18,4,0,8154122
2,18,5,0,7581809
2,18,6,0,9149276
2,18,7,3,9670616
2,18,8,12,10762476
2,18,9,16,10826466
2,18,10,42,10505639
2,18,11,80,9735668
2,18,12,92,7109483
2,18,13,87,5576181
2,18,14,109,5112577
2,18,15,132,4406765
2,18,16,162,3158652
2,18,17,112,1909570
2,18,18,116,1321730
2,18,19,0,0
1,19,1,0,5931001
1,19,2,0,6724010
1,19,3,0,8577545
1,19,4,0,9222480
1,19,5,0,8333789
1,19,6,0,9666126
1,19,7,2,10063620
1,19,8,14,11179144
1,19,9,73,11190111
1,19,10,272,10919525
1,19,11,745,9883980
1,19,12,1159,7026586
1,19,13,1491,5303852
1,19,14,1891,4384287
1,19,15,1854,3294770
1,19,16,1096,1867951
1,19,17,429,857794
1,19,18,147,453387
1,19,19,0,0
2,19,1,0,5567663
2,19,2,0,6192957
2,19,3,0,7776453
2,19,4,0,8154122
2,19,5,0,7581809
2,19,6,0,9149276
2,19,7,3,9670616
2,19,8,8,10762476
2,19,9,13,10826466
2,19,10,36,10505639
2,19,11,66,9735668
2,19,12,74,7109483
2,19,13,71,5576181
2,19,14,89,5112577
2,19,15,107,4406765
2,19,16,118,3158652
2,19,17,77,1909570
2,19,18,58,1321730
2,19,19,0,0
1,20,1,0,5931001
1,20,2,0,6724010
1,20,3,0,8577545
1,20,4,1,9222480
1,20,5,0,8333789
1,20,6,1,9666126
1,20,7,1,10063620
1,20,8,0,11179144
1,20,9,4,11190111
1,20,10,11,10919525
1,20,11,23,9883980
1,20,12,32,7026586
1,20,13,46,5303852
1,20,14,46,4384287
1,20,15,63,3294770
1,20,16,45,1867951
1,20,17,30,857794
1,20,18,14,453387
1,20,19,0,0
2,20,1,0,5567663
2,20,2,0,6192957
2,20,3,0,7776453
2,20,4,0,8154122
2,20,5,0,7581809
2,20,6,0,9149276
2,20,7,0,9670616
2,20,8,1,10762476
2,20,9,1,10826466
2,20,10,1,10505639
2,20,11,4,9735668
2,20,12,5,7109483
2,20,13,5,5576181
2,20,14,8,5112577
2,20,15,7,4406765
2,20,16,13,3158652
2,20,17,7,1909570
2,20,18,10,1321730
2,20,19,0,0
1,21,1,0,5931001
1,21,2,0,6724010
1,21,3,0,8577545
1,21,4,0,9222480
1,21,5,0,8333789
1,21,6,0,9666126
1,21,7,1,10063620
1,21,8,1,11179144
1,21,9,1,11190111
1,21,10,4,10919525
1,21,11,9,9883980
1,21,12,20,7026586
1,21,13,25,5303852
1,21,14,26,4384287
1,21,15,26,3294770
1,21,16,18,1867951
1,21,17,6,857794
1,21,18,1,453387
1,21,19,0,0
2,21,1,0,5567663
2,21,2,0,6192957
2,21,3,0,7776453
2,21,4,0,8154122
2,21,5,0,7581809
2,21,6,0,9149276
2,21,7,0,9670616
2,21,8,0,10762476
2,21,9,1,10826466
2,21,10,2,10505639
2,21,11,5,9735668
2,21,12,2,7109483
2,21,13,3,5576181
2,21,14,0,5112577
2,21,15,3,4406765
2,21,16,5,3158652
2,21,17,2,1909570
2,21,18,1,1321730
2,21,19,0,0
1,22,1,0,5931001
1,22,2,0,6724010
1,22,3,0,8577545
1,22,4,0,9222480
1,22,5,0,8333789
1,22,6,0,9666126
1,22,7,0,10063620
1,22,8,1,11179144
1,22,9,1,11190111
1,22,10,2,10919525
1,22,11,9,9883980
1,22,12,7,7026586
1,22,13,11,5303852
1,22,14,25,4384287
1,22,15,25,3294770
1,22,16,14,1867951
1,22,17,8,857794
1,22,18,5,453387
1,22,19,0,0
2,22,1,0,5567663
2,22,2,0,6192957
2,22,3,0,7776453
2,22,4,0,8154122
2,22,5,0,7581809
2,22,6,0,9149276
2,22,7,0,9670616
2,22,8,0,10762476
2,22,9,0,10826466
2,22,10,0,10505639
2,22,11,0,9735668
2,22,12,1,7109483
2,22,13,2,5576181
2,22,14,1,5112577
2,22,15,1,4406765
2,22,16,4,3158652
2,22,17,1,1909570
2,22,18,3,1321730
2,22,19,0,0
1,23,1,0,5931001
1,23,2,0,6724010
1,23,3,0,8577545
1,23,4,0,9222480
1,23,5,0,8333789
1,23,6,0,9666126
1,23,7,0,10063620
1,23,8,0,11179144
1,23,9,1,11190111
1,23,10,1,10919525
1,23,11,2,9883980
1,23,12,0,7026586
1,23,13,1,5303852
1,23,14,2,4384287
1,23,15,0,3294770
1,23,16,0,1867951
1,23,17,0,857794
1,23,18,1,453387
1,23,19,0,0
2,23,1,0,5567663
2,23,2,0,6192957
2,23,3,0,7776453
2,23,4,0,8154122
2,23,5,0,7581809
2,23,6,0,9149276
2,23,7,0,9670616
2,23,8,0,10762476
2,23,9,0,10826466
2,23,10,1,10505639
2,23,11,0,9735668
2,23,12,0,7109483
2,23,13,0,5576181
2,23,14,1,5112577
2,23,15,0,4406765
2,23,16,0,3158652
2,23,17,0,1909570
2,23,18,0,1321730
2,23,19,0,0
1,24,1,0,5931001
1,24,2,0,6724010
1,24,3,0,8577545
1,24,4,0,9222480
1,24,5,0,8333789
1,24,6,0,9666126
1,24,7,0,10063620
1,24,8,0,11179144
1,24,9,3,11190111
1,24,10,1,10919525
1,24,11,3,9883980
1,24,12,4,7026586
1,24,13,6,5303852
1,24,14,5,4384287
1,24,15,3,3294770
1,24,16,5,1867951
1,24,17,1,857794
1,24,18,0,453387
1,24,19,0,0
2,24,1,1,5567663
2,24,2,0,6192957
2,24,3,0,7776453
2,24,4,0,8154122
2,24,5,0,7581809
2,24,6,0,9149276
2,24,7,0,9670616
2,24,8,2,10762476
2,24,9,1,10826466
2,24,10,2,10505639
2,24,11,1,9735668
2,24,12,1,7109483
2,24,13,2,5576181
2,24,14,1,5112577
2,24,15,1,4406765
2,24,16,2,3158652
2,24,17,0,1909570
2,24,18,0,1321730
2,24,19,0,0
1,25,1,0,5931001
1,25,2,0,6724010
1,25,3,0,8577545
1,25,4,0,9222480
1,25,5,0,8333789
1,25,6,0,9666126
1,25,7,1,10063620
1,25,8,0,11179144
1,25,9,8,11190111
1,25,10,6,10919525
1,25,11,25,9883980
1,25,12,25,7026586
1,25,13,44,5303852
1,25,14,69,4384287
1,25,15,100,3294770
1,25,16,94,1867951
1,25,17,52,857794
1,25,18,57,453387
1,25,19,0,0
2,25,1,0,5567663
2,25,2,0,6192957
2,25,3,0,7776453
2,25,4,0,8154122
2,25,5,0,7581809
2,25,6,0,9149276
2,25,7,0,9670616
2,25,8,1,10762476
2,25,9,0,10826466
2,25,10,0,10505639
2,25,11,4,9735668
2,25,12,9,7109483
2,25,13,4,5576181
2,25,14,9,5112577
2,25,15,13,4406765
2,25,16,20,3158652
2,25,17,25,1909570
2,25,18,44,1321730
2,25,19,0,0
1,26,1,0,5931001
1,26,2,0,6724010
1,26,3,0,8577545
1,26,4,1,9222480
1,26,5,0,8333789
1,26,6,0,9666126
1,26,7,3,10063620
1,26,8,2,11179144
1,26,9,14,11190111
1,26,10,23,10919525
1,26,11,83,9883980
1,26,12,140,7026586
1,26,13,182,5303852
1,26,14,232,4384287
1,26,15,209,3294770
1,26,16,124,1867951
1,26,17,47,857794
1,26,18,27,453387
1,26,19,0,0
2,26,1,0,5567663
2,26,2,0,6192957
2,26,3,0,7776453
2,26,4,0,8154122
2,26,5,0,7581809
2,26,6,0,9149276
2,26,7,0,9670616
2,26,8,0,10762476
2,26,9,2,10826466
2,26,10,9,10505639
2,26,11,19,9735668
2,26,12,14,7109483
2,26,13,11,5576181
2,26,14,17,5112577
2,26,15,14,4406765
2,26,16,21,3158652
2,26,17,9,1909570
2,26,18,7,1321730
2,26,19,0,0
1,27,1,0,5931001
1,27,2,0,6724010
1,27,3,0,8577545
1,27,4,0,9222480
1,27,5,0,8333789
1,27,6,0,9666126
1,27,7,0,10063620
1,27,8,6,11179144
1,27,9,28,11190111
1,27,10,120,10919525
1,27,11,315,9883980
1,27,12,511,7026586
1,27,13,655,5303852
1,27,14,832,4384287
1,27,15,805,3294770
1,27,16,454,1867951
1,27,17,156,857794
1,27,18,57,453387
1,27,19,0,0
2,27,1,0,5567663
2,27,2,0,6192957
2,27,3,0,7776453
2,27,4,0,8154122
2,27,5,0,7581809
2,27,6,0,9149276
2,27,7,0,9670616
2,27,8,5,10762476
2,27,9,5,10826466
2,27,10,12,10505639
2,27,11,19,9735668
2,27,12,38,7109483
2,27,13,38,5576181
2,27,14,30,5112577
2,27,15,42,4406765
2,27,16,53,3158652
2,27,17,30,1909570
2,27,18,15,1321730
2,27,19,0,0
1,28,1,0,5931001
1,28,2,0,6724010
1,28,3,0,8577545
1,28,4,0,9222480
1,28,5,0,8333789
1,28,6,0,9666126
1,28,7,0,10063620
1,28,8,2,11179144
1,28,9,19,11190111
1,28,10,62,10919525
1,28,11,191,9883980
1,28,12,273,7026586
1,28,13,363,5303852
1,28,14,432,4384287
1,28,15,417,3294770
1,28,16,270,1867951
1,28,17,102,857794
1,28,18,35,453387
1,28,19,0,0
2,28,1,0,5567663
2,28,2,0,6192957
2,28,3,0,7776453
2,28,4,0,8154122
2,28,5,0,7581809
2,28,6,0,9149276
2,28,7,1,9670616
2,28,8,2,10762476
2,28,9,3,10826466
2,28,10,9,10505639
2,28,11,11,9735668
2,28,12,15,7109483
2,28,13,16,5576181
2,28,14,32,5112577
2,28,15,18,4406765
2,28,16,22,3158652
2,28,17,14,1909570
2,28,18,12,1321730
2,28,19,0,0
1,29,1,0,5931001
1,29,2,0,6724010
1,29,3,0,8577545
1,29,4,0,9222480
1,29,5,0,8333789
1,29,6,1,9666126
1,29,7,2,10063620
1,29,8,6,11179144
1,29,9,30,11190111
1,29,10,92,10919525
1,29,11,227,9883980
1,29,12,323,7026586
1,29,13,424,5303852
1,29,14,568,4384287
1,29,15,640,3294770
1,29,16,424,1867951
1,29,17,221,857794
1,29,18,106,453387
1,29,19,0,0
2,29,1,1,5567663
2,29,2,0,6192957
2,29,3,0,7776453
2,29,4,0,8154122
2,29,5,0,7581809
2,29,6,0,9149276
2,29,7,2,9670616
2,29,8,5,10762476
2,29,9,6,10826466
2,29,10,12,10505639
2,29,11,31,9735668
2,29,12,25,7109483
2,29,13,22,5576181
2,29,14,30,5112577
2,29,15,58,4406765
2,29,16,66,3158652
2,29,17,59,1909570
2,29,18,82,1321730
2,29,19,0,0
1,30,1,3,5931001
1,30,2,2,6724010
1,30,3,3,8577545
1,30,4,14,9222480
1,30,5,46,8333789
1,30,6,241,9666126
1,30,7,745,10063620
1,30,8,1843,11179144
1,30,9,4157,11190111
1,30,10,7249,10919525
1,30,11,11996,9883980
1,30,12,13299,7026586
1,30,13,14982,5303852
1,30,14,16297,4384287
1,30,15,15061,3294770
1,30,16,9841,1867951
1,30,17,4389,857794
1,30,18,2002,453387
1,30,19,0,0
2,30,1,0,5567663
2,30,2,0,6192957
2,30,3,2,7776453
2,30,4,12,8154122
2,30,5,84,7581809
2,30,6,354,9149276
2,30,7,974,9670616
2,30,8,1910,10762476
2,30,9,3131,10826466
2,30,10,3766,10505639
2,30,11,4795,9735668
2,30,12,4362,7109483
2,30,13,4865,5576181
2,30,14,6200,5112577
2,30,15,7098,4406765
2,30,16,5977,3158652
2,30,17,3922,1909570
2,30,18,2323,1321730
2,30,19,0,0
1,31,1,0,5931001
1,31,2,0,6724010
1,31,3,1,8577545
1,31,4,2,9222480
1,31,5,1,8333789
1,31,6,12,9666126
1,31,7,30,10063620
1,31,8,83,11179144
1,31,9,166,11190111
1,31,10,282,10919525
1,31,11,452,9883980
1,31,12,570,7026586
1,31,13,655,5303852
1,31,14,834,4384287
1,31,15,789,3294770
1,31,16,529,1867951
1,31,17,209,857794
1,31,18,114,453387
1,31,19,0,0
2,31,1,0,5567663
2,31,2,0,6192957
2,31,3,0,7776453
2,31,4,0,8154122
2,31,5,4,7581809
2,31,6,11,9149276
2,31,7,35,9670616
2,31,8,67,10762476
2,31,9,98,10826466
2,31,10,119,10505639
2,31,11,150,9735668
