"Sex","Cancer","Age","Case","PY"
1,34,13,34,182011
1,34,14,46,139713
1,34,15,43,109310
1,34,16,35,80619
1,34,17,16,45317
1,34,18,15,31662
1,34,19,0,0
2,34,1,0,136692
2,34,2,0,139552
2,34,3,0,135388
2,34,4,0,149483
2,34,5,0,171368
2,34,6,0,204692
2,34,7,0,250817
2,34,8,0,212823
2,34,9,0,186976
2,34,10,4,174028
2,34,11,1,192445
2,34,12,1,237592
2,34,13,3,193253
2,34,14,9,151545
2,34,15,10,134277
2,34,16,12,110566
2,34,17,5,81596
2,34,18,9,84117
2,34,19,0,0
1,35,1,0,143260
1,35,2,0,146182
1,35,3,0,142839
1,35,4,0,157238
1,35,5,1,163393
1,35,6,10,194106
1,35,7,14,240588
1,35,8,23,207694
1,35,9,39,184759
1,35,10,119,170386
1,35,11,214,189268
1,35,12,443,232000
1,35,13,538,182011
1,35,14,600,139713
1,35,15,656,109310
1,35,16,570,80619
1,35,17,390,45317
1,35,18,268,31662
1,35,19,0,0
2,35,1,0,136692
2,35,2,0,139552
2,35,3,0,135388
2,35,4,0,149483
2,35,5,1,171368
2,35,6,6,204692
2,35,7,14,250817
2,35,8,28,212823
2,35,9,35,186976
2,35,10,51,174028
2,35,11,99,192445
2,35,12,176,237592
2,35,13,167,193253
2,35,14,187,151545
2,35,15,244,134277
2,35,16,275,110566
2,35,17,239,81596
2,35,18,282,84117
2,35,19,0,0
1,36,1,0,143260
1,36,2,0,146182
1,36,3,0,142839
1,36,4,0,157238
1,36,5,1,163393
1,36,6,2,194106
1,36,7,3,240588
1,36,8,1,207694
1,36,9,4,184759
1,36,10,14,170386
1,36,11,19,189268
1,36,12,40,232000
1,36,13,44,182011
1,36,14,44,139713
1,36,15,65,109310
1,36,16,49,80619
1,36,17,39,45317
1,36,18,13,31662
1,36,19,0,0
2,36,1,0,136692
2,36,2,0,139552
2,36,3,0,135388
2,36,4,0,149483
2,36,5,0,171368
2,36,6,1,204692
2,36,7,0,250817
2,36,8,0,212823
2,36,9,2,186976
2,36,10,3,174028
2,36,11,6,192445
2,36,12,10,237592
2,36,13,12,193253
2,36,14,14,151545
2,36,15,21,134277
2,36,16,12,110566
2,36,17,17,81596
2,36,18,13,84117
2,36,19,0,0
1,37,1,0,143260
1,37,2,0,146182
1,37,3,0,142839
1,37,4,0,157238
1,37,5,0,163393
1,37,6,0,194106
1,37,7,0,240588
1,37,8,0,207694
1,37,9,0,184759
1,37,10,0,170386
1,37,11,1,189268
1,37,12,7,232000
1,37,13,5,182011
1,37,14,5,139713
1,37,15,10,109310
1,37,16,8,80619
1,37,17,3,45317
1,37,18,1,31662
1,37,19,0,0
2,37,1,0,136692
2,37,2,0,139552
2,37,3,0,135388
2,37,4,0,149483
2,37,5,0,171368
2,37,6,0,204692
2,37,7,0,250817
2,37,8,0,212823
2,37,9,0,186976
2,37,10,0,174028
2,37,11,1,192445
2,37,12,0,237592
2,37,13,0,193253
2,37,14,2,151545
2,37,15,1,134277
2,37,16,4,110566
2,37,17,1,81596
2,37,18,0,84117
2,37,19,0,0
1,38,1,0,143260
1,38,2,0,146182
1,38,3,0,142839
1,38,4,0,157238
1,38,5,0,163393
1,38,6,6,194106
1,38,7,5,240588
1,38,8,12,207694
1,38,9,18,184759
1,38,10,57,170386
1,38,11,92,189268
1,38,12,209,232000
1,38,13,247,182011
1,38,14,245,139713
1,38,15,266,109310
1,38,16,227,80619
1,38,17,139,45317
1,38,18,91,31662
1,38,19,0,0
2,38,1,0,136692
2,38,2,0,139552
2,38,3,0,135388
2,38,4,0,149483
2,38,5,1,171368
2,38,6,4,204692
2,38,7,7,250817
2,38,8,19,212823
2,38,9,20,186976
2,38,10,32,174028
2,38,11,53,192445
2,38,12,98,237592
2,38,13,89,193253
2,38,14,75,151545
2,38,15,104,134277
2,38,16,114,110566
2,38,17,88,81596
2,38,18,72,84117
2,38,19,0,0
1,39,1,0,143260
1,39,2,0,146182
1,39,3,0,142839
1,39,4,0,157238
1,39,5,0,163393
1,39,6,2,194106
1,39,7,1,240588
1,39,8,4,207694
1,39,9,14,184759
1,39,10,31,170386
1,39,11,71,189268
1,39,12,129,232000
1,39,13,159,182011
1,39,14,194,139713
1,39,15,197,109310
1,39,16,169,80619
1,39,17,128,45317
1,39,18,87,31662
1,39,19,0,0
2,39,1,0,136692
2,39,2,0,139552
2,39,3,0,135388
2,39,4,0,149483
2,39,5,0,171368
2,39,6,0,204692
2,39,7,3,250817
2,39,8,4,212823
2,39,9,7,186976
2,39,10,11,174028
2,39,11,15,192445
2,39,12,36,237592
2,39,13,39,193253
2,39,14,61,151545
2,39,15,82,134277
2,39,16,98,110566
2,39,17,87,81596
2,39,18,96,84117
2,39,19,0,0
1,40,1,0,143260
1,40,2,0,146182
1,40,3,0,142839
1,40,4,0,157238
1,40,5,0,163393
1,40,6,0,194106
1,40,7,5,240588
1,40,8,6,207694
1,40,9,3,184759
1,40,10,17,170386
1,40,11,31,189268
1,40,12,58,232000
1,40,13,83,182011
1,40,14,112,139713
1,40,15,118,109310
1,40,16,117,80619
1,40,17,81,45317
1,40,18,76,31662
1,40,19,0,0
2,40,1,0,136692
2,40,2,0,139552
2,40,3,0,135388
2,40,4,0,149483
2,40,5,0,171368
2,40,6,1,204692
2,40,7,4,250817
2,40,8,5,212823
2,40,9,6,186976
2,40,10,5,174028
2,40,11,24,192445
2,40,12,32,237592
2,40,13,27,193253
2,40,14,35,151545
2,40,15,36,134277
2,40,16,47,110566
2,40,17,46,81596
2,40,18,101,84117
2,40,19,0,0
1,41,1,0,143260
1,41,2,0,146182
1,41,3,0,142839
1,41,4,0,157238
1,41,5,0,163393
1,41,6,0,194106
1,41,7,4,240588
1,41,8,1,207694
1,41,9,0,184759
1,41,10,1,170386
1,41,11,5,189268
1,41,12,11,232000
1,41,13,6,182011
1,41,14,9,139713
1,41,15,14,109310
1,41,16,14,80619
1,41,17,5,45317
1,41,18,2,31662
1,41,19,0,0
2,41,1,0,136692
2,41,2,0,139552
2,41,3,0,135388
2,41,4,0,149483
2,41,5,0,171368
2,41,6,1,204692
2,41,7,1,250817
2,41,8,2,212823
2,41,9,1,186976
2,41,10,0,174028
2,41,11,2,192445
2,41,12,5,237592
2,41,13,3,193253
2,41,14,9,151545
2,41,15,8,134277
2,41,16,8,110566
2,41,17,4,81596
2,41,18,5,84117
2,41,19,0,0
1,42,1,0,143260
1,42,2,1,146182
1,42,3,0,142839
1,42,4,0,157238
1,42,5,1,163393
1,42,6,4,194106
1,42,7,8,240588
1,42,8,15,207694
1,42,9,26,184759
1,42,10,45,170386
1,42,11,115,189268
1,42,12,228,232000
1,42,13,256,182011
1,42,14,314,139713
1,42,15,351,109310
1,42,16,278,80619
1,42,17,181,45317
1,42,18,140,31662
1,42,19,0,0
2,42,1,0,136692
2,42,2,0,139552
2,42,3,0,135388
2,42,4,0,149483
2,42,5,3,171368
2,42,6,1,204692
2,42,7,6,250817
2,42,8,22,212823
2,42,9,26,186976
2,42,10,39,174028
2,42,11,70,192445
2,42,12,153,237592
2,42,13,178,193253
2,42,14,218,151545
2,42,15,233,134277
2,42,16,246,110566
2,42,17,201,81596
2,42,18,280,84117
2,42,19,0,0
1,43,1,0,143260
1,43,2,0,146182
1,43,3,0,142839
1,43,4,0,157238
1,43,5,0,163393
1,43,6,2,194106
1,43,7,3,240588
1,43,8,4,207694
1,43,9,6,184759
1,43,10,10,170386
1,43,11,24,189268
1,43,12,66,232000
1,43,13,57,182011
1,43,14,79,139713
1,43,15,99,109310
1,43,16,78,80619
1,43,17,65,45317
1,43,18,47,31662
1,43,19,0,0
2,43,1,0,136692
2,43,2,0,139552
2,43,3,0,135388
2,43,4,0,149483
2,43,5,0,171368
2,43,6,0,204692
2,43,7,0,250817
2,43,8,6,212823
2,43,9,4,186976
2,43,10,9,174028
2,43,11,18,192445
2,43,12,41,237592
2,43,13,63,193253
2,43,14,77,151545
2,43,15,93,134277
2,43,16,106,110566
2,43,17,72,81596
2,43,18,109,84117
2,43,19,0,0
1,44,1,0,143260
1,44,2,1,146182
1,44,3,0,142839
1,44,4,0,157238
1,44,5,0,163393
1,44,6,1,194106
1,44,7,3,240588
1,44,8,4,207694
1,44,9,6,184759
1,44,10,6,170386
1,44,11,9,189268
1,44,12,26,232000
1,44,13,40,182011
1,44,14,48,139713
1,44,15,48,109310
1,44,16,54,80619
1,44,17,29,45317
1,44,18,15,31662
1,44,19,0,0
2,44,1,0,136692
2,44,2,0,139552
2,44,3,0,135388
2,44,4,0,149483
2,44,5,0,171368
2,44,6,1,204692
2,44,7,0,250817
2,44,8,4,212823
2,44,9,7,186976
2,44,10,9,174028
2,44,11,6,192445
2,44,12,15,237592
2,44,13,28,193253
2,44,14,24,151545
2,44,15,36,134277
2,44,16,33,110566
2,44,17,33,81596
2,44,18,40,84117
2,44,19,0,0
1,45,1,0,143260
1,45,2,0,146182
1,45,3,0,142839
1,45,4,0,157238
1,45,5,0,163393
1,45,6,0,194106
1,45,7,0,240588
1,45,8,1,207694
1,45,9,3,184759
1,45,10,4,170386
1,45,11,15,189268
1,45,12,17,232000
1,45,13,24,182011
1,45,14,26,139713
1,45,15,22,109310
1,45,16,24,80619
1,45,17,12,45317
1,45,18,8,31662
1,45,19,0,0
2,45,1,0,136692
2,45,2,0,139552
2,45,3,0,135388
2,45,4,0,149483
2,45,5,0,171368
2,45,6,0,204692
2,45,7,1,250817
2,45,8,2,212823
2,45,9,3,186976
2,45,10,2,174028
2,45,11,5,192445
2,45,12,13,237592
2,45,13,6,193253
2,45,14,8,151545
2,45,15,16,134277
2,45,16,21,110566
2,45,17,5,81596
2,45,18,18,84117
2,45,19,0,0
1,46,1,0,143260
1,46,2,0,146182
1,46,3,0,142839
1,46,4,0,157238
1,46,5,0,163393
1,46,6,0,194106
1,46,7,2,240588
1,46,8,6,207694
1,46,9,11,184759
1,46,10,22,170386
1,46,11,61,189268
1,46,12,115,232000
1,46,13,120,182011
1,46,14,146,139713
1,46,15,162,109310
1,46,16,105,80619
1,46,17,52,45317
1,46,18,38,31662
1,46,19,0,0
2,46,1,0,136692
2,46,2,0,139552
2,46,3,0,135388
2,46,4,0,149483
2,46,5,1,171368
2,46,6,0,204692
2,46,7,5,250817
2,46,8,10,212823
2,46,9,12,186976
2,46,10,17,174028
2,46,11,40,192445
2,46,12,77,237592
2,46,13,80,193253
2,46,14,95,151545
2,46,15,82,134277
2,46,16,73,110566
2,46,17,65,81596
2,46,18,52,84117
2,46,19,0,0
1,47,1,0,143260
1,47,2,0,146182
1,47,3,0,142839
1,47,4,0,157238
1,47,5,1,163393
1,47,6,1,194106
1,47,7,0,240588
1,47,8,0,207694
1,47,9,0,184759
1,47,10,3,170386
1,47,11,6,189268
1,47,12,4,232000
1,47,13,15,182011
1,47,14,15,139713
1,47,15,20,109310
1,47,16,17,80619
1,47,17,23,45317
1,47,18,32,31662
1,47,19,0,0
2,47,1,0,136692
2,47,2,0,139552
2,47,3,0,135388
2,47,4,0,149483
2,47,5,2,171368
2,47,6,0,204692
2,47,7,0,250817
2,47,8,0,212823
2,47,9,0,186976
2,47,10,2,174028
2,47,11,1,192445
2,47,12,7,237592
2,47,13,1,193253
2,47,14,14,151545
2,47,15,6,134277
2,47,16,13,110566
2,47,17,26,81596
2,47,18,61,84117
2,47,19,0,0
1,48,1,0,143260
1,48,2,0,146182
1,48,3,0,142839
1,48,4,0,157238
1,48,5,0,163393
1,48,6,0,194106
1,48,7,0,240588
1,48,8,1,207694
1,48,9,2,184759
1,48,10,8,170386
1,48,11,12,189268
1,48,12,17,232000
1,48,13,25,182011
1,48,14,41,139713
1,48,15,33,109310
1,48,16,24,80619
1,48,17,10,45317
1,48,18,7,31662
1,48,19,0,0
2,48,1,0,136692
2,48,2,0,139552
2,48,3,0,135388
2,48,4,0,149483
2,48,5,0,171368
2,48,6,0,204692
2,48,7,0,250817
2,48,8,1,212823
2,48,9,3,186976
2,48,10,6,174028
2,48,11,9,192445
2,48,12,9,237592
2,48,13,14,193253
2,48,14,23,151545
2,48,15,16,134277
2,48,16,12,110566
2,48,17,11,81596
2,48,18,14,84117
2,48,19,0,0
1,49,1,0,143260
1,49,2,0,146182
1,49,3,0,142839
1,49,4,0,157238
1,49,5,1,163393
1,49,6,0,194106
1,49,7,5,240588
1,49,8,11,207694
1,49,9,25,184759
1,49,10,50,170386
1,49,11,91,189268
1,49,12,166,232000
1,49,13,169,182011
1,49,14,144,139713
1,49,15,144,109310
1,49,16,121,80619
1,49,17,70,45317
1,49,18,53,31662
1,49,19,0,0
2,49,1,0,136692
2,49,2,0,139552
2,49,3,0,135388
2,49,4,0,149483
2,49,5,1,171368
2,49,6,1,204692
2,49,7,1,250817
2,49,8,5,212823
2,49,9,12,186976
2,49,10,19,174028
2,49,11,38,192445
2,49,12,71,237592
2,49,13,72,193253
2,49,14,70,151545
2,49,15,83,134277
2,49,16,72,110566
2,49,17,50,81596
2,49,18,74,84117
2,49,19,0,0
1,50,1,0,143260
1,50,2,0,146182
1,50,3,0,142839
1,50,4,0,157238
1,50,5,0,163393
1,50,6,0,194106
1,50,7,0,240588
1,50,8,0,207694
1,50,9,0,184759
1,50,10,0,170386
1,50,11,0,189268
1,50,12,1,232000
1,50,13,5,182011
1,50,14,2,139713
1,50,15,2,109310
1,50,16,4,80619
1,50,17,1,45317
1,50,18,0,31662
1,50,19,0,0
2,50,1,0,136692
2,50,2,0,139552
2,50,3,0,135388
2,50,4,0,149483
2,50,5,0,171368
2,50,6,0,204692
2,50,7,0,250817
2,50,8,0,212823
2,50,9,2,186976
2,50,10,0,174028
2,50,11,2,192445
2,50,12,3,237592
2,50,13,3,193253
2,50,14,0,151545
2,50,15,0,134277
2,50,16,5,110566
2,50,17,2,81596
2,50,18,4,84117
2,50,19,0,0
1,51,1,0,143260
1,51,2,0,146182
1,51,3,0,142839
1,51,4,0,157238
1,51,5,0,163393
1,51,6,0,194106
1,51,7,0,240588
1,51,8,0,207694
1,51,9,0,184759
1,51,10,0,170386
1,51,11,0,189268
1,51,12,0,232000
1,51,13,2,182011
1,51,14,0,139713
1,51,15,0,109310
1,51,16,0,80619
1,51,17,1,45317
1,51,18,0,31662
1,51,19,0,0
2,51,1,0,136692
2,51,2,0,139552
2,51,3,0,135388
2,51,4,0,149483
2,51,5,0,171368
2,51,6,0,204692
2,51,7,0,250817
2,51,8,0,212823
2,51,9,1,186976
2,51,10,0,174028
2,51,11,1,192445
2,51,12,2,237592
2,51,13,3,193253
2,51,14,0,151545
2,51,15,0,134277
2,51,16,1,110566
2,51,17,1,81596
2,51,18,2,84117
2,51,19,0,0
1,52,1,0,143260
1,52,2,0,146182
1,52,3,0,142839
1,52,4,0,157238
1,52,5,0,163393
1,52,6,0,194106
1,52,7,0,240588
1,52,8,0,207694
1,52,9,0,184759
1,52,10,0,170386
1,52,11,0,189268
1,52,12,1,232000
1,52,13,3,182011
1,52,14,2,139713
1,52,15,2,109310
1,52,16,3,80619
1,52,17,0,45317
1,52,18,0,31662
1,52,19,0,0
2,52,1,0,136692
2,52,2,0,139552
2,52,3,0,135388
2,52,4,0,149483
2,52,5,0,171368
2,52,6,0,204692
2,52,7,0,250817
2,52,8,0,212823
2,52,9,1,186976
2,52,10,0,174028
2,52,11,1,192445
2,52,12,1,237592
2,52,13,0,193253
2,52,14,0,151545
2,52,15,0,134277
2,52,16,4,110566
2,52,17,0,81596
2,52,18,1,84117
2,52,19,0,0
1,53,1,0,143260
1,53,2,0,146182
1,53,3,0,142839
1,53,4,0,157238
1,53,5,0,163393
1,53,6,0,194106
1,53,7,0,240588
1,53,8,0,207694
1,53,9,0,184759
1,53,10,0,170386
1,53,11,0,189268
1,53,12,0,232000
1,53,13,0,182011
1,53,14,0,139713
1,53,15,0,109310
1,53,16,0,80619
1,53,17,0,45317
1,53,18,0,31662
1,53,19,0,0
2,53,1,0,136692
2,53,2,0,139552
2,53,3,0,135388
2,53,4,0,149483
2,53,5,0,171368
2,53,6,0,204692
2,53,7,0,250817
2,53,8,0,212823
2,53,9,0,186976
2,53,10,0,174028
2,53,11,0,192445
2,53,12,0,237592
2,53,13,0,193253
2,53,14,0,151545
2,53,15,0,134277
2,53,16,0,110566
2,53,17,0,81596
2,53,18,0,84117
2,53,19,0,0
1,54,1,0,143260
1,54,2,0,146182
1,54,3,0,142839
1,54,4,0,157238
1,54,5,0,163393
1,54,6,0,194106
1,54,7,0,240588
1,54,8,0,207694
1,54,9,0,184759
1,54,10,0,170386
1,54,11,0,189268
1,54,12,0,232000
1,54,13,0,182011
1,54,14,0,139713
1,54,15,0,109310
1,54,16,1,80619
1,54,17,0,45317
1,54,18,0,31662
1,54,19,0,0
2,54,1,0,136692
2,54,2,0,139552
2,54,3,0,135388
2,54,4,0,149483
2,54,5,0,171368
2,54,6,0,204692
2,54,7,0,250817
2,54,8,0,212823
2,54,9,0,186976
2,54,10,0,174028
2,54,11,0,192445
2,54,12,0,237592
2,54,13,0,193253
2,54,14,0,151545
2,54,15,0,134277
2,54,16,0,110566
2,54,17,0,81596
2,54,18,0,84117
2,54,19,0,0
1,55,1,0,143260
1,55,2,0,146182
1,55,3,0,142839
1,55,4,0,157238
1,55,5,0,163393
1,55,6,0,194106
1,55,7,0,240588
1,55,8,0,207694
1,55,9,0,184759
1,55,10,0,170386
1,55,11,0,189268
1,55,12,0,232000
1,55,13,0,182011
1,55,14,0,139713
1,55,15,0,109310
1,55,16,0,80619
1,55,17,0,45317
1,55,18,0,31662
1,55,19,0,0
2,55,1,0,136692
2,55,2,0,139552
2,55,3,0,135388
2,55,4,0,149483
2,55,5,0,171368
2,55,6,0,204692
2,55,7,0,250817
2,55,8,0,212823
2,55,9,0,186976
2,55,10,0,174028
2,55,11,0,192445
2,55,12,0,237592
2,55,13,0,193253
2,55,14,0,151545
2,55,15,0,134277
2,55,16,0,110566
2,55,17,0,81596
2,55,18,0,84117
2,55,19,0,0
1,56,1,0,143260
1,56,2,0,146182
1,56,3,0,142839
1,56,4,0,157238
1,56,5,0,163393
1,56,6,0,194106
1,56,7,0,240588
1,56,8,0,207694
1,56,9,0,184759
1,56,10,0,170386
1,56,11,0,189268
1,56,12,0,232000
1,56,13,0,182011
1,56,14,0,139713
1,56,15,0,109310
1,56,16,0,80619
1,56,17,0,45317
1,56,18,0,31662
1,56,19,0,0
2,56,1,0,136692
2,56,2,0,139552
2,56,3,0,135388
2,56,4,0,149483
2,56,5,0,171368
2,56,6,0,204692
2,56,7,0,250817
2,56,8,0,212823
2,56,9,0,186976
2,56,10,0,174028
2,56,11,0,192445
2,56,12,0,237592
2,56,13,0,193253
2,56,14,0,151545
2,56,15,0,134277
2,56,16,0,110566
2,56,17,0,81596
2,56,18,0,84117
2,56,19,0,0
1,57,1,0,143260
1,57,2,0,146182
1,57,3,0,142839
1,57,4,0,157238
1,57,5,0,163393
1,57,6,0,194106
1,57,7,0,240588
1,57,8,0,207694
1,57,9,0,184759
1,57,10,0,170386
1,57,11,0,189268
1,57,12,0,232000
1,57,13,0,182011
1,57,14,0,139713
1,57,15,0,109310
1,57,16,0,80619
1,57,17,0,45317
1,57,18,0,31662
1,57,19,0,0
2,57,1,0,136692
2,57,2,0,139552
2,57,3,0,135388
2,57,4,0,149483
2,57,5,0,171368
2,57,6,0,204692
2,57,7,0,250817
2,57,8,0,212823
2,57,9,0,186976
2,57,10,0,174028
2,57,11,0,192445
2,57,12,0,237592
2,57,13,0,193253
2,57,14,0,151545
2,57,15,0,134277
2,57,16,0,110566
2,57,17,1,81596
2,57,18,1,84117
2,57,19,0,0
1,58,1,0,143260
1,58,2,0,146182
1,58,3,0,142839
1,58,4,0,157238
1,58,5,1,163393
1,58,6,0,194106
1,58,7,4,240588
1,58,8,7,207694
1,58,9,22,184759
1,58,10,43,170386
1,58,11,115,189268
1,58,12,193,232000
1,58,13,260,182011
1,58,14,314,139713
1,58,15,349,109310
1,58,16,308,80619
1,58,17,140,45317
1,58,18,86,31662
1,58,19,0,0
2,58,1,0,136692
2,58,2,0,139552
2,58,3,0,135388
2,58,4,0,149483
2,58,5,1,171368
2,58,6,1,204692
2,58,7,1,250817
2,58,8,3,212823
2,58,9,3,186976
2,58,10,4,174028
2,58,11,12,192445
2,58,12,41,237592
2,58,13,81,193253
2,58,14,137,151545
2,58,15,204,134277
2,58,16,185,110566
2,58,17,134,81596
2,58,18,112,84117
2,58,19,0,0
1,59,1,0,143260
1,59,2,0,146182
1,59,3,0,142839
1,59,4,0,157238
1,59,5,1,163393
1,59,6,0,194106
1,59,7,2,240588
1,59,8,2,207694
1,59,9,8,184759
1,59,10,13,170386
1,59,11,43,189268
1,59,12,70,232000
1,59,13,115,182011
1,59,14,112,139713
1,59,15,117,109310
1,59,16,91,80619
1,59,17,24,45317
1,59,18,6,31662
1,59,19,0,0
2,59,1,0,136692
2,59,2,0,139552
2,59,3,0,135388
2,59,4,0,149483
2,59,5,1,171368
2,59,6,0,204692
2,59,7,1,250817
2,59,8,2,212823
2,59,9,2,186976
2,59,10,2,174028
2,59,11,7,192445
2,59,12,16,237592
2,59,13,32,193253
2,59,14,36,151545
2,59,15,66,134277
2,59,16,48,110566
2,59,17,20,81596
2,59,18,5,84117
2,59,19,0,0
1,60,1,0,143260
1,60,2,0,146182
1,60,3,0,142839
1,60,4,0,157238
1,60,5,0,163393
1,60,6,0,194106
1,60,7,0,240588
1,60,8,0,207694
1,60,9,2,184759
1,60,10,0,170386
1,60,11,5,189268
1,60,12,7,232000
1,60,13,13,182011
1,60,14,22,139713
1,60,15,11,109310
1,60,16,9,80619
1,60,17,11,45317
1,60,18,6,31662
1,60,19,0,0
2,60,1,0,136692
2,60,2,0,139552
2,60,3,0,135388
2,60,4,0,149483
2,60,5,0,171368
2,60,6,0,204692
2,60,7,0,250817
2,60,8,0,212823
2,60,9,0,186976
2,60,10,1,174028
2,60,11,0,192445
2,60,12,4,237592
2,60,13,4,193253
2,60,14,12,151545
2,60,15,11,134277
2,60,16,10,110566
2,60,17,7,81596
2,60,18,12,84117
2,60,19,0,0
1,61,1,0,143260
1,61,2,0,146182
1,61,3,0,142839
1,61,4,0,157238
1,61,5,0,163393
1,61,6,0,194106
1,61,7,0,240588
1,61,8,0,207694
1,61,9,1,184759
1,61,10,1,170386
1,61,11,0,189268
1,61,12,1,232000
1,61,13,5,182011
1,61,14,4,139713
1,61,15,5,109310
1,61,16,6,80619
1,61,17,3,45317
1,61,18,0,31662
1,61,19,0,0
2,61,1,0,136692
2,61,2,0,139552
2,61,3,0,135388
2,61,4,0,149483
2,61,5,0,171368
2,61,6,0,204692
2,61,7,0,250817
2,61,8,1,212823
2,61,9,0,186976
2,61,10,0,174028
2,61,11,0,192445
2,61,12,3,237592
2,61,13,0,193253
2,61,14,2,151545
2,61,15,3,134277
2,61,16,1,110566
2,61,17,1,81596
2,61,18,0,84117
2,61,19,0,0
1,62,1,0,143260
1,62,2,0,146182
1,62,3,0,142839
1,62,4,0,157238
1,62,5,0,163393
1,62,6,0,194106
1,62,7,0,240588
1,62,8,0,207694
1,62,9,0,184759
1,62,10,1,170386
1,62,11,1,189268
1,62,12,5,232000
1,62,13,1,182011
1,62,14,4,139713
1,62,15,11,109310
1,62,16,11,80619
1,62,17,8,45317
1,62,18,10,31662
1,62,19,0,0
2,62,1,0,136692
2,62,2,0,139552
2,62,3,0,135388
2,62,4,0,149483
2,62,5,0,171368
2,62,6,1,204692
2,62,7,0,250817
2,62,8,0,212823
2,62,9,0,186976
2,62,10,0,174028
2,62,11,0,192445
2,62,12,0,237592
2,62,13,1,193253
2,62,14,4,151545
2,62,15,2,134277
2,62,16,3,110566
2,62,17,7,81596
2,62,18,5,84117
2,62,19,0,0
1,63,1,0,143260
1,63,2,0,146182
1,63,3,0,142839
1,63,4,0,157238
1,63,5,0,163393
1,63,6,0,194106
1,63,7,0,240588
1,63,8,0,207694
1,63,9,0,184759
1,63,10,0,170386
1,63,11,0,189268
1,63,12,0,232000
1,63,13,0,182011
1,63,14,0,139713
1,63,15,0,109310
1,63,16,0,80619
1,63,17,0,45317
1,63,18,0,31662
1,63,19,0,0
2,63,1,0,136692
2,63,2,0,139552
2,63,3,0,135388
2,63,4,0,149483
2,63,5,0,171368
2,63,6,0,204692
2,63,7,0,250817
2,63,8,0,212823
2,63,9,0,186976
2,63,10,0,174028
2,63,11,0,192445
2,63,12,0,237592
2,63,13,0,193253
2,63,14,0,151545
2,63,15,0,134277
2,63,16,0,110566
2,63,17,0,81596
2,63,18,0,84117
2,63,19,0,0
1,64,1,0,143260
1,64,2,0,146182
1,64,3,0,142839
1,64,4,0,157238
1,64,5,0,163393
1,64,6,0,194106
1,64,7,0,240588
1,64,8,0,207694
1,64,9,0,184759
1,64,10,0,170386
1,64,11,0,189268
1,64,12,0,232000
1,64,13,0,182011
1,64,14,0,139713
1,64,15,0,109310
1,64,16,0,80619
1,64,17,0,45317
1,64,18,0,31662
1,64,19,0,0
2,64,1,0,136692
2,64,2,0,139552
2,64,3,0,135388
2,64,4,0,149483
2,64,5,0,171368
2,64,6,0,204692
2,64,7,0,250817
2,64,8,0,212823
2,64,9,0,186976
2,64,10,0,174028
2,64,11,0,192445
2,64,12,0,237592
2,64,13,0,193253
2,64,14,0,151545
2,64,15,0,134277
2,64,16,0,110566
2,64,17,0,81596
2,64,18,0,84117
2,64,19,0,0
1,65,1,0,143260
1,65,2,0,146182
1,65,3,0,142839
1,65,4,0,157238
1,65,5,0,163393
1,65,6,0,194106
1,65,7,0,240588
1,65,8,0,207694
1,65,9,0,184759
1,65,10,0,170386
1,65,11,0,189268
1,65,12,0,232000
1,65,13,0,182011
1,65,14,0,139713
1,65,15,0,109310
1,65,16,0,80619
1,65,17,0,45317
1,65,18,0,31662
1,65,19,0,0
2,65,1,0,136692
2,65,2,0,139552
2,65,3,0,135388
2,65,4,0,149483
2,65,5,0,171368
2,65,6,0,204692
2,65,7,0,250817
2,65,8,0,212823
2,65,9,0,186976
2,65,10,0,174028
2,65,11,0,192445
2,65,12,0,237592
2,65,13,0,193253
2,65,14,0,151545
2,65,15,0,134277
2,65,16,0,110566
2,65,17,0,81596
2,65,18,0,84117
2,65,19,0,0
1,66,1,0,143260
1,66,2,0,146182
1,66,3,0,142839
1,66,4,0,157238
1,66,5,0,163393
1,66,6,0,194106
1,66,7,0,240588
1,66,8,0,207694
1,66,9,0,184759
1,66,10,0,170386
1,66,11,1,189268
1,66,12,0,232000
1,66,13,0,182011
1,66,14,0,139713
1,66,15,0,109310
1,66,16,0,80619
1,66,17,0,45317
1,66,18,0,31662
1,66,19,0,0
2,66,1,0,136692
2,66,2,0,139552
2,66,3,0,135388
2,66,4,0,149483
2,66,5,0,171368
2,66,6,0,204692
2,66,7,0,250817
2,66,8,0,212823
2,66,9,0,186976
2,66,10,0,174028
2,66,11,0,192445
2,66,12,0,237592
2,66,13,0,193253
2,66,14,0,151545
2,66,15,0,134277
2,66,16,0,110566
2,66,17,0,81596
2,66,18,0,84117
2,66,19,0,0
1,67,1,0,143260
1,67,2,0,146182
1,67,3,0,142839
1,67,4,0,157238
1,67,5,0,163393
1,67,6,0,194106
1,67,7,2,240588
1,67,8,5,207694
1,67,9,11,184759
1,67,10,28,170386
1,67,11,65,189268
1,67,12,110,232000
1,67,13,126,182011
1,67,14,172,139713
1,67,15,205,109310
1,67,16,191,80619
1,67,17,94,45317
1,67,18,64,31662
1,67,19,0,0
2,67,1,0,136692
2,67,2,0,139552
2,67,3,0,135388
2,67,4,0,149483
2,67,5,0,171368
2,67,6,0,204692
2,67,7,0,250817
2,67,8,0,212823
2,67,9,1,186976
2,67,10,1,174028
2,67,11,5,192445
2,67,12,18,237592
2,67,13,44,193253
2,67,14,83,151545
2,67,15,122,134277
2,67,16,123,110566
