"Sex","Cancer","Age","Case","PY"
1,3,10,419,6149834
1,3,11,578,4725967
1,3,12,829,4021659
1,3,13,969,3401071
1,3,14,889,2276487
1,3,15,546,1354446
1,3,16,320,835225
1,3,17,195,397676
1,3,18,72,179887
1,3,19,0,0
2,3,1,2,6086498
2,3,2,10,6615614
2,3,3,4,6068561
2,3,4,27,7188502
2,3,5,53,7729156
2,3,6,63,8594569
2,3,7,85,8865108
2,3,8,121,8463762
2,3,9,150,8122500
2,3,10,156,5969954
2,3,11,162,4671298
2,3,12,192,4273744
2,3,13,218,3929509
2,3,14,217,3108768
2,3,15,207,2268376
2,3,16,178,1546847
2,3,17,138,880152
2,3,18,102,591305
2,3,19,0,0
1,4,1,2,6701505
1,4,2,0,7504030
1,4,3,0,6733458
1,4,4,0,7676005
1,4,5,0,8126523
1,4,6,0,8983229
1,4,7,0,9226246
1,4,8,3,8958298
1,4,9,6,8474597
1,4,10,3,6149834
1,4,11,6,4725967
1,4,12,13,4021659
1,4,13,18,3401071
1,4,14,22,2276487
1,4,15,9,1354446
1,4,16,4,835225
1,4,17,2,397676
1,4,18,3,179887
1,4,19,0,0
2,4,1,0,6086498
2,4,2,0,6615614
2,4,3,0,6068561
2,4,4,0,7188502
2,4,5,0,7729156
2,4,6,0,8594569
2,4,7,0,8865108
2,4,8,1,8463762
2,4,9,1,8122500
2,4,10,3,5969954
2,4,11,3,4671298
2,4,12,5,4273744
2,4,13,9,3929509
2,4,14,4,3108768
2,4,15,7,2268376
2,4,16,8,1546847
2,4,17,8,880152
2,4,18,0,591305
2,4,19,0,0
1,5,1,0,6701505
1,5,2,1,7504030
1,5,3,0,6733458
1,5,4,2,7676005
1,5,5,8,8126523
1,5,6,13,8983229
1,5,7,19,9226246
1,5,8,42,8958298
1,5,9,63,8474597
1,5,10,91,6149834
1,5,11,96,4725967
1,5,12,126,4021659
1,5,13,156,3401071
1,5,14,122,2276487
1,5,15,86,1354446
1,5,16,49,835225
1,5,17,36,397676
1,5,18,9,179887
1,5,19,0,0
2,5,1,1,6086498
2,5,2,0,6615614
2,5,3,0,6068561
2,5,4,2,7188502
2,5,5,9,7729156
2,5,6,12,8594569
2,5,7,15,8865108
2,5,8,29,8463762
2,5,9,34,8122500
2,5,10,35,5969954
2,5,11,32,4671298
2,5,12,38,4273744
2,5,13,42,3929509
2,5,14,53,3108768
2,5,15,44,2268376
2,5,16,27,1546847
2,5,17,26,880152
2,5,18,19,591305
2,5,19,0,0
1,6,1,0,6701505
1,6,2,0,7504030
1,6,3,0,6733458
1,6,4,0,7676005
1,6,5,2,8126523
1,6,6,1,8983229
1,6,7,2,9226246
1,6,8,6,8958298
1,6,9,8,8474597
1,6,10,17,6149834
1,6,11,28,4725967
1,6,12,38,4021659
1,6,13,46,3401071
1,6,14,42,2276487
1,6,15,32,1354446
1,6,16,17,835225
1,6,17,12,397676
1,6,18,4,179887
1,6,19,0,0
2,6,1,0,6086498
2,6,2,0,6615614
2,6,3,0,6068561
2,6,4,0,7188502
2,6,5,2,7729156
2,6,6,2,8594569
2,6,7,3,8865108
2,6,8,4,8463762
2,6,9,8,8122500
2,6,10,5,5969954
2,6,11,3,4671298
2,6,12,6,4273744
2,6,13,6,3929509
2,6,14,4,3108768
2,6,15,10,2268376
2,6,16,9,1546847
2,6,17,8,880152
2,6,18,6,591305
2,6,19,0,0
1,7,1,0,6701505
1,7,2,1,7504030
1,7,3,0,6733458
1,7,4,2,7676005
1,7,5,6,8126523
1,7,6,12,8983229
1,7,7,17,9226246
1,7,8,36,8958298
1,7,9,55,8474597
1,7,10,74,6149834
1,7,11,68,4725967
1,7,12,88,4021659
1,7,13,110,3401071
1,7,14,80,2276487
1,7,15,54,1354446
1,7,16,32,835225
1,7,17,24,397676
1,7,18,5,179887
1,7,19,0,0
2,7,1,1,6086498
2,7,2,0,6615614
2,7,3,0,6068561
2,7,4,2,7188502
2,7,5,7,7729156
2,7,6,10,8594569
2,7,7,12,8865108
2,7,8,25,8463762
2,7,9,26,8122500
2,7,10,30,5969954
2,7,11,29,4671298
2,7,12,32,4273744
2,7,13,36,3929509
2,7,14,49,3108768
2,7,15,34,2268376
2,7,16,18,1546847
2,7,17,18,880152
2,7,18,13,591305
2,7,19,0,0
1,8,1,3,6701505
1,8,2,0,7504030
1,8,3,3,6733458
1,8,4,2,7676005
1,8,5,4,8126523
1,8,6,6,8983229
1,8,7,19,9226246
1,8,8,25,8958298
1,8,9,42,8474597
1,8,10,76,6149834
1,8,11,112,4725967
1,8,12,167,4021659
1,8,13,222,3401071
1,8,14,233,2276487
1,8,15,137,1354446
1,8,16,96,835225
1,8,17,85,397676
1,8,18,32,179887
1,8,19,0,0
2,8,1,0,6086498
2,8,2,4,6615614
2,8,3,1,6068561
2,8,4,4,7188502
2,8,5,9,7729156
2,8,6,12,8594569
2,8,7,15,8865108
2,8,8,16,8463762
2,8,9,21,8122500
2,8,10,21,5969954
2,8,11,26,4671298
2,8,12,53,4273744
2,8,13,71,3929509
2,8,14,63,3108768
2,8,15,82,2268376
2,8,16,90,1546847
2,8,17,78,880152
2,8,18,68,591305
2,8,19,0,0
1,9,1,0,6701505
1,9,2,0,7504030
1,9,3,1,6733458
1,9,4,0,7676005
1,9,5,0,8126523
1,9,6,1,8983229
1,9,7,7,9226246
1,9,8,4,8958298
1,9,9,6,8474597
1,9,10,11,6149834
1,9,11,16,4725967
1,9,12,26,4021659
1,9,13,29,3401071
1,9,14,31,2276487
1,9,15,19,1354446
1,9,16,12,835225
1,9,17,11,397676
1,9,18,3,179887
1,9,19,0,0
2,9,1,0,6086498
2,9,2,1,6615614
2,9,3,0,6068561
2,9,4,0,7188502
2,9,5,0,7729156
2,9,6,1,8594569
2,9,7,1,8865108
2,9,8,1,8463762
2,9,9,2,8122500
2,9,10,3,5969954
2,9,11,10,4671298
2,9,12,12,4273744
2,9,13,23,3929509
2,9,14,15,3108768
2,9,15,13,2268376
2,9,16,14,1546847
2,9,17,9,880152
2,9,18,8,591305
2,9,19,0,0
1,10,1,0,6701505
1,10,2,0,7504030
1,10,3,0,6733458
1,10,4,0,7676005
1,10,5,0,8126523
1,10,6,0,8983229
1,10,7,2,9226246
1,10,8,5,8958298
1,10,9,8,8474597
1,10,10,26,6149834
1,10,11,29,4725967
1,10,12,51,4021659
1,10,13,62,3401071
1,10,14,70,2276487
1,10,15,25,1354446
1,10,16,16,835225
1,10,17,9,397676
1,10,18,6,179887
1,10,19,0,0
2,10,1,0,6086498
2,10,2,1,6615614
2,10,3,0,6068561
2,10,4,0,7188502
2,10,5,0,7729156
2,10,6,0,8594569
2,10,7,4,8865108
2,10,8,1,8463762
2,10,9,8,8122500
2,10,10,1,5969954
2,10,11,2,4671298
2,10,12,2,4273744
2,10,13,8,3929509
2,10,14,8,3108768
2,10,15,14,2268376
2,10,16,12,1546847
2,10,17,16,880152
2,10,18,9,591305
2,10,19,0,0
1,11,1,0,6701505
1,11,2,0,7504030
1,11,3,1,6733458
1,11,4,2,7676005
1,11,5,2,8126523
1,11,6,3,8983229
1,11,7,3,9226246
1,11,8,3,8958298
1,11,9,11,8474597
1,11,10,16,6149834
1,11,11,28,4725967
1,11,12,34,4021659
1,11,13,57,3401071
1,11,14,43,2276487
1,11,15,25,1354446
1,11,16,15,835225
1,11,17,10,397676
1,11,18,1,179887
1,11,19,0,0
2,11,1,0,6086498
2,11,2,2,6615614
2,11,3,0,6068561
2,11,4,3,7188502
2,11,5,6,7729156
2,11,6,7,8594569
2,11,7,2,8865108
2,11,8,8,8463762
2,11,9,6,8122500
2,11,10,9,5969954
2,11,11,8,4671298
2,11,12,13,4273744
2,11,13,13,3929509
2,11,14,17,3108768
2,11,15,13,2268376
2,11,16,9,1546847
2,11,17,3,880152
2,11,18,2,591305
2,11,19,0,0
1,12,1,3,6701505
1,12,2,0,7504030
1,12,3,1,6733458
1,12,4,0,7676005
1,12,5,2,8126523
1,12,6,2,8983229
1,12,7,7,9226246
1,12,8,13,8958298
1,12,9,17,8474597
1,12,10,23,6149834
1,12,11,39,4725967
1,12,12,56,4021659
1,12,13,74,3401071
1,12,14,89,2276487
1,12,15,68,1354446
1,12,16,53,835225
1,12,17,55,397676
1,12,18,22,179887
1,12,19,0,0
2,12,1,0,6086498
2,12,2,0,6615614
2,12,3,1,6068561
2,12,4,1,7188502
2,12,5,3,7729156
2,12,6,4,8594569
2,12,7,8,8865108
2,12,8,6,8463762
2,12,9,5,8122500
2,12,10,8,5969954
2,12,11,6,4671298
2,12,12,26,4273744
2,12,13,27,3929509
2,12,14,23,3108768
2,12,15,42,2268376
2,12,16,55,1546847
2,12,17,50,880152
2,12,18,49,591305
2,12,19,0,0
1,13,1,1,6701505
1,13,2,1,7504030
1,13,3,4,6733458
1,13,4,8,7676005
1,13,5,14,8126523
1,13,6,18,8983229
1,13,7,27,9226246
1,13,8,50,8958298
1,13,9,42,8474597
1,13,10,42,6149834
1,13,11,53,4725967
1,13,12,70,4021659
1,13,13,68,3401071
1,13,14,60,2276487
1,13,15,46,1354446
1,13,16,27,835225
1,13,17,18,397676
1,13,18,4,179887
1,13,19,0,0
2,13,1,0,6086498
2,13,2,4,6615614
2,13,3,3,6068561
2,13,4,13,7188502
2,13,5,26,7729156
2,13,6,27,8594569
2,13,7,28,8865108
2,13,8,30,8463762
2,13,9,37,8122500
2,13,10,43,5969954
2,13,11,37,4671298
2,13,12,40,4273744
2,13,13,44,3929509
2,13,14,34,3108768
2,13,15,27,2268376
2,13,16,22,1546847
2,13,17,9,880152
2,13,18,3,591305
2,13,19,0,0
1,14,1,1,6701505
1,14,2,1,7504030
1,14,3,4,6733458
1,14,4,6,7676005
1,14,5,11,8126523
1,14,6,11,8983229
1,14,7,20,9226246
1,14,8,36,8958298
1,14,9,22,8474597
1,14,10,29,6149834
1,14,11,39,4725967
1,14,12,45,4021659
1,14,13,40,3401071
1,14,14,43,2276487
1,14,15,27,1354446
1,14,16,15,835225
1,14,17,14,397676
1,14,18,3,179887
1,14,19,0,0
2,14,1,0,6086498
2,14,2,4,6615614
2,14,3,2,6068561
2,14,4,8,7188502
2,14,5,21,7729156
2,14,6,20,8594569
2,14,7,22,8865108
2,14,8,26,8463762
2,14,9,25,8122500
2,14,10,34,5969954
2,14,11,24,4671298
2,14,12,27,4273744
2,14,13,24,3929509
2,14,14,23,3108768
2,14,15,22,2268376
2,14,16,17,1546847
2,14,17,9,880152
2,14,18,2,591305
2,14,19,0,0
1,15,1,0,6701505
1,15,2,0,7504030
1,15,3,0,6733458
1,15,4,2,7676005
1,15,5,3,8126523
1,15,6,7,8983229
1,15,7,7,9226246
1,15,8,14,8958298
1,15,9,20,8474597
1,15,10,13,6149834
1,15,11,14,4725967
1,15,12,25,4021659
1,15,13,28,3401071
1,15,14,17,2276487
1,15,15,19,1354446
1,15,16,12,835225
1,15,17,4,397676
1,15,18,1,179887
1,15,19,0,0
2,15,1,0,6086498
2,15,2,0,6615614
2,15,3,1,6068561
2,15,4,5,7188502
2,15,5,5,7729156
2,15,6,7,8594569
2,15,7,6,8865108
2,15,8,4,8463762
2,15,9,12,8122500
2,15,10,9,5969954
2,15,11,13,4671298
2,15,12,13,4273744
2,15,13,20,3929509
2,15,14,11,3108768
2,15,15,5,2268376
2,15,16,5,1546847
2,15,17,0,880152
2,15,18,1,591305
2,15,19,0,0
1,16,1,1,6701505
1,16,2,0,7504030
1,16,3,0,6733458
1,16,4,0,7676005
1,16,5,1,8126523
1,16,6,0,8983229
1,16,7,6,9226246
1,16,8,15,8958298
1,16,9,32,8474597
1,16,10,49,6149834
1,16,11,80,4725967
1,16,12,88,4021659
1,16,13,60,3401071
1,16,14,86,2276487
1,16,15,45,1354446
1,16,16,20,835225
1,16,17,10,397676
1,16,18,3,179887
1,16,19,0,0
2,16,1,0,6086498
2,16,2,0,6615614
2,16,3,0,6068561
2,16,4,0,7188502
2,16,5,0,7729156
2,16,6,1,8594569
2,16,7,3,8865108
2,16,8,6,8463762
2,16,9,11,8122500
2,16,10,8,5969954
2,16,11,13,4671298
2,16,12,11,4273744
2,16,13,6,3929509
2,16,14,11,3108768
2,16,15,6,2268376
2,16,16,6,1546847
2,16,17,3,880152
2,16,18,5,591305
2,16,19,0,0
1,17,1,0,6701505
1,17,2,0,7504030
1,17,3,0,6733458
1,17,4,0,7676005
1,17,5,0,8126523
1,17,6,0,8983229
1,17,7,2,9226246
1,17,8,2,8958298
1,17,9,8,8474597
1,17,10,10,6149834
1,17,11,18,4725967
1,17,12,38,4021659
1,17,13,47,3401071
1,17,14,49,2276487
1,17,15,36,1354446
1,17,16,10,835225
1,17,17,5,397676
1,17,18,4,179887
1,17,19,0,0
2,17,1,0,6086498
2,17,2,0,6615614
2,17,3,0,6068561
2,17,4,0,7188502
2,17,5,0,7729156
2,17,6,0,8594569
2,17,7,1,8865108
2,17,8,0,8463762
2,17,9,1,8122500
2,17,10,3,5969954
2,17,11,2,4671298
2,17,12,0,4273744
2,17,13,2,3929509
2,17,14,3,3108768
2,17,15,5,2268376
2,17,16,2,1546847
2,17,17,2,880152
2,17,18,1,591305
2,17,19,0,0
1,18,1,1,6701505
1,18,2,2,7504030
1,18,3,9,6733458
1,18,4,11,7676005
1,18,5,14,8126523
1,18,6,20,8983229
1,18,7,39,9226246
1,18,8,65,8958298
1,18,9,113,8474597
1,18,10,85,6149834
1,18,11,114,4725967
1,18,12,120,4021659
1,18,13,138,3401071
1,18,14,93,2276487
1,18,15,46,1354446
1,18,16,20,835225
1,18,17,8,397676
1,18,18,4,179887
1,18,19,0,0
2,18,1,0,6086498
2,18,2,2,6615614
2,18,3,0,6068561
2,18,4,7,7188502
2,18,5,8,7729156
2,18,6,10,8594569
2,18,7,20,8865108
2,18,8,36,8463762
2,18,9,41,8122500
2,18,10,39,5969954
2,18,11,36,4671298
2,18,12,34,4273744
2,18,13,34,3929509
2,18,14,37,3108768
2,18,15,23,2268376
2,18,16,11,1546847
2,18,17,4,880152
2,18,18,4,591305
2,18,19,0,0
1,19,1,0,6701505
1,19,2,0,7504030
1,19,3,0,6733458
1,19,4,0,7676005
1,19,5,0,8126523
1,19,6,1,8983229
1,19,7,0,9226246
1,19,8,2,8958298
1,19,9,6,8474597
1,19,10,16,6149834
1,19,11,39,4725967
1,19,12,68,4021659
1,19,13,80,3401071
1,19,14,56,2276487
1,19,15,36,1354446
1,19,16,27,835225
1,19,17,8,397676
1,19,18,5,179887
1,19,19,0,0
2,19,1,0,6086498
2,19,2,0,6615614
2,19,3,0,6068561
2,19,4,0,7188502
2,19,5,0,7729156
2,19,6,0,8594569
2,19,7,0,8865108
2,19,8,0,8463762
2,19,9,1,8122500
2,19,10,0,5969954
2,19,11,0,4671298
2,19,12,0,4273744
2,19,13,3,3929509
2,19,14,1,3108768
2,19,15,2,2268376
2,19,16,3,1546847
2,19,17,2,880152
2,19,18,0,591305
2,19,19,0,0
1,20,1,0,6701505
1,20,2,0,7504030
1,20,3,0,6733458
1,20,4,0,7676005
1,20,5,1,8126523
1,20,6,2,8983229
1,20,7,2,9226246
1,20,8,4,8958298
1,20,9,20,8474597
1,20,10,38,6149834
1,20,11,50,4725967
1,20,12,127,4021659
1,20,13,160,3401071
1,20,14,146,2276487
1,20,15,82,1354446
1,20,16,61,835225
1,20,17,19,397676
1,20,18,5,179887
1,20,19,0,0
2,20,1,0,6086498
2,20,2,0,6615614
2,20,3,0,6068561
2,20,4,0,7188502
2,20,5,0,7729156
2,20,6,0,8594569
2,20,7,1,8865108
2,20,8,3,8463762
2,20,9,3,8122500
2,20,10,3,5969954
2,20,11,10,4671298
2,20,12,9,4273744
2,20,13,4,3929509
2,20,14,9,3108768
2,20,15,10,2268376
2,20,16,8,1546847
2,20,17,5,880152
2,20,18,0,591305
2,20,19,0,0
1,21,1,1,6701505
1,21,2,0,7504030
1,21,3,0,6733458
1,21,4,0,7676005
1,21,5,2,8126523
1,21,6,1,8983229
1,21,7,3,9226246
1,21,8,3,8958298
1,21,9,7,8474597
1,21,10,9,6149834
1,21,11,10,4725967
1,21,12,12,4021659
1,21,13,20,3401071
1,21,14,22,2276487
1,21,15,23,1354446
1,21,16,6,835225
1,21,17,4,397676
1,21,18,3,179887
1,21,19,0,0
2,21,1,1,6086498
2,21,2,0,6615614
2,21,3,0,6068561
2,21,4,1,7188502
2,21,5,1,7729156
2,21,6,1,8594569
2,21,7,2,8865108
2,21,8,0,8463762
2,21,9,0,8122500
2,21,10,1,5969954
2,21,11,3,4671298
2,21,12,2,4273744
2,21,13,3,3929509
2,21,14,2,3108768
2,21,15,1,2268376
2,21,16,1,1546847
2,21,17,1,880152
2,21,18,2,591305
2,21,19,0,0
1,22,1,57,6701505
1,22,2,16,7504030
1,22,3,23,6733458
1,22,4,78,7676005
1,22,5,222,8126523
1,22,6,758,8983229
1,22,7,1831,9226246
1,22,8,4321,8958298
1,22,9,8333,8474597
1,22,10,11775,6149834
1,22,11,15861,4725967
1,22,12,20877,4021659
1,22,13,24904,3401071
1,22,14,21686,2276487
1,22,15,15810,1354446
1,22,16,10725,835225
1,22,17,5147,397676
1,22,18,1864,179887
1,22,19,2,0
2,22,1,46,6086498
2,22,2,14,6615614
2,22,3,25,6068561
2,22,4,58,7188502
2,22,5,223,7729156
2,22,6,695,8594569
2,22,7,1517,8865108
2,22,8,2560,8463762
2,22,9,3935,8122500
2,22,10,4466,5969954
2,22,11,5672,4671298
2,22,12,8005,4273744
2,22,13,10207,3929509
2,22,14,11335,3108768
2,22,15,10715,2268376
2,22,16,8622,1546847
2,22,17,4989,880152
2,22,18,2877,591305
2,22,19,1,0
1,23,1,0,6701505
1,23,2,0,7504030
1,23,3,0,6733458
1,23,4,0,7676005
1,23,5,3,8126523
1,23,6,9,8983229
1,23,7,8,9226246
1,23,8,30,8958298
1,23,9,110,8474597
1,23,10,258,6149834
1,23,11,514,4725967
1,23,12,1015,4021659
1,23,13,1538,3401071
1,23,14,1395,2276487
1,23,15,952,1354446
1,23,16,660,835225
1,23,17,280,397676
1,23,18,83,179887
1,23,19,1,0
2,23,1,1,6086498
2,23,2,0,6615614
2,23,3,0,6068561
2,23,4,1,7188502
2,23,5,0,7729156
2,23,6,3,8594569
2,23,7,0,8865108
2,23,8,5,8463762
2,23,9,17,8122500
2,23,10,17,5969954
2,23,11,33,4671298
2,23,12,38,4273744
2,23,13,83,3929509
2,23,14,95,3108768
2,23,15,120,2268376
2,23,16,123,1546847
2,23,17,76,880152
2,23,18,50,591305
2,23,19,0,0
1,24,1,0,6701505
1,24,2,0,7504030
1,24,3,0,6733458
1,24,4,0,7676005
1,24,5,1,8126523
1,24,6,1,8983229
1,24,7,1,9226246
1,24,8,15,8958298
1,24,9,84,8474597
1,24,10,218,6149834
1,24,11,422,4725967
1,24,12,851,4021659
1,24,13,1311,3401071
1,24,14,1149,2276487
1,24,15,712,1354446
1,24,16,432,835225
1,24,17,143,397676
1,24,18,38,179887
1,24,19,0,0
2,24,1,0,6086498
2,24,2,0,6615614
2,24,3,0,6068561
2,24,4,0,7188502
2,24,5,0,7729156
2,24,6,2,8594569
2,24,7,0,8865108
2,24,8,0,8463762
2,24,9,13,8122500
2,24,10,12,5969954
2,24,11,24,4671298
2,24,12,32,4273744
2,24,13,63,3929509
2,24,14,68,3108768
2,24,15,62,2268376
2,24,16,44,1546847
2,24,17,29,880152
2,24,18,7,591305
2,24,19,0,0
1,25,1,0,6701505
1,25,2,0,7504030
1,25,3,0,6733458
1,25,4,0,7676005
1,25,5,0,8126523
1,25,6,1,8983229
1,25,7,0,9226246
1,25,8,1,8958298
1,25,9,4,8474597
1,25,10,6,6149834
1,25,11,12,4725967
1,25,12,27,4021659
1,25,13,43,3401071
1,25,14,39,2276487
1,25,15,38,1354446
1,25,16,24,835225
1,25,17,19,397676
1,25,18,6,179887
1,25,19,0,0
2,25,1,0,6086498
2,25,2,0,6615614
2,25,3,0,6068561
2,25,4,0,7188502
2,25,5,0,7729156
2,25,6,0,8594569
2,25,7,0,8865108
2,25,8,2,8463762
2,25,9,2,8122500
2,25,10,0,5969954
2,25,11,1,4671298
2,25,12,3,4273744
2,25,13,7,3929509
2,25,14,3,3108768
2,25,15,7,2268376
2,25,16,12,1546847
2,25,17,6,880152
2,25,18,4,591305
2,25,19,0,0
1,26,1,0,6701505
1,26,2,0,7504030
1,26,3,0,6733458
1,26,4,0,7676005
1,26,5,0,8126523
1,26,6,0,8983229
1,26,7,0,9226246
1,26,8,2,8958298
1,26,9,2,8474597
1,26,10,4,6149834
1,26,11,10,4725967
1,26,12,15,4021659
1,26,13,22,3401071
1,26,14,27,2276487
1,26,15,8,1354446
1,26,16,10,835225
1,26,17,3,397676
1,26,18,0,179887
1,26,19,0,0
2,26,1,0,6086498
2,26,2,0,6615614
2,26,3,0,6068561
2,26,4,0,7188502
2,26,5,0,7729156
2,26,6,0,8594569
2,26,7,0,8865108
2,26,8,0,8463762
2,26,9,0,8122500
2,26,10,1,5969954
2,26,11,0,4671298
2,26,12,0,4273744
2,26,13,2,3929509
2,26,14,1,3108768
2,26,15,1,2268376
2,26,16,1,1546847
2,26,17,1,880152
2,26,18,0,591305
2,26,19,0,0
1,27,1,0,6701505
1,27,2,0,7504030
1,27,3,0,6733458
1,27,4,0,7676005
1,27,5,0,8126523
1,27,6,0,8983229
1,27,7,0,9226246
1,27,8,1,8958298
1,27,9,0,8474597
1,27,10,1,6149834
1,27,11,7,4725967
1,27,12,13,4021659
1,27,13,9,3401071
1,27,14,19,2276487
1,27,15,14,1354446
1,27,16,4,835225
1,27,17,3,397676
1,27,18,2,179887
1,27,19,0,0
2,27,1,0,6086498
2,27,2,0,6615614
2,27,3,0,6068561
2,27,4,0,7188502
2,27,5,0,7729156
2,27,6,0,8594569
2,27,7,0,8865108
2,27,8,0,8463762
2,27,9,0,8122500
2,27,10,1,5969954
2,27,11,3,4671298
2,27,12,0,4273744
2,27,13,2,3929509
2,27,14,2,3108768
2,27,15,2,2268376
2,27,16,3,1546847
2,27,17,2,880152
2,27,18,2,591305
2,27,19,0,0
1,28,1,0,6701505
1,28,2,0,7504030
1,28,3,0,6733458
1,28,4,0,7676005
1,28,5,0,8126523
1,28,6,0,8983229
1,28,7,0,9226246
1,28,8,1,8958298
1,28,9,2,8474597
1,28,10,0,6149834
1,28,11,1,4725967
1,28,12,1,4021659
1,28,13,2,3401071
1,28,14,2,2276487
1,28,15,0,1354446
1,28,16,2,835225
1,28,17,0,397676
1,28,18,0,179887
1,28,19,0,0
2,28,1,0,6086498
2,28,2,0,6615614
2,28,3,0,6068561
2,28,4,0,7188502
2,28,5,0,7729156
2,28,6,0,8594569
2,28,7,0,8865108
2,28,8,0,8463762
2,28,9,1,8122500
2,28,10,0,5969954
2,28,11,1,4671298
2,28,12,0,4273744
2,28,13,1,3929509
2,28,14,1,3108768
2,28,15,1,2268376
2,28,16,0,1546847
2,28,17,1,880152
2,28,18,0,591305
2,28,19,0,0
1,29,1,0,6701505
1,29,2,0,7504030
1,29,3,0,6733458
1,29,4,0,7676005
1,29,5,0,8126523
1,29,6,0,8983229
1,29,7,0,9226246
1,29,8,0,8958298
1,29,9,1,8474597
1,29,10,3,6149834
1,29,11,1,4725967
1,29,12,4,4021659
1,29,13,2,3401071
1,29,14,5,2276487
1,29,15,0,1354446
1,29,16,0,835225
1,29,17,0,397676
1,29,18,0,179887
1,29,19,0,0
2,29,1,0,6086498
2,29,2,0,6615614
2,29,3,0,6068561
2,29,4,0,7188502
2,29,5,0,7729156
2,29,6,0,8594569
2,29,7,0,8865108
2,29,8,0,8463762
2,29,9,0,8122500
2,29,10,0,5969954
2,29,11,0,4671298
2,29,12,0,4273744
2,29,13,0,3929509
2,29,14,0,3108768
2,29,15,0,2268376
2,29,16,0,1546847
2,29,17,0,880152
2,29,18,0,591305
2,29,19,0,0
1,30,1,0,6701505
1,30,2,0,7504030
1,30,3,0,6733458
1,30,4,0,7676005
1,30,5,2,8126523
1,30,6,7,8983229
1,30,7,7,9226246
1,30,8,10,8958298
1,30,9,17,8474597
1,30,10,26,6149834
1,30,11,61,4725967
1,30,12,104,4021659
1,30,13,149,3401071
1,30,14,154,2276487
1,30,15,180,1354446
1,30,16,188,835225
1,30,17,112,397676
1,30,18,37,179887
1,30,19,1,0
2,30,1,1,6086498
2,30,2,0,6615614
2,30,3,0,6068561
2,30,4,1,7188502
2,30,5,0,7729156
2,30,6,1,8594569
2,30,7,0,8865108
2,30,8,3,8463762
2,30,9,1,8122500
2,30,10,3,5969954
2,30,11,4,4671298
2,30,12,3,4273744
2,30,13,8,3929509
2,30,14,20,3108768
2,30,15,47,2268376
2,30,16,63,1546847
2,30,17,37,880152
2,30,18,37,591305
2,30,19,0,0
1,31,1,0,6701505
1,31,2,0,7504030
1,31,3,0,6733458
1,31,4,0,7676005
1,31,5,0,8126523
1,31,6,0,8983229
1,31,7,0,9226246
1,31,8,2,8958298
1,31,9,6,8474597
1,31,10,21,6149834
1,31,11,44,4725967
1,31,12,72,4021659
1,31,13,117,3401071
1,31,14,121,2276487
1,31,15,70,1354446
1,31,16,38,835225
1,31,17,7,397676
1,31,18,0,179887
1,31,19,0,0
2,31,1,0,6086498
2,31,2,0,6615614
2,31,3,0,6068561
2,31,4,0,7188502
2,31,5,0,7729156
2,31,6,0,8594569
2,31,7,0,8865108
2,31,8,0,8463762
2,31,9,3,8122500
2,31,10,0,5969954
2,31,11,6,4671298
2,31,12,7,4273744
2,31,13,8,3929509
2,31,14,10,3108768
2,31,15,7,2268376
2,31,16,3,1546847
2,31,17,3,880152
2,31,18,1,591305
2,31,19,0,0
1,32,1,0,6701505
